date,cases_MARICOPA
2021-06-06 00:00:00,34
2021-06-05 00:00:00,155
2021-06-04 00:00:00,300
2021-06-03 00:00:00,318
2021-06-02 00:00:00,373
2021-06-01 00:00:00,391
2021-05-31 00:00:00,163
2021-05-30 00:00:00,197
2021-05-29 00:00:00,213
2021-05-28 00:00:00,327
2021-05-27 00:00:00,324
2021-05-26 00:00:00,352
2021-05-25 00:00:00,376
2021-05-24 00:00:00,414
2021-05-23 00:00:00,255
2021-05-22 00:00:00,242
2021-05-21 00:00:00,385
2021-05-20 00:00:00,369
2021-05-19 00:00:00,415
2021-05-18 00:00:00,438
2021-05-17 00:00:00,494
2021-05-16 00:00:00,305
2021-05-15 00:00:00,293
2021-05-14 00:00:00,403
2021-05-13 00:00:00,490
2021-05-12 00:00:00,469
2021-05-11 00:00:00,529
2021-05-10 00:00:00,506
2021-05-09 00:00:00,295
2021-05-08 00:00:00,347
2021-05-07 00:00:00,491
2021-05-06 00:00:00,519
2021-05-05 00:00:00,579
2021-05-04 00:00:00,598
2021-05-03 00:00:00,558
2021-05-02 00:00:00,363
2021-05-01 00:00:00,351
2021-04-30 00:00:00,541
2021-04-29 00:00:00,522
2021-04-28 00:00:00,579
2021-04-27 00:00:00,588
2021-04-26 00:00:00,679
2021-04-25 00:00:00,361
2021-04-24 00:00:00,363
2021-04-23 00:00:00,524
2021-04-22 00:00:00,569
2021-04-21 00:00:00,619
2021-04-20 00:00:00,633
2021-04-19 00:00:00,647
2021-04-18 00:00:00,318
2021-04-17 00:00:00,358
2021-04-16 00:00:00,528
2021-04-15 00:00:00,576
2021-04-14 00:00:00,569
2021-04-13 00:00:00,591
2021-04-12 00:00:00,596
2021-04-11 00:00:00,378
2021-04-10 00:00:00,350
2021-04-09 00:00:00,487
2021-04-08 00:00:00,483
2021-04-07 00:00:00,458
2021-04-06 00:00:00,516
2021-04-05 00:00:00,557
2021-04-04 00:00:00,197
2021-04-03 00:00:00,318
2021-04-02 00:00:00,398
2021-04-01 00:00:00,464
2021-03-31 00:00:00,475
2021-03-30 00:00:00,494
2021-03-29 00:00:00,451
2021-03-28 00:00:00,265
2021-03-27 00:00:00,299
2021-03-26 00:00:00,410
2021-03-25 00:00:00,408
2021-03-24 00:00:00,435
2021-03-23 00:00:00,446
2021-03-22 00:00:00,457
2021-03-21 00:00:00,249
2021-03-20 00:00:00,269
2021-03-19 00:00:00,343
2021-03-18 00:00:00,384
2021-03-17 00:00:00,419
2021-03-16 00:00:00,425
2021-03-15 00:00:00,479
2021-03-14 00:00:00,254
2021-03-13 00:00:00,295
2021-03-12 00:00:00,391
2021-03-11 00:00:00,411
2021-03-10 00:00:00,455
2021-03-09 00:00:00,486
2021-03-08 00:00:00,571
2021-03-07 00:00:00,303
2021-03-06 00:00:00,391
2021-03-05 00:00:00,515
2021-03-04 00:00:00,485
2021-03-03 00:00:00,587
2021-03-02 00:00:00,621
