Category,value
tests,4482940
Yuma,136019
Yavapai,107609
Santa Cruz,29550
Pinal,274858
Pima,666782
Navajo,57063
Mohave,99679
Maricopa,2675119
La Paz,7250
Greenlee,2001
Graham,12000
Gila,28467
Coconino,92110
Cochise,56826
Apache,28515
Unknown,10605
65 years and older,721911
55 - 64 years,550861
45 - 54 years,577263
20 - 44 years,1803785
Less than 20 years,818515
positive,0.1296410391394933
