date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,177,183,163,188,244,5
1/10/2021,272,303,301,313,525,7
1/11/2021,279,315,309,328,571,7
1/12/2021,288,322,323,356,637,10
1/13/2021,299,331,335,373,735,10
1/14/2021,315,362,361,422,858,11
1/15/2021,424,477,468,548,987,29
1/16/2021,427,477,469,548,1042,29
1/17/2021,428,477,469,548,1044,29
1/18/2021,441,481,483,560,1123,29
1/19/2021,448,495,491,580,1176,30
1/2/2021,178,183,163,189,245,5
1/20/2021,472,506,507,601,1256,30
1/21/2021,487,514,517,624,1389,31
1/22/2021,555,570,553,665,1454,35
1/23/2021,561,581,563,672,1662,35
1/24/2021,562,581,565,672,1662,35
1/25/2021,576,591,581,690,1707,36
1/26/2021,585,597,585,703,1777,36
1/27/2021,611,611,608,720,1888,38
1/28/2021,635,641,646,750,1972,38
1/29/2021,681,671,666,784,2193,46
1/3/2021,178,183,163,189,245,5
1/30/2021,716,696,688,791,2199,49
1/31/2021,716,696,688,792,2199,49
1/4/2021,197,216,198,208,280,6
1/5/2021,209,230,214,224,334,6
1/6/2021,227,255,230,247,370,7
1/7/2021,250,270,252,264,464,7
1/8/2021,272,303,301,313,524,7
1/9/2021,272,303,301,313,525,7
10/1/2021,3734,2809,2685,3182,5104,1690
10/10/2021,3783,2841,2707,3193,5118,1714
10/11/2021,3791,2849,2708,3193,5119,1716
10/12/2021,3794,2855,2713,3194,5121,1719
10/13/2021,3799,2855,2717,3198,5122,1723
10/14/2021,3809,2860,2722,3198,5122,1725
10/15/2021,3820,2868,2726,3201,5124,1727
10/16/2021,3827,2869,2727,3202,5125,1729
10/17/2021,3830,2869,2727,3202,5125,1729
10/18/2021,3837,2879,2730,3202,5126,1731
10/19/2021,3842,2880,2733,3203,5127,1733
10/2/2021,3735,2810,2685,3183,5105,1690
10/20/2021,3846,2882,2733,3204,5127,1737
10/21/2021,3853,2889,2735,3206,5129,1743
10/22/2021,3861,2892,2737,3210,5131,1753
10/23/2021,3865,2893,2737,3211,5131,1757
10/24/2021,3866,2893,2737,3213,5131,1759
10/25/2021,3875,2894,2738,3216,5133,1760
10/26/2021,3882,2896,2739,3216,5135,1762
10/27/2021,3887,2898,2739,3216,5137,1763
10/28/2021,3897,2913,2745,3218,5139,1775
10/29/2021,3904,2915,2749,3222,5142,1781
10/3/2021,3736,2812,2685,3183,5105,1690
10/30/2021,3908,2915,2751,3223,5143,1783
10/31/2021,3909,2915,2751,3223,5143,1783
10/4/2021,3739,2821,2689,3185,5106,1693
10/5/2021,3748,2823,2692,3186,5108,1695
10/6/2021,3756,2826,2699,3187,5110,1695
10/7/2021,3769,2833,2702,3189,5113,1706
10/8/2021,3776,2838,2705,3189,5117,1711
10/9/2021,3781,2839,2706,3192,5117,1714
11/1/2021,3911,2915,2752,3223,5145,1786
11/2/2021,3914,2917,2752,3223,5147,1790
11/3/2021,3916,2919,2752,3223,5151,1793
11/4/2021,3924,2919,2754,3224,5155,1796
11/5/2021,3934,2921,2758,3228,5156,1801
11/6/2021,3935,2921,2758,3228,5157,1802
12/17/2020,23,18,10,19,9,1
12/18/2020,40,35,21,36,14,1
12/19/2020,40,35,21,36,14,1
12/20/2020,40,35,21,36,14,2
12/21/2020,55,45,30,45,18,2
12/22/2020,60,59,38,58,24,2
12/23/2020,91,90,73,82,34,2
12/24/2020,109,100,80,98,44,2
12/25/2020,109,100,80,98,44,2
12/26/2020,110,102,82,99,48,2
12/27/2020,111,102,83,99,48,2
12/28/2020,131,123,100,126,112,4
12/29/2020,152,148,124,141,180,4
12/30/2020,163,170,145,168,217,5
12/31/2020,177,181,162,188,241,5
2/1/2021,726,704,699,797,2251,50
2/10/2021,867,775,791,894,3031,67
2/11/2021,887,802,827,927,3100,69
2/12/2021,924,828,850,974,3169,75
2/13/2021,929,833,851,989,3312,75
2/14/2021,929,833,851,989,3312,75
2/15/2021,934,836,856,992,3340,75
2/16/2021,951,848,867,1010,3378,78
2/17/2021,965,859,876,1020,3423,79
2/18/2021,1002,900,918,1050,3461,89
2/19/2021,1038,925,939,1075,3487,91
2/2/2021,736,712,711,808,2314,51
2/20/2021,1048,930,946,1084,3501,107
2/21/2021,1048,930,946,1084,3501,107
2/22/2021,1062,936,956,1095,3523,110
2/23/2021,1080,950,969,1112,3560,112
2/24/2021,1104,964,985,1131,3593,115
2/25/2021,1129,984,1004,1155,3643,116
2/26/2021,1137,996,1015,1174,3677,116
2/27/2021,1143,1006,1017,1176,3680,117
2/28/2021,1143,1006,1018,1176,3688,117
2/3/2021,748,723,717,815,2447,52
