date,Maricopa_cume,Maricopa
2020-12-01,137,
2020-12-02,149,12
2020-12-03,158,9
2020-12-04,161,3
2020-12-05,163,2
2020-12-07,172,9
2020-12-08,177,5
2020-12-09,184,7
2020-12-10,198,14
2020-12-11,205,7
2020-12-12,208,3
2020-12-13,213,5
2020-12-14,226,13
2020-12-15,256,30
2020-12-16,305,49
2020-12-17,1557,1252
2020-12-18,3222,1665
2020-12-19,4876,1654
2020-12-20,5861,985
2020-12-21,9015,3154
2020-12-22,13093,4078
2020-12-23,17786,4693
2020-12-24,19342,1556
2020-12-25,19347,5
2020-12-26,24286,4939
2020-12-27,26519,2233
2020-12-28,31663,5144
2020-12-29,39415,7752
2020-12-30,47941,8526
2020-12-31,51919,3978
2021-01-01,53103,1184
2021-01-02,59121,6018
2021-01-03,61665,2544
2021-01-04,66307,4642
2021-01-05,70618,4311
2021-01-06,75491,4873
2021-01-07,80774,5283
2021-01-08,85325,4551
2021-01-09,89941,4616
2021-01-10,92534,2593
2021-01-11,102015,9481
2021-01-12,117916,15901
2021-01-13,135084,17168
2021-01-14,151660,16576
2021-01-15,166895,15235
2021-01-16,178380,11485
2021-01-17,186728,8348
2021-01-18,199439,12711
2021-01-19,216994,17555
2021-01-20,235703,18709
2021-01-21,255429,19726
2021-01-22,277489,22060
2021-01-23,296384,18895
2021-01-24,308674,12290
2021-01-25,324823,16149
2021-01-26,346972,22149
2021-01-27,367291,20319
2021-01-28,386174,18883
2021-01-29,407589,21415
2021-01-30,423068,15479
2021-01-31,431076,8008
2021-02-01,448759,17683
2021-02-02,470849,22090
2021-02-03,492857,22008
2021-02-04,518008,25151
2021-02-05,540628,22620
2021-02-06,564570,23942
2021-02-07,577458,12888
2021-02-08,600999,23541
2021-02-09,628315,27316
2021-02-10,654326,26011
2021-02-11,680705,26379
2021-02-12,716209,35504
2021-02-13,744130,27921
2021-02-14,757343,13213
2021-02-15,776782,19439
2021-02-16,804376,27594
2021-02-17,832867,28491
2021-02-18,861035,28168
2021-02-19,889636,28601
2021-02-20,914946,25310
2021-02-21,928034,13088
2021-02-22,946840,18806
2021-02-23,975646,28806
2021-02-24,1006573,30927
2021-02-25,1036262,29689
2021-02-26,1072758,36496
2021-02-27,1103204,30446
2021-02-28,1120496,17292
2021-03-01,1146247,25751
2021-03-02,1173981,27734
2021-03-03,1203663,29682
2021-03-04,1234316,30653
2021-03-05,1266243,31927
2021-03-06,1293303,27060
2021-03-07,1310754,17451
2021-03-08,1340117,29363
2021-03-09,1371684,31567
2021-03-10,1406779,35095
2021-03-11,1443251,36472
2021-03-12,1484368,41117
2021-03-13,1515608,31240
2021-03-14,1535391,19783
2021-03-15,1563243,27852
2021-03-16,1594093,30850
2021-03-17,1629995,35902
2021-03-18,1665862,35867
2021-03-19,1700147,34285
2021-03-20,1731599,31452
2021-03-21,1753543,21944
2021-03-22,1779582,26039
2021-03-23,1806303,26721
2021-03-24,1842094,35791
2021-03-25,1882828,40734
2021-03-26,1923129,40301
2021-03-27,1958473,35344
2021-03-28,1985576,27103
2021-03-29,2024481,38905
2021-03-30,2064435,39954
2021-03-31,2109109,44674
2021-04-01,2156015,46906
2021-04-02,2198091,42076
2021-04-03,2229703,31612
2021-04-04,2242017,12314
2021-04-05,2276530,34513
2021-04-06,2315180,38650
2021-04-07,2359023,43843
2021-04-08,2403996,44973
2021-04-09,2444733,40737
2021-04-10,2476322,31589
2021-04-11,2498468,22146
2021-04-12,2529274,30806
2021-04-13,2559660,30386
2021-04-14,2593782,34122
2021-04-15,2630391,36609
2021-04-16,2666603,36212
2021-04-17,2694734,28131
2021-04-18,2715809,21075
2021-04-19,2748148,32339
2021-04-20,2781238,33090
2021-04-21,2818563,37325
2021-04-22,2856151,37588
2021-04-23,2889663,33512
2021-04-24,2913683,24020
2021-04-25,2931117,17434
2021-04-26,2957642,26525
2021-04-27,2984540,26898
2021-04-28,3012144,27604
2021-04-29,3037676,25532
2021-04-30,3063453,25777
2021-05-01,3081403,17950
2021-05-02,3096781,15378
2021-05-03,3113241,16460
2021-05-04,3137046,23805
2021-05-05,3155832,18786
2021-05-06,3178527,22695
2021-05-07,3202220,23693
2021-05-08,3220847,18627
2021-05-09,3230248,9401
2021-05-10,3246166,15918
2021-05-11,3262979,16813
2021-05-12,3281196,18217
2021-05-13,3305432,24236
2021-05-14,3329656,24224
2021-05-15,3349321,19665
2021-05-16,3361165,11844
2021-05-17,3380637,19472
2021-05-18,3397827,17190
2021-05-19,3421029,23202
2021-05-20,3440094,19065
2021-05-21,3461496,21402
2021-05-22,3478842,17346
2021-05-23,3486435,7593
2021-05-24,3500637,14202
2021-05-25,3513374,12737
2021-05-26,3527493,14119
2021-05-27,3540444,12951
2021-05-28,3554816,14372
2021-05-29,3564142,9326
2021-05-30,3569400,5258
2021-05-31,3572295,2895
2021-06-01,3585217,12922
2021-06-02,3596821,11604
2021-06-03,3611092,14271
