date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,638,735,567,441,357,3
1/10/2021,1153,1147,939,796,713,15
1/11/2021,1224,1232,1016,848,781,16
1/12/2021,1331,1317,1089,933,978,17
1/13/2021,1393,1382,1170,1008,1237,18
1/14/2021,1493,1468,1264,1094,1509,18
1/15/2021,1608,1562,1344,1186,2253,19
1/16/2021,1619,1578,1359,1210,2356,19
1/17/2021,1625,1586,1367,1214,2363,19
1/18/2021,1694,1658,1423,1267,2428,20
1/19/2021,1782,1723,1488,1346,2685,21
1/2/2021,664,751,575,456,367,3
1/20/2021,2033,1998,1811,1634,2902,26
1/21/2021,2182,2111,1913,1733,3116,27
1/22/2021,2277,2188,2010,1848,3454,28
1/23/2021,2321,2222,2044,1885,3654,31
1/24/2021,2327,2225,2044,1886,3673,31
1/25/2021,2376,2277,2107,1985,3982,32
1/26/2021,2437,2331,2163,2067,4343,35
1/27/2021,2691,2472,2313,2229,4723,38
1/28/2021,2885,2596,2444,2389,5127,44
1/29/2021,2983,2680,2524,2498,5467,48
1/3/2021,664,752,575,457,369,3
1/30/2021,3044,2723,2552,2536,5585,56
1/31/2021,3054,2725,2553,2542,5609,56
1/4/2021,734,827,635,526,430,4
1/5/2021,820,900,688,592,496,8
1/6/2021,902,947,742,645,562,10
1/7/2021,1018,1032,829,712,662,11
1/8/2021,1139,1139,927,776,703,15
1/9/2021,1153,1146,937,793,711,15
10/1/2021,22382,11777,11042,12800,19056,8433
10/10/2021,22513,11829,11096,12832,19103,8505
10/11/2021,22522,11834,11102,12834,19109,8509
10/12/2021,22528,11838,11104,12834,19110,8518
10/13/2021,22544,11842,11114,12838,19123,8526
10/14/2021,22558,11844,11115,12849,19129,8534
10/15/2021,22572,11852,11124,12852,19136,8542
10/16/2021,22587,11852,11126,12857,19137,8547
10/17/2021,22606,11855,11129,12857,19138,8555
10/18/2021,22617,11864,11133,12862,19146,8559
10/19/2021,22636,11868,11135,12867,19150,8565
10/2/2021,22395,11777,11043,12800,19061,8438
10/20/2021,22650,11877,11145,12870,19158,8574
10/21/2021,22665,11884,11149,12877,19163,8579
10/22/2021,22687,11899,11159,12896,19190,8586
10/23/2021,22701,11905,11165,12906,19206,8596
