date,pcr_tests,pcr_positivity,ser_tests,ser_positivity,pcr_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_positivity_COCHISE
2020-09-03 00:00:00,185,0.0216216216216216,,,,,,,,,,,1.0,0.0,,,,,,,,,,,176.0,0.0227272727272727,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02 00:00:00,1927,0.0539699014011417,99.0,0.1414141414141414,18.0,0.0555555555555556,,,77.0,0.0909090909090909,6.0,0.3333333333333333,26.0,0.0,,,21.0,0.0,,,70.0,0.0,10.0,0.0,664.0,0.0768072289156627,1.0,1.0,17.0,0.0,,,6.0,0.0,,,926.0,0.0421166306695464,79.0,0.1392405063291139,32.0,0.0,,,3.0,0.0,,,10.0,0.2,,,9.0,0.0,2.0,0.0,11.0,0.1818181818181818,,,6.0,0.0,,
2020-09-01 00:00:00,8518,0.0318149800422634,1026.0,0.138401559454191,35.0,0.0,,,214.0,0.0186915887850467,16.0,0.375,128.0,0.03125,14.0,0.0,35.0,0.1714285714285714,5.0,0.0,292.0,0.023972602739726002,92.0,0.10869565217391301,1349.0,0.0467012601927354,99.0,0.101010101010101,61.0,0.0491803278688525,5.0,0.0,1439.0,0.0104239054899236,18.0,0.3888888888888889,4465.0,0.0326987681970885,736.0,0.1385869565217391,57.0,0.0,1.0,0.0,4.0,0.0,,,32.0,0.0625,1.0,0.0,54.0,0.1296296296296296,20.0,0.1,54.0,0.0555555555555556,5.0,0.2,75.0,0.0133333333333333,6.0,0.1666666666666667
2020-08-31 00:00:00,11009,0.0392406213098374,1226.0,0.1141924959216966,67.0,0.0447761194029851,4.0,0.25,220.0,0.1090909090909091,15.0,0.2,239.0,0.0460251046025105,21.0,0.0476190476190476,30.0,0.0333333333333333,6.0,0.1666666666666667,341.0,0.0293255131964809,163.0,0.0858895705521472,1164.0,0.0472508591065292,141.0,0.0921985815602837,149.0,0.0268456375838926,7.0,0.0,1466.0,0.0068212824010914,13.0,0.1538461538461539,6634.0,0.0438649381971661,799.0,0.130162703379224,27.0,0.0,,,9.0,0.0,,,55.0,0.0545454545454545,,,60.0,0.05,20.0,0.05,117.0,0.0427350427350427,5.0,0.0,55.0,0.0909090909090909,22.0,0.0
2020-08-30 00:00:00,2682,0.0454884414615958,379.0,0.0712401055408971,7.0,0.0,1.0,0.0,76.0,0.0789473684210526,1.0,0.0,63.0,0.0476190476190476,4.0,0.0,25.0,0.16,3.0,0.0,190.0,0.0526315789473684,66.0,0.0454545454545455,425.0,0.0376470588235294,54.0,0.037037037037037,30.0,0.0666666666666667,1.0,0.0,38.0,0.1052631578947368,1.0,0.0,1576.0,0.04251269035533,238.0,0.0882352941176471,1.0,0.0,,,1.0,0.0,,,7.0,0.1428571428571429,,,19.0,0.1052631578947368,4.0,0.0,47.0,0.0425531914893617,1.0,1.0,15.0,0.0,2.0,0.0
2020-08-29 00:00:00,3322,0.0523780854906683,524.0,0.0935114503816794,7.0,0.0,,,57.0,0.0701754385964912,3.0,0.0,289.0,0.0311418685121107,6.0,0.1666666666666667,19.0,0.0526315789473684,6.0,0.3333333333333333,182.0,0.0274725274725275,78.0,0.1153846153846154,529.0,0.0604914933837429,69.0,0.0434782608695652,35.0,0.0571428571428571,4.0,0.25,47.0,0.0851063829787234,7.0,0.0,1984.0,0.0549395161290323,342.0,0.0964912280701754,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,9.0,0.1111111111111111,,,13.0,0.0769230769230769,2.0,0.0,46.0,0.0217391304347826,,,31.0,0.0,2.0,0.0
2020-08-28 00:00:00,6740,0.0449554896142433,1305.0,0.11417624521072801,27.0,0.1111111111111111,1.0,0.0,231.0,0.0995670995670996,16.0,0.1875,212.0,0.0235849056603774,22.0,0.1818181818181818,96.0,0.0208333333333333,7.0,0.1428571428571429,369.0,0.02710027100271,97.0,0.154639175257732,1229.0,0.048006509357201,132.0,0.0681818181818182,98.0,0.0306122448979592,7.0,0.0,104.0,0.0480769230769231,15.0,0.0666666666666667,3543.0,0.0462884561106407,939.0,0.1203407880724175,6.0,0.0,1.0,0.0,3.0,0.0,,,17.0,0.0588235294117647,1.0,0.0,47.0,0.0638297872340426,24.0,0.0416666666666667,322.0,0.031055900621117995,8.0,0.25,126.0,0.0238095238095238,19.0,0.0
2020-08-27 00:00:00,8189,0.0455489070704604,1065.0,0.1577464788732395,37.0,0.0540540540540541,1.0,1.0,248.0,0.0887096774193548,26.0,0.5384615384615384,213.0,0.028169014084507005,25.0,0.12,111.0,0.027027027027027,2.0,0.0,1968.0,0.0411585365853659,73.0,0.2054794520547945,1089.0,0.0404040404040404,84.0,0.1547619047619048,82.0,0.0365853658536585,35.0,0.1142857142857143,128.0,0.0703125,75.0,0.04,3281.0,0.0576043889058214,699.0,0.1573676680972819,9.0,0.0,,,7.0,0.0,1.0,0.0,33.0,0.0303030303030303,,,38.0,0.0263157894736842,9.0,0.1111111111111111,319.0,0.0094043887147335,10.0,0.1,111.0,0.009009009009009002,13.0,0.0769230769230769
2020-08-26 00:00:00,9593,0.0398207025956427,1019.0,0.1530912659470069,46.0,0.0217391304347826,4.0,0.0,328.0,0.1219512195121951,21.0,0.2380952380952381,197.0,0.0253807106598985,12.0,0.0833333333333333,52.0,0.0576923076923077,2.0,0.0,2456.0,0.0044788273615635,79.0,0.0886075949367089,1461.0,0.0390143737166324,77.0,0.1168831168831169,124.0,0.032258064516129,34.0,0.1470588235294118,171.0,0.0935672514619883,17.0,0.1764705882352941,3746.0,0.0539241857981847,738.0,0.1612466124661247,4.0,0.0,1.0,0.0,5.0,0.0,,,31.0,0.1290322580645161,1.0,1.0,43.0,0.0465116279069767,6.0,0.1666666666666667,362.0,0.0276243093922652,8.0,0.25,92.0,0.0326086956521739,13.0,0.1538461538461539
2020-08-25 00:00:00,9271,0.0347319598748787,1498.0,0.1208277703604807,28.0,0.0,7.0,0.0,212.0,0.1084905660377359,52.0,0.0769230769230769,211.0,0.033175355450237004,20.0,0.15,43.0,0.0930232558139535,4.0,0.0,2834.0,0.0088214537755822,109.0,0.0917431192660551,1220.0,0.0475409836065574,118.0,0.076271186440678,141.0,0.0567375886524823,109.0,0.1009174311926606,75.0,0.1066666666666667,165.0,0.0787878787878788,3533.0,0.0481177469572601,860.0,0.1453488372093023,5.0,0.0,2.0,0.5,7.0,0.0,1.0,0.0,71.0,0.0,,,61.0,0.0163934426229508,9.0,0.1111111111111111,266.0,0.0150375939849624,15.0,0.0666666666666667,69.0,0.0579710144927536,13.0,0.0
