Category,value
tests,725582
YUMA,12624
YAVAPAI,21378
SANTA CRUZ,2162
PINAL,44229
PIMA,65337
NAVAJO,5957
MOHAVE,15983
MARICOPA,519109
LA PAZ,1887
GREENLEE,302
GRAHAM,1574
GILA,7112
COCONINO,9677
COCHISE,6573
APACHE,1629
Unknown,658
65 years and older,177353
55 - 64 years,144954
45 - 54 years,130920
20 - 44 years,239934
Less than 20 years,31763
positive,0.2117320991976096
