Category,value
tests,504785
Yuma,10454
Yavapai,13012
Santa Cruz,1878
Pinal,32260
Pima,51820
Navajo,4221
Mohave,10468
Maricopa,349947
La Paz,1571
Greenlee,202
Graham,1081
Gila,5511
Coconino,6403
Cochise,5459
Apache,1190
Unknown,432
65 years and older,119387
55 - 64 years,95892
45 - 54 years,89201
20 - 44 years,175452
Less than 20 years,24421
positive,0.1746486127757362
