date,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2021-02-25 00:00:00,40,3,0.075,3.0,1.0,0.3333333333333333
2021-02-24 00:00:00,127,6,0.047244094488189,15.0,12.0,0.8
2021-02-23 00:00:00,197,13,0.0659898477157361,16.0,12.0,0.75
2021-02-22 00:00:00,284,31,0.1091549295774648,22.0,11.0,0.5
2021-02-21 00:00:00,62,7,0.1129032258064516,1.0,1.0,1
2021-02-20 00:00:00,70,6,0.0857142857142857,1.0,1.0,1
2021-02-19 00:00:00,264,17,0.0643939393939394,16.0,10.0,0.625
2021-02-18 00:00:00,205,15,0.0731707317073171,20.0,11.0,0.55
2021-02-17 00:00:00,225,25,0.1111111111111111,18.0,7.0,0.3888888888888889
2021-02-16 00:00:00,240,27,0.1125,15.0,10.0,0.6666666666666666
2021-02-15 00:00:00,223,22,0.0986547085201794,13.0,7.0,0.5384615384615384
2021-02-14 00:00:00,64,10,0.15625,1.0,0.0,0
2021-02-13 00:00:00,117,15,0.1282051282051282,1.0,1.0,1
2021-02-12 00:00:00,251,24,0.0956175298804781,30.0,12.0,0.4
2021-02-11 00:00:00,310,15,0.0483870967741936,70.0,36.0,0.5142857142857142
2021-02-10 00:00:00,247,29,0.1174089068825911,34.0,22.0,0.6470588235294118
2021-02-09 00:00:00,260,28,0.1076923076923077,19.0,11.0,0.5789473684210528
2021-02-08 00:00:00,353,38,0.1076487252124646,32.0,19.0,0.59375
2021-02-07 00:00:00,92,9,0.0978260869565217,2.0,2.0,1
2021-02-06 00:00:00,138,18,0.1304347826086957,,,
2021-02-05 00:00:00,310,42,0.135483870967742,23.0,11.0,0.4782608695652174
2021-02-04 00:00:00,626,51,0.0814696485623003,29.0,18.0,0.6206896551724138
2021-02-03 00:00:00,716,104,0.1452513966480447,32.0,22.0,0.6875
2021-02-02 00:00:00,966,62,0.0641821946169772,31.0,18.0,0.5806451612903226
2021-02-01 00:00:00,465,73,0.156989247311828,21.0,10.0,0.4761904761904762
2021-01-31 00:00:00,157,24,0.1528662420382166,,,
2021-01-30 00:00:00,376,35,0.0930851063829787,3.0,2.0,0.6666666666666666
2021-01-29 00:00:00,385,65,0.1688311688311688,12.0,9.0,0.75
2021-01-28 00:00:00,493,65,0.1318458417849899,26.0,16.0,0.6153846153846154
2021-01-27 00:00:00,471,82,0.1740976645435244,25.0,13.0,0.52
2021-01-26 00:00:00,469,104,0.2217484008528785,25.0,14.0,0.5600000000000002
2021-01-25 00:00:00,537,121,0.2253258845437617,19.0,9.0,0.4736842105263158
2021-01-24 00:00:00,130,19,0.1461538461538462,1.0,0.0,0
2021-01-23 00:00:00,114,34,0.2982456140350877,3.0,0.0,0
2021-01-22 00:00:00,500,114,0.228,26.0,18.0,0.6923076923076924
2021-01-21 00:00:00,537,117,0.217877094972067,20.0,13.0,0.65
2021-01-20 00:00:00,511,109,0.213307240704501,23.0,11.0,0.4782608695652174
2021-01-19 00:00:00,864,220,0.2546296296296297,25.0,16.0,0.64
2021-01-18 00:00:00,414,100,0.2415458937198068,17.0,9.0,0.5294117647058824
2021-01-17 00:00:00,154,37,0.2402597402597403,3.0,1.0,0.3333333333333333
2021-01-16 00:00:00,180,42,0.2333333333333334,20.0,5.0,0.25
2021-01-15 00:00:00,848,191,0.2252358490566038,44.0,17.0,0.3863636363636364
2021-01-14 00:00:00,1043,197,0.1888782358581016,52.0,17.0,0.326923076923077
2021-01-13 00:00:00,819,217,0.264957264957265,48.0,26.0,0.5416666666666666
2021-01-12 00:00:00,746,200,0.2680965147453083,32.0,19.0,0.59375
2021-01-11 00:00:00,986,268,0.2718052738336714,26.0,15.0,0.576923076923077
2021-01-10 00:00:00,256,74,0.2890625,2.0,2.0,1
2021-01-09 00:00:00,239,86,0.3598326359832636,1.0,1.0,1
2021-01-08 00:00:00,815,169,0.2073619631901841,24.0,9.0,0.375
2021-01-07 00:00:00,860,211,0.2453488372093023,20.0,7.0,0.35
2021-01-06 00:00:00,705,220,0.3120567375886525,29.0,15.0,0.517241379310345
2021-01-05 00:00:00,937,263,0.28068303094984,27.0,12.0,0.4444444444444444
2021-01-04 00:00:00,1125,362,0.3217777777777778,19.0,9.0,0.4736842105263158
2021-01-03 00:00:00,204,78,0.3823529411764706,1.0,0.0,0
2021-01-02 00:00:00,230,82,0.3565217391304348,1.0,1.0,1
2021-01-01 00:00:00,189,48,0.253968253968254,1.0,0.0,0
2020-12-31 00:00:00,593,149,0.2512647554806071,10.0,5.0,0.5
2020-12-30 00:00:00,688,215,0.3125,18.0,8.0,0.4444444444444444
2020-12-29 00:00:00,824,268,0.325242718446602,24.0,16.0,0.6666666666666666
2020-12-28 00:00:00,1020,409,0.4009803921568628,16.0,6.0,0.375
2020-12-27 00:00:00,277,75,0.2707581227436824,2.0,2.0,1
2020-12-26 00:00:00,168,71,0.4226190476190476,1.0,1.0,1
2020-12-25 00:00:00,74,31,0.4189189189189189,,,
2020-12-24 00:00:00,428,114,0.2663551401869159,5.0,4.0,0.8
2020-12-23 00:00:00,956,260,0.2719665271966527,16.0,7.0,0.4375
2020-12-22 00:00:00,1057,249,0.2355723746452223,28.0,12.0,0.4285714285714286
2020-12-21 00:00:00,1117,373,0.3339301700984781,23.0,6.0,0.2608695652173913
2020-12-20 00:00:00,203,81,0.3990147783251232,1.0,1.0,1
2020-12-19 00:00:00,256,77,0.30078125,2.0,0.0,0
2020-12-18 00:00:00,1064,309,0.2904135338345865,19.0,6.0,0.3157894736842105
2020-12-17 00:00:00,1106,325,0.2938517179023508,21.0,10.0,0.4761904761904762
2020-12-16 00:00:00,938,294,0.3134328358208956,21.0,7.0,0.3333333333333333
2020-12-15 00:00:00,984,251,0.2550813008130081,17.0,4.0,0.2352941176470588
2020-12-14 00:00:00,1014,282,0.2781065088757396,23.0,9.0,0.391304347826087
2020-12-13 00:00:00,215,55,0.2558139534883721,1.0,1.0,1
2020-12-12 00:00:00,318,91,0.2861635220125786,42.0,1.0,0.0238095238095238
2020-12-11 00:00:00,813,339,0.4169741697416975,45.0,14.0,0.3111111111111111
2020-12-10 00:00:00,944,279,0.2955508474576271,64.0,16.0,0.25
2020-12-09 00:00:00,952,248,0.2605042016806723,65.0,14.0,0.2153846153846154
2020-12-08 00:00:00,953,231,0.242392444910808,36.0,6.0,0.1666666666666667
2020-12-07 00:00:00,1052,292,0.2775665399239544,27.0,14.0,0.5185185185185186
2020-12-06 00:00:00,211,74,0.3507109004739337,3.0,1.0,0.3333333333333333
2020-12-05 00:00:00,714,150,0.2100840336134454,1.0,1.0,1
2020-12-04 00:00:00,897,258,0.2876254180602007,40.0,11.0,0.275
2020-12-03 00:00:00,789,224,0.2839036755386566,21.0,11.0,0.5238095238095238
2020-12-02 00:00:00,822,256,0.3114355231143553,19.0,6.0,0.3157894736842105
2020-12-01 00:00:00,944,294,0.3114406779661017,22.0,8.0,0.3636363636363637
2020-11-30 00:00:00,860,291,0.3383720930232559,24.0,13.0,0.5416666666666666
2020-11-29 00:00:00,175,62,0.3542857142857143,2.0,2.0,1
2020-11-28 00:00:00,166,60,0.3614457831325301,,,
2020-11-27 00:00:00,460,128,0.2782608695652174,1.0,0.0,0
2020-11-26 00:00:00,61,24,0.3934426229508197,1.0,1.0,1
2020-11-25 00:00:00,999,225,0.2252252252252253,14.0,2.0,0.1428571428571429
2020-11-24 00:00:00,1077,317,0.2943361188486537,22.0,10.0,0.4545454545454546
2020-11-23 00:00:00,800,230,0.2875,21.0,7.0,0.3333333333333333
2020-11-22 00:00:00,227,57,0.2511013215859031,2.0,0.0,0
2020-11-21 00:00:00,177,38,0.2146892655367232,3.0,2.0,0.6666666666666666
2020-11-20 00:00:00,779,181,0.2323491655969191,31.0,15.0,0.4838709677419356
2020-11-19 00:00:00,717,151,0.2105997210599721,23.0,8.0,0.3478260869565218
2020-11-18 00:00:00,742,170,0.2291105121293801,43.0,5.0,0.1162790697674419
2020-11-17 00:00:00,808,176,0.2178217821782178,82.0,9.0,0.1097560975609756
2020-11-16 00:00:00,701,207,0.2952924393723253,20.0,8.0,0.4
2020-11-15 00:00:00,145,38,0.2620689655172414,2.0,1.0,0.5
2020-11-14 00:00:00,122,27,0.2213114754098361,1.0,0.0,0
2020-11-13 00:00:00,595,146,0.2453781512605042,14.0,4.0,0.2857142857142857
2020-11-12 00:00:00,591,134,0.2267343485617597,17.0,5.0,0.2941176470588236
2020-11-11 00:00:00,377,76,0.2015915119363395,11.0,3.0,0.2727272727272727
2020-11-10 00:00:00,657,139,0.2115677321156773,14.0,4.0,0.2857142857142857
2020-11-09 00:00:00,711,141,0.1983122362869198,19.0,11.0,0.5789473684210528
2020-11-08 00:00:00,128,39,0.3046875,,,
2020-11-07 00:00:00,88,19,0.2159090909090909,1.0,0.0,0
2020-11-06 00:00:00,616,114,0.1850649350649351,12.0,2.0,0.1666666666666667
2020-11-05 00:00:00,443,74,0.1670428893905192,16.0,1.0,0.0625
2020-11-04 00:00:00,486,98,0.2016460905349794,10.0,3.0,0.3
2020-11-03 00:00:00,422,66,0.1563981042654029,13.0,3.0,0.2307692307692308
2020-11-02 00:00:00,415,64,0.1542168674698795,13.0,8.0,0.6153846153846154
2020-11-01 00:00:00,77,12,0.1558441558441559,3.0,0.0,0
2020-10-31 00:00:00,102,13,0.1274509803921569,2.0,1.0,0.5
2020-10-30 00:00:00,359,51,0.1420612813370474,19.0,4.0,0.2105263157894737
2020-10-29 00:00:00,399,59,0.1478696741854637,15.0,6.0,0.4
2020-10-28 00:00:00,294,49,0.1666666666666667,5.0,1.0,0.2
2020-10-27 00:00:00,291,41,0.140893470790378,9.0,4.0,0.4444444444444444
2020-10-26 00:00:00,292,39,0.1335616438356165,19.0,5.0,0.2631578947368421
2020-10-25 00:00:00,68,11,0.161764705882353,,,
