date,Arizona,Arizona_cum,StatePODs,StatePODs_cum
2021-02-26 00:00:00,44162,1719839,12769.0,398296.0
2021-02-25 00:00:00,51578,1675677,13326.0,385527.0
2021-02-24 00:00:00,53926,1624099,13714.0,372201.0
2021-02-23 00:00:00,41759,1570173,12731.0,358487.0
2021-02-22 00:00:00,26502,1528414,11774.0,345756.0
2021-02-21 00:00:00,14491,1501912,10824.0,333982.0
2021-02-20 00:00:00,33857,1487421,11254.0,323158.0
2021-02-19 00:00:00,40811,1453564,10220.0,311904.0
2021-02-18 00:00:00,42577,1412753,9841.0,301684.0
2021-02-17 00:00:00,45289,1370176,10554.0,291843.0
2021-02-16 00:00:00,42158,1324887,11078.0,281289.0
2021-02-15 00:00:00,30343,1282729,11028.0,270211.0
2021-02-14 00:00:00,17171,1252386,10226.0,259183.0
2021-02-13 00:00:00,45077,1235215,10478.0,248957.0
2021-02-12 00:00:00,60100,1190138,11055.0,238479.0
2021-02-11 00:00:00,49959,1130038,10848.0,227424.0
2021-02-10 00:00:00,49233,1080079,11071.0,216576.0
2021-02-09 00:00:00,43079,1030846,11036.0,205505.0
2021-02-08 00:00:00,37860,987767,13482.0,194469.0
2021-02-07 00:00:00,16115,949907,11441.0,180987.0
2021-02-06 00:00:00,37038,933792,10991.0,169546.0
2021-02-05 00:00:00,42726,896754,9137.0,158555.0
2021-02-04 00:00:00,45204,854028,9947.0,149418.0
2021-02-03 00:00:00,42540,808824,8974.0,139471.0
2021-02-02 00:00:00,35909,766284,8727.0,130497.0
2021-02-01 00:00:00,28525,730375,8252.0,121770.0
2021-01-31 00:00:00,10251,701850,4835.0,113518.0
2021-01-30 00:00:00,23654,691599,4759.0,108683.0
2021-01-29 00:00:00,37345,667945,4890.0,103924.0
2021-01-28 00:00:00,36955,630600,5335.0,99034.0
2021-01-27 00:00:00,38355,593645,5503.0,93699.0
2021-01-26 00:00:00,36172,555290,6123.0,88196.0
2021-01-25 00:00:00,28394,519118,5021.0,82073.0
2021-01-24 00:00:00,15891,490724,5710.0,77052.0
2021-01-23 00:00:00,28209,474833,5758.0,71342.0
2021-01-22 00:00:00,36983,446624,5558.0,65584.0
2021-01-21 00:00:00,34356,409641,6164.0,60026.0
2021-01-20 00:00:00,30998,375285,5694.0,53862.0
2021-01-19 00:00:00,26183,344287,6001.0,48168.0
2021-01-18 00:00:00,18720,318104,6008.0,42167.0
2021-01-17 00:00:00,9242,299384,5970.0,36159.0
2021-01-16 00:00:00,15644,290142,5663.0,30189.0
2021-01-15 00:00:00,23987,274498,5947.0,24526.0
2021-01-14 00:00:00,24257,250511,5885.0,18579.0
2021-01-13 00:00:00,24712,226254,6323.0,12694.0
2021-01-12 00:00:00,22678,201542,5637.0,6371.0
2021-01-11 00:00:00,15323,178864,733.0,734.0
2021-01-10 00:00:00,3144,163541,,
2021-01-09 00:00:00,7857,160397,,
2021-01-08 00:00:00,11472,152540,1.0,1.0
2021-01-07 00:00:00,12020,141068,,
2021-01-06 00:00:00,11553,129048,,
2021-01-05 00:00:00,8597,117495,,
2021-01-04 00:00:00,8312,108898,,
2021-01-03 00:00:00,3160,100586,,
2021-01-02 00:00:00,7501,97426,,
2021-01-01 00:00:00,399,89925,,
2020-12-31 00:00:00,7623,89526,,
2020-12-30 00:00:00,14569,81903,,
2020-12-29 00:00:00,12508,67334,,
2020-12-28 00:00:00,8975,54826,,
2020-12-27 00:00:00,2622,45851,,
2020-12-26 00:00:00,6488,43229,,
2020-12-25 00:00:00,136,36741,,
2020-12-24 00:00:00,3720,36605,,
2020-12-23 00:00:00,9522,32885,,
2020-12-22 00:00:00,7585,23363,,
2020-12-21 00:00:00,5319,15778,,
2020-12-20 00:00:00,999,10459,,
2020-12-19 00:00:00,2543,9460,,
2020-12-18 00:00:00,3454,6917,,
2020-12-17 00:00:00,2857,3463,,
2020-12-16 00:00:00,535,606,,
2020-12-15 00:00:00,25,71,,
2020-12-14 00:00:00,3,46,,
2020-12-13 00:00:00,1,43,,
2020-12-12 00:00:00,3,42,,
2020-12-11 00:00:00,6,39,,
2020-12-10 00:00:00,1,33,,
2020-12-09 00:00:00,3,32,,
2020-12-08 00:00:00,2,29,,
2020-12-07 00:00:00,5,27,,
2020-12-04 00:00:00,1,22,,
2020-12-03 00:00:00,5,21,,
2020-12-02 00:00:00,2,16,,
2020-12-01 00:00:00,14,14,,
