date,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI
2021-02-25 00:00:00,230,6,0.0260869565217391,2.0,1.0,0.5
2021-02-24 00:00:00,367,19,0.0517711171662125,17.0,8.0,0.4705882352941176
2021-02-23 00:00:00,726,24,0.0330578512396694,23.0,6.0,0.2608695652173913
2021-02-22 00:00:00,943,26,0.0275715800636267,62.0,28.0,0.4516129032258064
2021-02-21 00:00:00,235,17,0.0723404255319149,,,
2021-02-20 00:00:00,221,20,0.0904977375565611,54.0,25.0,0.462962962962963
2021-02-19 00:00:00,473,32,0.0676532769556025,90.0,31.0,0.3444444444444445
2021-02-18 00:00:00,789,29,0.0367553865652725,29.0,11.0,0.3793103448275862
2021-02-17 00:00:00,580,40,0.0689655172413793,33.0,13.0,0.3939393939393939
2021-02-16 00:00:00,810,29,0.0358024691358025,37.0,15.0,0.4054054054054055
2021-02-15 00:00:00,791,41,0.0518331226295828,37.0,19.0,0.5135135135135136
2021-02-14 00:00:00,212,22,0.1037735849056604,1.0,1.0,1
2021-02-13 00:00:00,248,20,0.0806451612903226,87.0,28.0,0.3218390804597701
2021-02-12 00:00:00,554,44,0.0794223826714802,49.0,18.0,0.3673469387755102
2021-02-11 00:00:00,768,58,0.0755208333333333,144.0,62.0,0.4305555555555556
2021-02-10 00:00:00,574,38,0.0662020905923345,36.0,24.0,0.6666666666666666
2021-02-09 00:00:00,725,37,0.0510344827586207,24.0,11.0,0.4583333333333334
2021-02-08 00:00:00,966,49,0.0507246376811594,24.0,9.0,0.375
2021-02-07 00:00:00,237,19,0.080168776371308,27.0,11.0,0.4074074074074074
2021-02-06 00:00:00,272,47,0.1727941176470588,3.0,1.0,0.3333333333333333
2021-02-05 00:00:00,522,35,0.0670498084291188,33.0,15.0,0.4545454545454546
2021-02-04 00:00:00,761,55,0.0722733245729304,28.0,8.0,0.2857142857142857
