date,Pima_cume,Pima
2020-12-01,99,
2020-12-02,107,8
2020-12-03,116,9
2020-12-04,119,3
2020-12-05,120,1
2020-12-06,122,2
2020-12-07,126,4
2020-12-08,129,3
2020-12-09,140,11
2020-12-10,144,4
2020-12-11,153,9
2020-12-12,159,6
2020-12-13,161,2
2020-12-14,168,7
2020-12-15,198,30
2020-12-16,210,12
2020-12-17,1430,1220
2020-12-18,2806,1376
2020-12-19,3543,737
2020-12-20,3573,30
2020-12-21,5084,1511
2020-12-22,6650,1566
2020-12-23,8544,1894
2020-12-24,9614,1070
2020-12-25,9623,9
2020-12-26,10414,791
2020-12-27,10591,177
2020-12-28,12393,1802
2020-12-29,14342,1949
2020-12-30,16442,2100
2020-12-31,18016,1574
2021-01-01,19272,1256
2021-01-02,19947,675
2021-01-03,20323,376
2021-01-04,22168,1845
2021-01-05,23957,1789
2021-01-06,26082,2125
2021-01-07,28332,2250
2021-01-08,30994,2662
2021-01-09,32549,1555
2021-01-10,33011,462
2021-01-11,35859,2848
2021-01-12,38715,2856
2021-01-13,41318,2603
2021-01-14,43883,2565
2021-01-15,48108,4225
2021-01-16,49572,1464
2021-01-17,50137,565
2021-01-18,54145,4008
2021-01-19,58338,4193
2021-01-20,63331,4993
2021-01-21,68896,5565
2021-01-22,75578,6682
2021-01-23,78258,2680
2021-01-24,79368,1110
2021-01-25,86652,7284
2021-01-26,93484,6832
2021-01-27,100911,7427
2021-01-28,107961,7050
2021-01-29,115208,7247
2021-01-30,119053,3845
2021-01-31,120501,1448
2021-02-01,127825,7324
2021-02-02,134481,6656
2021-02-03,141663,7182
2021-02-04,149010,7347
2021-02-05,157861,8851
2021-02-06,162211,4350
2021-02-07,163520,1309
2021-02-08,170649,7129
2021-02-09,177083,6434
2021-02-10,184866,7783
2021-02-11,192836,7970
2021-02-12,201825,8989
2021-02-13,206401,4576
2021-02-14,207529,1128
2021-02-15,213845,6316
2021-02-16,220974,7129
2021-02-17,228671,7697
2021-02-18,236333,7662
2021-02-19,242271,5938
2021-02-20,245759,3488
2021-02-21,246708,949
2021-02-22,252116,5408
2021-02-23,258488,6372
2021-02-24,266730,8242
2021-02-25,276791,10061
2021-02-26,288861,12070
2021-02-27,295539,6678
2021-02-28,299443,3904
2021-03-01,310805,11362
2021-03-02,319709,8904
2021-03-03,329968,10259
2021-03-04,338614,8646
2021-03-05,348862,10248
2021-03-06,355410,6548
2021-03-07,359574,4164
2021-03-08,370001,10427
2021-03-09,380316,10315
2021-03-10,392662,12346
2021-03-11,404726,12064
2021-03-12,417533,12807
2021-03-13,424981,7448
2021-03-14,428930,3949
2021-03-15,438158,9228
2021-03-16,448014,9856
2021-03-17,459038,11024
2021-03-18,469957,10919
2021-03-19,481685,11728
2021-03-20,488515,6830
2021-03-21,494477,5962
2021-03-22,503472,8995
2021-03-23,513811,10339
2021-03-24,525891,12080
2021-03-25,539397,13506
2021-03-26,553710,14313
2021-03-27,562546,8836
2021-03-28,568450,5904
2021-03-29,579130,10680
2021-03-30,591297,12167
2021-03-31,605116,13819
2021-04-01,619010,13894
2021-04-02,631936,12926
2021-04-03,640074,8138
2021-04-04,644942,4868
2021-04-05,657044,12102
2021-04-06,669127,12083
2021-04-07,683721,14594
2021-04-08,697837,14116
2021-04-09,712381,14544
2021-04-10,720912,8531
2021-04-11,725648,4736
2021-04-12,736328,10680
2021-04-13,746137,9809
2021-04-14,757570,11433
2021-04-15,769430,11860
2021-04-16,781669,12239
2021-04-17,788130,6461
2021-04-18,792673,4543
2021-04-19,801643,8970
2021-04-20,811030,9387
2021-04-21,821661,10631
2021-04-22,832601,10940
2021-04-23,844245,11644
2021-04-24,851732,7487
2021-04-25,855654,3922
2021-04-26,866217,10563
2021-04-27,875966,9749
2021-04-28,885792,9826
2021-04-29,895091,9299
2021-04-30,904183,9092
2021-05-01,908816,4633
2021-05-02,911789,2973
2021-05-03,918615,6826
2021-05-04,924947,6332
2021-05-05,932161,7214
2021-05-06,938245,6084
2021-05-07,945044,6799
2021-05-08,948584,3540
2021-05-09,950299,1715
2021-05-10,954761,4462
2021-05-11,958571,3810
2021-05-12,963035,4464
2021-05-13,968810,5775
2021-05-14,975151,6341
2021-05-15,979933,4782
2021-05-16,982984,3051
2021-05-17,987995,5011
2021-05-18,991819,3824
2021-05-19,996048,4229
2021-05-20,999978,3930
2021-05-21,1005303,5325
2021-05-22,1009013,3710
2021-05-23,1010624,1611
2021-05-24,1014353,3729
2021-05-25,1017659,3306
2021-05-26,1020814,3155
2021-05-27,1023692,2878
2021-05-28,1027465,3773
2021-05-29,1029248,1783
2021-05-30,1030182,934
2021-05-31,1030886,704
2021-06-01,1034373,3487
2021-06-02,1037076,2703
2021-06-03,1040258,3182
2021-06-04,1044463,4205
2021-06-05,1047147,2684
2021-06-06,1048863,1716
2021-06-07,1052616,3753
2021-06-08,1055378,2762
2021-06-09,1058254,2876
2021-06-10,1060910,2656
2021-06-11,1064299,3389
2021-06-12,1066484,2185
2021-06-13,1067620,1136
2021-06-14,1070734,3114
2021-06-15,1072806,2072
2021-06-16,1075057,2251
2021-06-17,1077039,1982
2021-06-18,1079802,2763
2021-06-19,1081372,1570
2021-06-20,1082139,767
2021-06-21,1083951,1812
2021-06-22,1086101,2150
2021-06-23,1088072,1971
