date,Graham_cume,Graham
2020-12-17,79,
2020-12-18,146,67
2020-12-21,192,46
2020-12-22,235,43
2020-12-23,361,126
2020-12-24,412,51
2020-12-26,422,10
2020-12-27,424,2
2020-12-28,579,155
2020-12-29,732,153
2020-12-30,849,117
2020-12-31,917,68
2021-01-01,923,6
2021-01-02,926,3
2021-01-04,1057,131
2021-01-05,1168,111
2021-01-06,1287,119
2021-01-07,1520,233
2021-01-08,1782,262
2021-01-09,1784,2
2021-01-11,1903,119
2021-01-12,2059,156
2021-01-13,2261,202
2021-01-14,2535,274
2021-01-15,3138,603
2021-01-16,3193,55
2021-01-17,3194,1
2021-01-18,3313,119
2021-01-19,3597,284
2021-01-20,3852,255
2021-01-21,4071,219
2021-01-22,4343,272
2021-01-23,4587,244
2021-01-24,4589,2
2021-01-25,4749,160
2021-01-26,4910,161
2021-01-27,5116,206
2021-01-28,5366,250
2021-01-29,5765,399
2021-01-30,5865,100
2021-01-31,5866,1
2021-02-01,6025,159
2021-02-02,6220,195
2021-02-03,6454,234
2021-02-04,6715,261
2021-02-05,7047,332
2021-02-06,7309,262
2021-02-07,7310,1
2021-02-08,7489,179
2021-02-09,7683,194
2021-02-10,7893,210
2021-02-11,8256,363
2021-02-12,8949,693
2021-02-13,9152,203
2021-02-14,9154,2
2021-02-15,9266,112
2021-02-16,9458,192
2021-02-17,9663,205
2021-02-18,10014,351
2021-02-19,10362,348
2021-02-20,10691,329
2021-02-21,10692,1
2021-02-22,10844,152
2021-02-23,11052,208
2021-02-24,11308,256
2021-02-25,11590,282
2021-02-26,11901,311
2021-02-27,11932,31
2021-02-28,11943,11
2021-03-01,12114,171
2021-03-02,12337,223
2021-03-03,12567,230
2021-03-04,12799,232
2021-03-05,12995,196
2021-03-06,13256,261
2021-03-07,13257,1
2021-03-08,13415,158
2021-03-09,13646,231
2021-03-10,13913,267
2021-03-11,14202,289
2021-03-12,14457,255
2021-03-13,14714,257
2021-03-14,14716,2
2021-03-15,14936,220
2021-03-16,15106,170
2021-03-17,15326,220
2021-03-18,15554,228
2021-03-19,15716,162
2021-03-20,15728,12
2021-03-22,15897,169
2021-03-23,16133,236
2021-03-24,16369,236
2021-03-25,16603,234
2021-03-26,16780,177
2021-03-27,16900,120
2021-03-28,16904,4
2021-03-29,17102,198
2021-03-30,17270,168
2021-03-31,17537,267
2021-04-01,17751,214
2021-04-02,17844,93
2021-04-03,17857,13
2021-04-04,17864,7
2021-04-05,17994,130
2021-04-06,18172,178
2021-04-07,18468,296
2021-04-08,18765,297
2021-04-09,18880,115
2021-04-10,19007,127
2021-04-11,19012,5
2021-04-12,19081,69
2021-04-13,19198,117
2021-04-14,19399,201
2021-04-15,19536,137
2021-04-16,19684,148
2021-04-17,19706,22
2021-04-19,19784,78
2021-04-20,19963,179
2021-04-21,20162,199
2021-04-22,20387,225
2021-04-23,20535,148
2021-04-24,20645,110
2021-04-25,20647,2
2021-04-26,20775,128
2021-04-27,20901,126
2021-04-28,21029,128
2021-04-29,21238,209
2021-04-30,21282,44
2021-05-01,21306,24
2021-05-02,21310,4
2021-05-03,21358,48
2021-05-04,21453,95
2021-05-05,21640,187
2021-05-06,21818,178
2021-05-07,21865,47
2021-05-08,21910,45
2021-05-09,21911,1
2021-05-10,21944,33
2021-05-11,22007,63
2021-05-12,22142,135
2021-05-13,22275,133
2021-05-14,22375,100
2021-05-15,22397,22
2021-05-16,22402,5
2021-05-17,22472,70
2021-05-18,22548,76
2021-05-19,22669,121
2021-05-20,22815,146
2021-05-21,22907,92
2021-05-22,22948,41
2021-05-23,22951,3
2021-05-24,23007,56
2021-05-25,23082,75
2021-05-26,23129,47
2021-05-27,23213,84
2021-05-28,23270,57
2021-05-29,23277,7
2021-05-30,23281,4
2021-05-31,23286,5
2021-06-01,23347,61
2021-06-02,23416,69
2021-06-03,23476,60
2021-06-04,23557,81
2021-06-05,23568,11
2021-06-06,23573,5
2021-06-07,23603,30
2021-06-08,23640,37
2021-06-09,23665,25
2021-06-10,23788,123
2021-06-11,23824,36
2021-06-12,23840,16
2021-06-13,23843,3
2021-06-14,23904,61
2021-06-15,23956,52
2021-06-16,23998,42
2021-06-17,24056,58
2021-06-18,24125,69
2021-06-19,24141,16
2021-06-20,24145,4
2021-06-21,24182,37
2021-06-22,24221,39
2021-06-23,24248,27
2021-06-24,24283,35
2021-06-25,24337,54
2021-06-26,24345,8
2021-06-27,24347,2
2021-06-28,24393,46
2021-06-29,24437,44
2021-06-30,24503,66
2021-07-01,24549,46
2021-07-02,24583,34
2021-07-03,24598,15
2021-07-05,24620,22
2021-07-06,24649,29
2021-07-07,24699,50
2021-07-08,24769,70
2021-07-09,24820,51
2021-07-10,24842,22
2021-07-11,24844,2
2021-07-12,24881,37
2021-07-13,24918,37
2021-07-14,24970,52
2021-07-15,25027,57
2021-07-16,25083,56
2021-07-17,25095,12
2021-07-18,25103,8
2021-07-19,25162,59
2021-07-20,25215,53
2021-07-21,25292,77
2021-07-22,25392,100
2021-07-23,25499,107
2021-07-24,25541,42
2021-07-25,25545,4
2021-07-26,25655,110
2021-07-27,25744,89
2021-07-28,25825,81
2021-07-29,25916,91
2021-07-30,26002,86
2021-07-31,26038,36
2021-08-01,26045,7
2021-08-02,26116,71
2021-08-03,26164,48
2021-08-04,26268,104
2021-08-05,26365,97
2021-08-06,26462,97
2021-08-07,26486,24
2021-08-08,26495,9
2021-08-09,26582,87
2021-08-10,26639,57
2021-08-11,26734,95
2021-08-12,26870,136
2021-08-13,27011,141
2021-08-14,27033,22
2021-08-15,27044,11
2021-08-16,27137,93
2021-08-17,27263,126
2021-08-18,27380,117
2021-08-19,27553,173
2021-08-20,27753,200
2021-08-21,27946,193
2021-08-22,27959,13
2021-08-23,28143,184
2021-08-24,28287,144
2021-08-25,28452,165
2021-08-26,28652,200
2021-08-27,28895,243
2021-08-28,28935,40
2021-08-29,28997,62
2021-08-30,29164,167
2021-08-31,29265,101
2021-09-01,29383,118
2021-09-02,29521,138
2021-09-03,29670,149
2021-09-04,29703,33
2021-09-05,29709,6
2021-09-06,29723,14
2021-09-07,29796,73
2021-09-08,29905,109
2021-09-09,30065,160
2021-09-10,30213,148
2021-09-11,30273,60
2021-09-12,30290,17
2021-09-13,30375,85
2021-09-14,30474,99
2021-09-15,30558,84
2021-09-16,30674,116
2021-09-17,30798,124
2021-09-18,30861,63
2021-09-19,30867,6
2021-09-20,30964,97
2021-09-21,31019,55
2021-09-22,31104,85
2021-09-23,31250,146
2021-09-24,31349,99
2021-09-25,31370,21
2021-09-26,31371,1
2021-09-27,31420,49
2021-09-28,31474,54
2021-09-29,31554,80
2021-09-30,31665,111
2021-10-01,31743,78
2021-10-02,31773,30
2021-10-03,31782,9
2021-10-04,31822,40
2021-10-05,31877,55
2021-10-06,31917,40
2021-10-07,31997,80
2021-10-08,32053,56
2021-10-09,32079,26
2021-10-10,32090,11
2021-10-11,32142,52
2021-10-12,32195,53
2021-10-13,32252,57
2021-10-14,32331,79
2021-10-15,32390,59
2021-10-16,32423,33
2021-10-17,32429,6
2021-10-18,32461,32
2021-10-19,32495,34
2021-10-20,32540,45
2021-10-21,32622,82
2021-10-22,32687,65
2021-10-23,32717,30
2021-10-24,32725,8
2021-10-25,32768,43
2021-10-26,32827,59
2021-10-27,32895,68
2021-10-28,33060,165
2021-10-29,33134,74
2021-10-30,33256,122
2021-10-31,33260,4
2021-11-01,33373,113
2021-11-02,33434,61
2021-11-03,33519,85
2021-11-04,33685,166
2021-11-05,33821,136
2021-11-06,33839,18
2021-11-07,33851,12
2021-11-08,33979,128
2021-11-09,34078,99
2021-11-10,34161,83
2021-11-11,34241,80
2021-11-12,34356,115
2021-11-13,34449,93
2021-11-14,34454,5
2021-11-15,34590,136
2021-11-16,34706,116
2021-11-17,34769,63
2021-11-18,35026,257
2021-11-19,35176,150
2021-11-20,35209,33
2021-11-21,35220,11
2021-11-22,35368,148
2021-11-23,35437,69
2021-11-24,35506,69
2021-11-26,35551,45
2021-11-27,35578,27
2021-11-28,35583,5
2021-11-29,35737,154
2021-11-30,35901,164
2021-12-01,36031,130
2021-12-02,36235,204
2021-12-03,36455,220
2021-12-04,36551,96
2021-12-05,36560,9
2021-12-06,36703,143
2021-12-07,36811,108
2021-12-08,36875,64
2021-12-09,37063,188
2021-12-10,37229,166
2021-12-11,37253,24
2021-12-12,37264,11
2021-12-13,37388,124
2021-12-14,37473,85
2021-12-15,37533,60
2021-12-16,37775,242
2021-12-17,37926,151
2021-12-18,37952,26
2021-12-19,37975,23
2021-12-20,38135,160
2021-12-21,38232,97
2021-12-22,38338,106
2021-12-23,38398,60
2021-12-24,38424,26
2021-12-25,38427,3
2021-12-26,38440,13
2021-12-27,38607,167
2021-12-28,38759,152
2021-12-29,38865,106
2021-12-30,39015,150
2021-12-31,39123,108
2022-01-01,39127,4
2022-01-02,39131,4
2022-01-03,39366,235
2022-01-04,39461,95
2022-01-05,39534,73
2022-01-06,39747,213
2022-01-07,39921,174
2022-01-08,40058,137
2022-01-09,40069,11
2022-01-10,40259,190
2022-01-11,40351,92
2022-01-12,40538,187
2022-01-13,40717,179
