date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,19,5
2020-12-21,24,5
2020-12-22,394,370
2020-12-23,847,453
2020-12-24,905,58
2020-12-25,922,17
2020-12-26,962,40
2020-12-27,977,15
2020-12-28,1056,79
2020-12-29,1358,302
2020-12-30,2134,776
2020-12-31,2279,145
2021-01-01,2315,36
2021-01-02,2442,127
2021-01-03,2448,6
2021-01-04,2500,52
2021-01-05,2579,79
2021-01-06,2678,99
2021-01-07,3358,680
2021-01-08,4118,760
2021-01-09,4312,194
2021-01-10,4321,9
2021-01-11,4416,95
2021-01-12,4649,233
2021-01-13,5177,528
2021-01-14,5522,345
2021-01-15,5645,123
2021-01-16,5984,339
2021-01-17,6016,32
2021-01-18,6227,211
2021-01-19,7006,779
2021-01-20,8003,997
2021-01-21,9468,1465
2021-01-22,11188,1720
2021-01-23,12679,1491
2021-01-24,14030,1351
2021-01-25,15003,973
2021-01-26,15624,621
2021-01-27,17502,1878
2021-01-28,19595,2093
2021-01-29,21496,1901
2021-01-30,22479,983
2021-01-31,23430,951
2021-02-01,25558,2128
2021-02-02,27901,2343
2021-02-03,30507,2606
2021-02-04,32573,2066
2021-02-05,34575,2002
2021-02-06,35852,1277
2021-02-07,36905,1053
2021-02-08,38579,1674
2021-02-09,40294,1715
2021-02-10,42606,2312
2021-02-11,44369,1763
2021-02-12,45999,1630
2021-02-13,47359,1360
2021-02-14,48389,1030
2021-02-15,49208,819
2021-02-16,50806,1598
2021-02-17,51830,1024
2021-02-18,52449,619
2021-02-19,53062,613
2021-02-20,53380,318
2021-02-21,53607,227
2021-02-22,53936,329
2021-02-23,55511,1575
2021-02-24,58731,3220
2021-02-25,61740,3009
2021-02-26,65153,3413
2021-02-27,66376,1223
2021-02-28,67589,1213
2021-03-01,70498,2909
2021-03-02,72931,2433
2021-03-03,75794,2863
2021-03-04,77620,1826
2021-03-05,79775,2155
2021-03-06,81466,1691
2021-03-07,83106,1640
2021-03-08,85818,2712
2021-03-09,88862,3044
2021-03-10,92014,3152
2021-03-11,94195,2181
2021-03-12,96198,2003
2021-03-13,98033,1835
2021-03-14,99773,1740
2021-03-15,101948,2175
2021-03-16,104250,2302
2021-03-17,106257,2007
2021-03-18,107603,1346
2021-03-19,108944,1341
2021-03-20,109989,1045
2021-03-21,110303,314
2021-03-22,111493,1190
2021-03-23,112661,1168
2021-03-24,114265,1604
2021-03-25,115826,1561
2021-03-26,117401,1575
2021-03-27,118345,944
2021-03-28,118579,234
2021-03-29,119693,1114
2021-03-30,120866,1173
2021-03-31,122128,1262
2021-04-01,123642,1514
2021-04-02,125081,1439
2021-04-03,125931,850
2021-04-04,126173,242
2021-04-05,127656,1483
2021-04-06,129393,1737
2021-04-07,131087,1694
2021-04-08,133080,1993
2021-04-09,135159,2079
2021-04-10,136003,844
2021-04-11,136711,708
2021-04-12,138044,1333
2021-04-13,138896,852
2021-04-14,140583,1687
2021-04-15,142393,1810
2021-04-16,144016,1623
2021-04-17,145738,1722
2021-04-18,146511,773
2021-04-19,148150,1639
2021-04-20,149070,920
2021-04-21,150483,1413
2021-04-22,152073,1590
2021-04-23,153614,1541
2021-04-24,154872,1258
2021-04-25,155392,520
2021-04-26,156632,1240
2021-04-27,157534,902
2021-04-28,158722,1188
2021-04-29,159647,925
2021-04-30,160688,1041
2021-05-01,161326,638
2021-05-02,161554,228
2021-05-03,162330,776
2021-05-04,163262,932
2021-05-05,163959,697
2021-05-06,164596,637
2021-05-07,165242,646
2021-05-08,165726,484
2021-05-09,165888,162
2021-05-10,166523,635
2021-05-11,167065,542
2021-05-12,167814,749
2021-05-13,168412,598
2021-05-14,169180,768
2021-05-15,169672,492
2021-05-16,169867,195
2021-05-17,170324,457
2021-05-18,170857,533
2021-05-19,171473,616
2021-05-20,172174,701
2021-05-21,172720,546
2021-05-22,173012,292
2021-05-23,173210,198
2021-05-24,173619,409
2021-05-25,174021,402
2021-05-26,174465,444
2021-05-27,174848,383
2021-05-28,175295,447
2021-05-29,175503,208
2021-05-30,175651,148
2021-05-31,175757,106
2021-06-01,176187,430
2021-06-02,176598,411
2021-06-03,177041,443
2021-06-04,177490,449
2021-06-05,177713,223
2021-06-06,177852,139
2021-06-07,178151,299
2021-06-08,178500,349
2021-06-09,178833,333
2021-06-10,179149,316
2021-06-11,179514,365
2021-06-12,179739,225
2021-06-13,179868,129
2021-06-14,180137,269
2021-06-15,180448,311
2021-06-16,180762,314
2021-06-17,181023,261
2021-06-18,181367,344
2021-06-19,181509,142
2021-06-20,181591,82
2021-06-21,181778,187
2021-06-22,182044,266
2021-06-23,182330,286
2021-06-24,182546,216
2021-06-25,182836,290
2021-06-26,182958,122
2021-06-27,183039,81
2021-06-28,183246,207
2021-06-29,183446,200
2021-06-30,183717,271
2021-07-01,183955,238
2021-07-02,184222,267
2021-07-03,184355,133
2021-07-04,184371,16
2021-07-05,184526,155
2021-07-06,184739,213
2021-07-07,184991,252
2021-07-08,185186,195
2021-07-09,185420,234
2021-07-10,185556,136
2021-07-11,185615,59
2021-07-12,185776,161
2021-07-13,185952,176
2021-07-14,186123,171
2021-07-15,186308,185
2021-07-16,186624,316
2021-07-17,186801,177
2021-07-18,186900,99
2021-07-19,187140,240
2021-07-20,187403,263
2021-07-21,187734,331
2021-07-22,188028,294
2021-07-23,188339,311
2021-07-24,188591,252
2021-07-25,188742,151
2021-07-26,189018,276
2021-07-27,189330,312
2021-07-28,189638,308
2021-07-29,189898,260
2021-07-30,190389,491
2021-07-31,190619,230
2021-08-01,190765,146
2021-08-02,191047,282
2021-08-03,191347,300
2021-08-04,191662,315
2021-08-05,191975,313
2021-08-06,192396,421
2021-08-07,192675,279
2021-08-08,192833,158
2021-08-09,193151,318
2021-08-10,193410,259
2021-08-11,193690,280
2021-08-12,194080,390
2021-08-13,194612,532
2021-08-14,194943,331
2021-08-15,195130,187
2021-08-16,195512,382
2021-08-17,195919,407
2021-08-18,196333,414
2021-08-19,196746,413
2021-08-20,197295,549
2021-08-21,197584,289
2021-08-22,197755,171
2021-08-23,198094,339
2021-08-24,198439,345
2021-08-25,198882,443
2021-08-26,199264,382
2021-08-27,199807,543
2021-08-28,200088,281
2021-08-29,200286,198
2021-08-30,200646,360
2021-08-31,200985,339
2021-09-01,201378,393
2021-09-02,201689,311
2021-09-03,202162,473
2021-09-04,202424,262
2021-09-05,202590,166
2021-09-06,202655,65
2021-09-07,202976,321
2021-09-08,203313,337
2021-09-09,203658,345
2021-09-10,204188,530
2021-09-11,204402,214
2021-09-12,204562,160
2021-09-13,204840,278
2021-09-14,205105,265
2021-09-15,205423,318
2021-09-16,205711,288
2021-09-17,206098,387
2021-09-18,206287,189
2021-09-19,206402,115
2021-09-20,206656,254
2021-09-21,206886,230
2021-09-22,207166,280
2021-09-23,207438,272
2021-09-24,207853,415
2021-09-25,208089,236
2021-09-26,208182,93
2021-09-27,208471,289
2021-09-28,208718,247
2021-09-29,209036,318
2021-09-30,209354,318
2021-10-01,209714,360
2021-10-02,209885,171
2021-10-03,209968,83
2021-10-04,210224,256
2021-10-05,210470,246
2021-10-06,210733,263
2021-10-07,210953,220
2021-10-08,211265,312
2021-10-09,211395,130
2021-10-10,211479,84
2021-10-11,211700,221
2021-10-12,211914,214
2021-10-13,212146,232
2021-10-14,212387,241
2021-10-15,212665,278
2021-10-16,212791,126
2021-10-17,212883,92
2021-10-18,213117,234
2021-10-19,213327,210
2021-10-20,213560,233
2021-10-21,213773,213
2021-10-22,214673,900
2021-10-23,215201,528
2021-10-24,215556,355
2021-10-25,216715,1159
2021-10-26,217855,1140
