date,20-34_Yavapai,35-44_Yavapai,45-54_Yavapai,55-64_Yavapai,65+_Yavapai,<20_Yavapai
1/1/2021,312,414,440,671,468,6
1/1/2022,13103,9240,12026,22580,63140,6383
1/10/2021,568,706,809,1168,1042,10
1/10/2022,13267,9337,12105,22719,63350,6538
1/11/2021,578,715,819,1187,1078,11
1/11/2022,13287,9347,12110,22732,63374,6558
1/12/2021,597,739,850,1234,1179,11
1/12/2022,13301,9357,12116,22745,63397,6572
1/13/2021,641,792,938,1344,1401,12
1/13/2022,13319,9372,12125,22765,63411,6595
1/14/2021,677,836,992,1419,1530,13
1/14/2022,13337,9386,12139,22788,63435,6651
1/15/2021,692,847,1005,1442,1586,13
1/15/2022,13349,9392,12147,22794,63441,6664
1/16/2021,715,881,1053,1500,1752,15
1/16/2022,13362,9396,12149,22795,63449,6671
1/17/2021,717,883,1056,1506,1768,16
1/17/2022,13378,9400,12155,22803,63464,6688
1/18/2021,724,885,1069,1529,1922,17
1/18/2022,13391,9410,12162,22811,63475,6705
1/19/2021,760,937,1123,1610,2101,17
1/19/2022,13405,9416,12169,22824,63495,6729
1/2/2021,334,447,463,704,483,6
1/2/2022,13114,9246,12036,22589,63145,6393
1/20/2021,802,987,1194,1705,2411,17
1/20/2022,13421,9426,12174,22835,63512,6751
1/21/2021,922,1148,1374,1942,3126,17
1/21/2022,13434,9434,12184,22850,63530,6786
1/22/2021,1060,1282,1545,2205,4093,18
1/22/2022,13439,9441,12186,22857,63532,6794
1/23/2021,1098,1340,1601,2315,5298,21
1/23/2022,13442,9445,12189,22859,63536,6805
1/24/2021,1115,1357,1623,2389,6508,22
1/24/2022,13456,9452,12198,22867,63542,6811
1/25/2021,1139,1381,1654,2477,7255,22
1/25/2022,13467,9459,12204,22876,63557,6826
1/26/2021,1150,1394,1684,2527,7725,22
1/26/2022,13481,9463,12211,22886,63566,6833
1/27/2021,1221,1450,1754,2719,9087,23
1/27/2022,13489,9466,12215,22899,63577,6854
1/28/2021,1272,1525,1862,2929,10582,29
1/28/2022,13505,9469,12226,22914,63588,6880
1/29/2021,1355,1589,1965,3107,11923,33
1/29/2022,13508,9475,12230,22916,63590,6886
1/3/2021,334,449,463,706,485,6
1/3/2022,13138,9256,12046,22606,63176,6404
1/30/2021,1402,1617,2021,3198,12583,33
1/30/2022,13511,9476,12232,22917,63595,6889
1/31/2021,1439,1645,2070,3285,13317,35
1/31/2022,13516,9487,12237,22925,63610,6898
1/4/2021,343,453,474,724,493,6
1/4/2022,13154,9262,12051,22625,63205,6420
1/5/2021,351,463,489,743,519,6
1/5/2022,13181,9273,12063,22644,63238,6440
1/6/2021,359,470,503,770,559,7
1/6/2022,13204,9285,12072,22654,63266,6468
1/7/2021,441,570,646,916,764,8
1/7/2022,13233,9309,12086,22677,63306,6499
1/8/2021,533,676,772,1126,988,10
1/8/2022,13248,9315,12093,22690,63320,6512
1/9/2021,567,705,808,1168,1039,10
1/9/2022,13258,9319,12101,22699,63326,6520
10/1/2021,11562,8324,10935,20781,58859,4534
10/10/2021,11715,8396,11023,20869,59034,4569
10/11/2021,11730,8406,11027,20885,59067,4575
10/12/2021,11744,8411,11033,20896,59081,4590
10/13/2021,11762,8418,11039,20909,59093,4604
10/14/2021,11776,8431,11047,20923,59122,4607
10/15/2021,11801,8439,11054,20935,59143,4616
10/16/2021,11816,8445,11058,20940,59153,4621
10/17/2021,11832,8451,11067,20945,59159,4624
10/18/2021,11853,8459,11073,20951,59173,4630
10/19/2021,11878,8469,11079,20959,59184,4641
10/2/2021,11587,8330,10945,20791,58874,4541
10/20/2021,11896,8477,11087,20970,59211,4643
10/21/2021,11910,8491,11099,20987,59226,4648
10/22/2021,11922,8500,11112,21008,59295,4653
10/23/2021,11925,8502,11121,21019,59343,4653
10/24/2021,11930,8508,11123,21024,59371,4656
10/25/2021,11947,8512,11134,21042,59461,4660
10/26/2021,11953,8527,11147,21055,59556,4664
10/27/2021,11966,8534,11156,21072,59655,4670
10/28/2021,11986,8542,11166,21093,59755,4676
10/29/2021,12008,8551,11180,21107,59856,4683
10/3/2021,11596,8333,10948,20791,58881,4544
10/30/2021,12022,8554,11188,21115,59895,4683
10/31/2021,12026,8559,11194,21123,59928,4684
10/4/2021,11613,8341,10964,20804,58904,4547
10/5/2021,11634,8351,10972,20819,58938,4551
10/6/2021,11648,8363,10981,20827,58966,4552
10/7/2021,11666,8376,10994,20841,58989,4553
10/8/2021,11688,8385,11011,20863,59018,4565
10/9/2021,11702,8392,11020,20866,59027,4569
11/1/2021,12040,8570,11201,21141,60009,4690
11/10/2021,12197,8666,11322,21336,60671,4983
11/11/2021,12219,8676,11339,21373,60746,5059
11/12/2021,12243,8699,11358,21409,60864,5125
11/13/2021,12254,8714,11370,21421,60896,5137
11/14/2021,12264,8719,11378,21431,60921,5144
11/15/2021,12283,8735,11391,21460,60995,5172
11/16/2021,12297,8749,11406,21478,61079,5266
11/17/2021,12321,8763,11418,21505,61163,5359
11/18/2021,12351,8777,11436,21533,61277,5403
11/19/2021,12379,8795,11454,21566,61360,5423
11/2/2021,12055,8582,11214,21158,60093,4695
11/20/2021,12393,8803,11464,21588,61408,5437
11/21/2021,12406,8807,11474,21600,61444,5443
11/22/2021,12430,8824,11493,21643,61522,5491
11/23/2021,12451,8841,11518,21670,61588,5570
11/24/2021,12472,8850,11534,21695,61647,5593
11/25/2021,12472,8850,11534,21695,61647,5593
11/26/2021,12491,8865,11545,21713,61680,5607
11/27/2021,12504,8873,11559,21728,61713,5621
11/28/2021,12515,8881,11568,21745,61735,5628
11/29/2021,12523,8891,11582,21777,61801,5650
11/3/2021,12071,8595,11233,21185,60169,4704
11/30/2021,12542,8907,11596,21817,61856,5687
11/4/2021,12090,8604,11242,21207,60246,4734
11/5/2021,12107,8615,11263,21239,60353,4780
11/6/2021,12117,8624,11277,21257,60394,4797
11/7/2021,12128,8633,11283,21263,60420,4805
11/8/2021,12139,8645,11298,21291,60501,4848
11/9/2021,12173,8655,11308,21311,60585,4931
12/1/2020,,,,,2,
12/1/2021,12566,8921,11615,21856,61936,5711
12/10/2020,1,,,,2,
12/10/2021,12743,9038,11781,22156,62467,5944
12/11/2020,1,,,,2,
