date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,527,795,785,679,652,6
1/1/2022,38175,29446,30173,36682,83314,22029
1/10/2021,998,1414,1506,1392,3031,13
1/10/2022,38650,29715,30409,37006,83768,23087
1/11/2021,1034,1473,1574,1455,3227,17
1/11/2022,38704,29732,30443,37038,83819,23206
1/12/2021,1109,1564,1677,1547,3534,17
1/12/2022,38770,29764,30472,37064,83858,23342
1/13/2021,1195,1663,1795,1706,3948,17
1/13/2022,38840,29794,30511,37106,83910,23447
1/14/2021,1274,1812,1910,1841,4464,18
1/14/2022,38929,29836,30547,37144,83955,23599
1/15/2021,1373,1952,2063,1974,4864,19
1/15/2022,38983,29861,30564,37166,83970,23731
1/16/2021,1428,2030,2151,2063,5482,20
1/16/2022,39002,29873,30572,37174,83978,23770
1/17/2021,1445,2056,2177,2096,5537,21
1/17/2022,39045,29897,30586,37189,84020,23861
1/18/2021,1504,2161,2247,2190,5753,22
1/18/2022,39114,29920,30610,37203,84048,23960
1/19/2021,1567,2224,2320,2270,6268,24
1/19/2022,39163,29946,30639,37224,84074,24033
1/2/2021,597,885,886,775,742,7
1/2/2022,38196,29458,30182,36702,83349,22055
1/20/2021,1628,2331,2416,2383,7080,27
1/20/2022,39213,29980,30664,37258,84107,24127
1/21/2021,1714,2444,2555,2541,7839,30
1/21/2022,39246,30005,30690,37288,84131,24220
1/22/2021,1839,2577,2704,2721,8632,32
1/22/2022,39275,30024,30704,37303,84140,24309
1/23/2021,1915,2712,2849,2869,9980,34
1/23/2022,39296,30037,30707,37316,84148,24340
1/24/2021,1940,2740,2887,2895,10123,35
1/24/2022,39328,30065,30731,37340,84172,24401
1/25/2021,2007,2800,2957,3009,10731,37
1/25/2022,39374,30082,30751,37355,84187,24499
1/26/2021,2065,2862,3047,3113,11291,38
1/26/2022,39417,30106,30764,37375,84215,24596
1/27/2021,2166,2961,3185,3287,12004,39
1/27/2022,39472,30131,30792,37402,84238,24666
1/28/2021,2238,3061,3294,3428,13014,39
1/28/2022,39525,30162,30807,37420,84256,24738
1/29/2021,2329,3157,3424,3588,13991,45
1/29/2022,39549,30173,30824,37432,84261,24842
1/3/2021,617,921,920,795,775,8
1/3/2022,38245,29487,30216,36758,83418,22156
1/30/2021,2386,3230,3524,3711,15926,47
1/30/2022,39568,30180,30840,37439,84274,24875
1/31/2021,2414,3242,3546,3731,16068,48
1/31/2022,39616,30196,30851,37464,84289,24933
1/4/2021,677,1002,994,881,1024,8
1/4/2022,38304,29522,30244,36802,83499,22286
1/5/2021,756,1100,1084,979,1268,9
1/5/2022,38363,29554,30268,36841,83558,22460
1/6/2021,856,1210,1213,1106,1570,9
1/6/2022,38429,29584,30312,36879,83623,22590
1/7/2021,915,1284,1315,1213,1925,12
1/7/2022,38517,29630,30347,36928,83690,22782
1/8/2021,965,1364,1449,1346,2367,13
1/8/2022,38564,29660,30361,36950,83707,22961
1/9/2021,991,1401,1490,1384,3006,13
1/9/2022,38586,29671,30367,36961,83716,22996
10/1/2021,32866,26251,27572,33930,78207,15095
10/10/2021,33519,26645,27841,34134,78482,15388
10/11/2021,33605,26701,27882,34160,78521,15433
10/12/2021,33688,26743,27910,34180,78555,15457
10/13/2021,33775,26784,27943,34194,78576,15482
10/14/2021,33842,26819,27967,34221,78596,15504
10/15/2021,33935,26874,28009,34261,78628,15546
10/16/2021,33993,26908,28036,34278,78642,15566
10/17/2021,34027,26935,28056,34291,78655,15577
10/18/2021,34091,26974,28094,34315,78696,15596
10/19/2021,34156,27005,28119,34343,78719,15629
10/2/2021,32911,26287,27602,33961,78226,15132
10/20/2021,34208,27042,28150,34368,78755,15648
10/21/2021,34291,27083,28179,34394,78790,15665
10/22/2021,34384,27143,28216,34424,78836,15696
10/23/2021,34451,27199,28249,34444,78879,15718
10/24/2021,34474,27210,28266,34453,78906,15731
10/25/2021,34543,27256,28306,34480,78986,15746
10/26/2021,34625,27313,28354,34507,79052,15783
10/27/2021,34719,27370,28392,34546,79124,15809
10/28/2021,34831,27430,28428,34588,79210,15830
10/29/2021,34913,27479,28476,34625,79275,15854
10/3/2021,32957,26315,27618,33976,78240,15147
10/30/2021,34977,27516,28505,34638,79304,15866
10/31/2021,35003,27532,28523,34648,79319,15877
10/4/2021,33036,26372,27663,33995,78296,15192
10/5/2021,33118,26417,27688,34019,78336,15233
10/6/2021,33227,26468,27726,34044,78378,15283
10/7/2021,33313,26521,27755,34071,78432,15311
10/8/2021,33419,26587,27795,34110,78458,15348
10/9/2021,33486,26624,27827,34127,78467,15377
11/1/2021,35054,27578,28550,34685,79403,15901
11/10/2021,35713,27931,28866,34937,79940,16732
11/11/2021,35783,27974,28898,34965,79992,16911
11/12/2021,35869,28030,28931,34993,80061,17108
11/13/2021,35909,28053,28953,35007,80085,17304
11/14/2021,35930,28069,28963,35014,80105,17371
11/15/2021,35988,28110,28995,35040,80175,17503
11/16/2021,36051,28153,29020,35069,80236,17652
11/17/2021,36126,28197,29057,35108,80298,17840
11/18/2021,36188,28238,29086,35138,80371,17966
11/19/2021,36241,28283,29125,35177,80438,18129
11/2/2021,35123,27616,28584,34711,79481,15924
11/20/2021,36294,28314,29153,35196,80461,18520
11/21/2021,36326,28324,29166,35212,80481,18568
11/22/2021,36401,28367,29201,35250,80549,18660
11/23/2021,36504,28419,29236,35302,80608,18809
11/24/2021,36570,28462,29259,35342,80654,18975
11/25/2021,36571,28462,29259,35342,80654,18975
11/26/2021,36601,28485,29291,35378,80686,19065
11/27/2021,36615,28500,29300,35395,80704,19118
11/28/2021,36632,28508,29308,35406,80720,19146
11/29/2021,36674,28543,29335,35451,80794,19220
11/3/2021,35196,27663,28625,34745,79551,15960
11/30/2021,36724,28583,29365,35494,80878,19307
11/4/2021,35252,27702,28655,34781,79620,15999
11/5/2021,35348,27752,28713,34816,79718,16082
11/6/2021,35427,27796,28735,34838,79748,16216
11/7/2021,35477,27812,28751,34849,79766,16267
11/8/2021,35573,27851,28792,34879,79834,16394
11/9/2021,35650,27893,28830,34906,79875,16556
12/1/2020,1,1,1,1,2,
12/1/2021,36800,28619,29401,35537,80937,19434
12/10/2020,2,1,1,1,3,
12/10/2021,37317,28932,29681,35930,81723,20354
12/11/2020,2,1,1,1,3,
12/11/2021,37344,28953,29700,35953,81756,20439
12/12/2020,2,1,1,1,3,
12/12/2021,37364,28966,29707,35968,81784,20464
12/13/2020,2,1,1,2,3,
12/13/2021,37421,28993,29729,36002,81880,20512
12/14/2020,2,1,1,2,3,
12/14/2021,37469,29025,29759,36047,81990,20590
12/15/2020,2,1,1,2,3,
12/15/2021,37519,29052,29796,36107,82099,20669
12/16/2020,2,1,5,2,3,
12/16/2021,37580,29090,29835,36166,82222,20812
12/17/2020,10,10,14,6,5,
12/17/2021,37627,29122,29863,36212,82315,20896
12/18/2020,19,15,22,11,7,
12/18/2021,37654,29140,29881,36231,82355,21029
12/19/2020,21,19,23,16,10,
12/19/2021,37672,29156,29890,36255,82391,21051
12/2/2020,1,1,1,1,2,
12/2/2021,36873,28664,29437,35590,81022,19541
12/20/2020,21,23,24,20,10,
12/20/2021,37723,29187,29916,36312,82515,21176
12/21/2020,44,53,58,32,21,1
12/21/2021,37782,29215,29952,36386,82658,21280
12/22/2020,88,102,103,73,36,1
12/22/2021,37836,29254,29996,36424,82764,21408
12/23/2020,133,166,185,133,68,2
12/23/2021,37894,29280,30022,36474,82857,21500
12/24/2020,147,183,194,146,72,2
12/24/2021,37919,29298,30034,36485,82888,21522
12/25/2020,147,183,194,146,72,2
12/25/2021,37920,29299,30034,36485,82888,21522
12/26/2020,189,252,250,194,98,3
12/26/2021,37934,29312,30039,36503,82924,21545
12/27/2020,202,271,258,200,100,3
12/27/2021,37986,29347,30070,36541,82993,21632
12/28/2020,253,369,372,287,146,3
12/28/2021,38041,29372,30099,36589,83105,21749
12/29/2020,345,504,515,416,206,4
12/29/2021,38097,29390,30127,36624,83196,21837
12/3/2020,2,1,1,1,2,
12/3/2021,36948,28705,29465,35642,81103,19673
12/30/2020,454,702,676,578,342,4
12/30/2021,38146,29423,30155,36657,83290,21973
12/31/2020,523,790,773,665,533,5
12/31/2021,38168,29443,30172,36681,83312,22013
12/4/2020,2,1,1,1,2,
12/4/2021,36970,28724,29482,35659,81140,19736
12/5/2020,2,1,1,1,2,
12/5/2021,36989,28737,29495,35672,81174,19762
12/6/2020,2,1,1,1,2,
12/6/2021,37048,28779,29540,35724,81279,19880
