date,20-34_La Paz,35-44_La Paz,45-54_La Paz,55-64_La Paz,65+_La Paz,<20_La Paz
1/1/2021,10,5,22,14,16,
1/1/2022,746,548,705,1371,4945,746
1/10/2021,26,19,43,36,34,
1/10/2022,760,552,714,1391,4988,756
1/11/2021,26,19,43,37,37,
1/11/2022,760,553,714,1394,4988,757
1/12/2021,26,19,45,38,41,
1/12/2022,761,554,715,1398,4997,759
1/13/2021,54,47,81,83,63,
1/13/2022,762,554,715,1398,4999,765
1/14/2021,55,48,81,83,68,1
1/14/2022,763,555,716,1400,5002,766
1/15/2021,57,48,81,83,71,1
1/15/2022,763,556,716,1400,5002,768
1/16/2021,57,49,81,83,71,1
1/16/2022,763,556,716,1401,5002,768
1/17/2021,57,49,81,83,71,1
1/17/2022,765,556,717,1402,5002,768
1/18/2021,58,49,81,86,77,1
1/18/2022,766,557,717,1403,5003,769
1/19/2021,58,49,81,86,81,1
1/19/2022,767,557,718,1407,5014,773
1/2/2021,10,5,22,14,16,
1/2/2022,746,548,705,1371,4946,748
1/20/2021,65,53,88,108,97,1
1/20/2022,768,557,718,1412,5014,773
1/21/2021,65,53,89,111,102,1
1/21/2022,770,559,718,1413,5020,779
1/22/2021,65,55,89,111,102,1
1/22/2022,770,559,718,1413,5022,779
1/23/2021,66,56,89,111,103,1
1/23/2022,770,559,718,1413,5023,779
1/24/2021,66,56,89,111,103,1
1/24/2022,772,559,718,1413,5024,779
1/25/2021,67,57,89,113,123,1
1/25/2022,773,559,718,1413,5024,780
1/26/2021,69,57,89,114,142,1
1/26/2022,773,561,720,1416,5027,791
1/27/2021,70,57,92,116,498,1
1/27/2022,774,561,720,1416,5028,793
1/28/2021,73,60,94,122,882,1
1/28/2022,774,567,720,1416,5028,795
1/29/2021,74,60,95,123,901,1
1/29/2022,774,567,720,1416,5028,795
1/3/2021,10,5,22,14,16,
1/3/2022,748,549,706,1373,4952,748
1/30/2021,74,61,95,123,902,1
1/30/2022,774,567,721,1416,5028,795
1/31/2021,74,61,95,123,909,1
1/31/2022,774,568,722,1416,5029,795
1/4/2021,10,7,22,15,16,
1/4/2022,748,549,706,1374,4956,750
1/5/2021,10,7,22,15,18,
1/5/2022,752,549,706,1376,4960,753
1/6/2021,16,11,30,25,21,
1/6/2022,754,549,709,1386,4974,753
1/7/2021,26,19,43,36,33,
1/7/2022,755,550,711,1388,4984,753
1/8/2021,26,19,43,36,33,
1/8/2022,756,550,712,1389,4985,753
1/9/2021,26,19,43,36,34,
1/9/2022,756,550,712,1389,4985,753
10/1/2021,603,457,628,1213,4531,421
10/10/2021,633,470,639,1224,4550,446
10/11/2021,635,471,640,1225,4554,447
10/12/2021,635,473,640,1228,4557,452
10/13/2021,639,476,644,1231,4557,454
10/14/2021,642,477,645,1232,4557,456
10/15/2021,643,477,645,1233,4558,456
10/16/2021,647,477,646,1233,4558,456
10/17/2021,651,477,647,1233,4558,457
10/18/2021,654,477,649,1234,4559,463
10/19/2021,654,477,650,1235,4561,468
10/2/2021,603,458,629,1213,4532,422
10/20/2021,657,481,651,1237,4563,469
10/21/2021,657,482,652,1239,4570,469
10/22/2021,658,484,653,1239,4576,471
10/23/2021,661,484,653,1240,4576,471
10/24/2021,661,484,654,1241,4577,471
10/25/2021,661,484,654,1242,4580,475
10/26/2021,663,485,654,1245,4593,483
10/27/2021,665,492,655,1250,4599,488
10/28/2021,666,492,655,1250,4601,488
10/29/2021,668,493,656,1252,4604,492
10/3/2021,604,458,629,1213,4532,422
10/30/2021,668,493,656,1253,4606,492
10/31/2021,668,494,656,1253,4608,492
10/4/2021,604,458,629,1213,4535,431
10/5/2021,605,458,629,1213,4537,434
10/6/2021,611,462,631,1214,4542,436
10/7/2021,631,470,639,1221,4546,445
10/8/2021,631,470,639,1223,4549,446
10/9/2021,633,470,639,1224,4550,446
11/1/2021,669,496,656,1253,4610,494
11/10/2021,690,508,663,1263,4651,510
11/11/2021,690,508,663,1263,4662,512
11/12/2021,690,509,663,1264,4668,513
11/13/2021,690,509,663,1264,4669,514
11/14/2021,690,509,663,1264,4670,514
11/15/2021,691,510,664,1266,4674,536
11/16/2021,692,510,665,1267,4686,537
11/17/2021,699,516,667,1274,4695,573
11/18/2021,701,517,669,1275,4699,573
11/19/2021,702,518,671,1278,4704,577
11/2/2021,672,497,656,1253,4616,495
11/20/2021,703,519,673,1278,4707,578
11/21/2021,703,519,673,1278,4708,578
11/22/2021,703,519,673,1279,4710,587
11/23/2021,704,521,673,1280,4712,595
11/24/2021,705,524,675,1281,4713,618
11/25/2021,705,524,675,1281,4713,618
11/26/2021,705,524,675,1281,4715,619
11/27/2021,705,525,675,1281,4717,620
11/28/2021,706,525,676,1281,4720,620
11/29/2021,707,525,676,1282,4727,622
11/3/2021,676,497,657,1255,4622,495
11/30/2021,710,525,676,1283,4728,627
11/4/2021,681,501,663,1258,4631,499
11/5/2021,681,503,663,1258,4636,500
11/6/2021,681,503,663,1259,4637,501
11/7/2021,681,503,663,1259,4637,501
11/8/2021,684,503,663,1260,4640,504
11/9/2021,687,506,663,1260,4646,506
12/1/2021,712,525,679,1288,4746,639
12/10/2021,726,535,691,1319,4820,710
12/11/2021,727,535,692,1319,4822,711
12/12/2021,727,535,692,1319,4823,712
12/13/2021,727,538,693,1325,4834,715
12/14/2021,727,540,695,1332,4842,717
12/15/2021,730,541,695,1335,4849,722
12/16/2021,730,543,695,1337,4854,723
12/17/2021,730,543,695,1339,4861,724
12/18/2021,730,543,695,1341,4861,724
12/19/2021,731,544,695,1341,4862,724
12/2/2021,714,529,683,1293,4756,639
12/20/2021,735,545,695,1343,4870,726
12/21/2020,1,,3,,6,
12/21/2021,738,546,695,1348,4881,731
12/22/2020,5,2,8,4,10,
12/22/2021,740,546,696,1352,4896,735
12/23/2020,6,4,11,7,13,
12/23/2021,740,546,697,1355,4908,735
12/24/2020,6,4,11,7,13,
12/24/2021,741,546,697,1357,4912,735
12/25/2020,6,4,11,7,13,
12/25/2021,741,546,697,1357,4912,735
12/26/2020,6,4,11,7,13,
12/26/2021,742,546,698,1357,4913,736
12/27/2020,6,4,11,7,13,
12/27/2021,742,548,701,1357,4918,737
12/28/2020,6,5,12,8,13,
12/28/2021,743,548,703,1359,4925,741
12/29/2020,7,5,13,8,13,
12/29/2021,745,548,704,1363,4932,746
12/3/2021,717,529,683,1301,4767,640
12/30/2020,10,5,20,12,16,
12/30/2021,745,548,705,1369,4945,746
12/31/2020,10,5,22,14,16,
12/31/2021,746,548,705,1371,4945,746
12/4/2021,718,529,684,1303,4774,641
12/5/2021,719,529,685,1306,4774,641
12/6/2021,723,531,687,1310,4786,642
12/7/2021,723,531,688,1314,4796,680
12/8/2021,724,532,689,1314,4802,707
12/9/2021,724,535,689,1317,4809,707
2/1/2021,74,63,95,124,926,1
2/1/2022,774,569,722,1416,5029,799
2/10/2021,87,81,108,174,1841,2
2/10/2022,777,574,725,1422,5042,804
2/11/2021,89,84,109,179,1863,2
2/11/2022,777,576,725,1422,5042,806
2/12/2021,91,84,109,181,1869,2
2/12/2022,778,576,725,1422,5042,806
2/13/2021,91,84,109,182,1875,2
2/13/2022,778,576,725,1422,5042,806
2/14/2021,91,84,109,182,1883,2
2/14/2022,779,576,725,1422,5043,806
2/15/2021,91,84,109,183,1885,2
2/15/2022,779,576,725,1423,5043,806
2/16/2021,91,85,109,183,1890,3
2/16/2022,779,576,725,1423,5045,806
2/17/2021,91,87,111,191,1907,3
2/17/2022,779,576,726,1423,5045,806
2/18/2021,94,91,111,208,2165,3
2/18/2022,779,576,726,1425,5046,806
2/19/2021,94,92,112,208,2171,3
2/19/2022,780,576,726,1425,5046,806
2/2/2021,74,63,95,128,951,1
2/2/2022,774,569,723,1416,5029,802
2/20/2021,95,92,112,209,2172,3
2/20/2022,780,576,726,1425,5046,806
2/21/2021,95,92,112,209,2173,3
2/21/2022,780,576,726,1427,5046,807
2/22/2021,95,92,112,209,2178,3
2/22/2022,780,576,726,1427,5046,809
2/23/2021,95,93,112,212,2188,4
2/23/2022,780,576,726,1427,5048,809
2/24/2021,99,98,119,234,2432,5
2/24/2022,780,577,726,1428,5048,809
2/25/2021,102,101,121,244,2465,5
2/26/2021,103,101,124,244,2471,5
2/27/2021,103,101,124,245,2472,5
2/28/2021,103,101,124,245,2475,5
2/3/2021,80,65,97,146,1370,1
2/3/2022,774,569,724,1417,5031,803
2/4/2021,84,73,103,161,1430,1
2/4/2022,775,570,725,1417,5034,803
2/5/2021,84,74,104,162,1464,1
2/5/2022,775,570,725,1417,5035,803
2/6/2021,85,74,104,162,1466,1
2/6/2022,776,570,725,1417,5035,803
2/7/2021,85,74,104,162,1468,1
2/7/2022,777,571,725,1418,5037,803
2/8/2021,85,74,106,163,1494,2
2/8/2022,777,572,725,1419,5041,803
2/9/2021,85,76,107,164,1528,2
2/9/2022,777,574,725,1421,5042,804
3/1/2021,103,102,125,245,2504,6
3/10/2021,110,108,136,311,2763,7
3/11/2021,113,115,147,391,3003,9
3/12/2021,114,115,149,399,3041,9
3/13/2021,114,116,149,404,3045,9
3/14/2021,116,116,149,408,3045,9
3/15/2021,116,116,149,416,3081,9
3/16/2021,116,116,150,424,3112,9
3/17/2021,118,123,168,497,3323,10
3/18/2021,120,126,175,510,3351,11
3/19/2021,121,126,177,517,3376,11
3/2/2021,103,102,125,250,2537,7
3/20/2021,121,127,177,519,3379,11
3/21/2021,121,127,178,521,3382,11
3/22/2021,121,127,181,528,3412,11
3/23/2021,124,130,185,541,3436,12
3/24/2021,126,130,191,558,3466,12
3/25/2021,137,139,211,652,3657,15
3/26/2021,137,142,214,656,3659,15
3/27/2021,138,143,215,657,3660,15
3/28/2021,138,144,215,657,3660,15
3/29/2021,142,144,217,659,3663,16
3/3/2021,105,103,126,261,2587,7
3/30/2021,175,168,238,676,3674,17
3/31/2021,201,200,279,770,3794,22
3/4/2021,106,104,131,283,2649,7
3/5/2021,106,106,131,283,2658,7
3/6/2021,108,106,132,284,2663,7
3/7/2021,108,106,132,285,2664,7
3/8/2021,108,106,132,290,2676,7
3/9/2021,108,106,133,297,2715,7
4/1/2021,206,202,287,780,3809,22
4/10/2021,258,247,355,868,3989,64
4/11/2021,262,248,356,874,3990,64
4/12/2021,266,250,358,881,3995,64
4/13/2021,270,250,359,883,3999,65
4/14/2021,285,257,370,890,4010,65
4/15/2021,297,261,377,902,4027,65
4/16/2021,299,263,378,903,4027,65
4/17/2021,299,263,378,903,4027,65
4/18/2021,300,263,380,903,4027,65
4/19/2021,303,264,380,906,4032,65
4/2/2021,211,206,289,783,3812,22
4/20/2021,304,264,380,907,4039,65
4/21/2021,315,269,387,928,4069,67
4/22/2021,321,270,390,936,4093,67
4/23/2021,327,277,392,940,4095,68
4/24/2021,330,278,394,941,4098,68
4/25/2021,330,278,394,941,4098,68
4/26/2021,332,280,396,945,4100,71
4/27/2021,334,284,398,947,4114,72
4/28/2021,341,286,403,952,4123,74
4/29/2021,343,289,406,955,4135,74
4/3/2021,211,206,291,784,3813,22
4/30/2021,350,292,410,955,4141,75
4/4/2021,212,206,291,784,3814,22
4/5/2021,214,209,295,789,3824,23
4/6/2021,218,213,306,803,3842,23
4/7/2021,237,236,338,822,3900,26
4/8/2021,248,241,353,863,3975,26
4/9/2021,256,246,354,868,3988,64
5/1/2021,359,299,414,958,4146,77
5/10/2021,377,318,438,988,4189,82
5/11/2021,378,318,439,990,4192,83
5/12/2021,381,321,443,995,4210,83
5/13/2021,381,321,444,997,4214,85
5/14/2021,381,321,445,1002,4219,85
5/15/2021,381,322,445,1002,4219,86
5/16/2021,381,322,445,1002,4220,86
5/17/2021,384,322,450,1005,4224,88
5/18/2021,384,323,452,1009,4233,94
5/19/2021,387,325,458,1020,4247,115
5/2/2021,360,299,416,958,4148,77
5/20/2021,389,325,459,1023,4253,115
5/21/2021,397,325,460,1027,4258,115
5/22/2021,398,325,460,1027,4260,117
5/23/2021,398,325,461,1027,4260,119
5/24/2021,398,326,463,1030,4261,121
5/25/2021,399,326,464,1035,4264,129
5/26/2021,404,331,469,1036,4273,130
5/27/2021,404,331,471,1036,4273,131
5/28/2021,405,331,471,1036,4275,131
5/29/2021,406,333,472,1036,4276,131
5/3/2021,363,300,418,963,4149,77
5/30/2021,406,333,472,1036,4276,132
5/31/2021,406,333,472,1036,4276,132
5/4/2021,364,302,420,964,4156,80
5/5/2021,373,314,430,974,4170,81
5/6/2021,374,317,437,983,4184,82
5/7/2021,376,318,438,983,4184,82
5/8/2021,376,318,438,986,4186,82
5/9/2021,376,318,438,986,4187,82
6/1/2021,409,336,473,1038,4279,136
6/10/2021,418,344,488,1054,4309,158
6/11/2021,420,345,489,1054,4311,161
6/12/2021,421,345,489,1054,4311,161
6/13/2021,421,346,489,1056,4311,161
6/14/2021,422,346,491,1058,4312,161
6/15/2021,424,348,491,1058,4313,168
6/16/2021,424,348,494,1062,4315,169
6/17/2021,426,348,496,1062,4315,169
6/18/2021,428,348,496,1062,4316,170
6/19/2021,428,349,496,1063,4316,170
6/2/2021,411,339,478,1045,4289,136
6/20/2021,428,349,496,1063,4316,170
6/21/2021,429,350,496,1063,4317,171
6/22/2021,431,350,497,1065,4318,178
6/23/2021,433,350,499,1067,4321,178
6/24/2021,434,351,500,1071,4322,179
6/25/2021,436,352,501,1071,4322,180
6/26/2021,436,354,502,1072,4322,181
6/27/2021,436,354,502,1073,4323,181
6/28/2021,436,354,503,1074,4325,181
6/29/2021,436,354,504,1078,4327,187
6/3/2021,413,341,483,1047,4296,137
6/30/2021,438,355,506,1078,4328,190
6/4/2021,413,341,484,1048,4297,138
6/5/2021,413,341,484,1048,4299,139
6/6/2021,414,341,484,1048,4301,139
6/7/2021,417,342,486,1048,4301,139
6/8/2021,418,342,487,1048,4304,148
6/9/2021,418,344,488,1053,4308,158
7/1/2021,440,356,506,1078,4333,190
7/10/2021,444,361,517,1090,4344,194
