date,20-34_Navajo,35-44_Navajo,45-54_Navajo,55-64_Navajo,65+_Navajo,<20_Navajo
1/1/2021,263,343,340,399,957,4
1/1/2022,7685,5437,5929,8250,16484,9900
1/10/2021,428,563,575,682,2306,28
1/10/2022,7769,5480,5971,8288,16527,10113
1/11/2021,468,611,647,736,2559,31
1/11/2022,7779,5483,5974,8293,16533,10150
1/12/2021,497,637,711,809,2827,32
1/12/2022,7790,5487,5980,8297,16540,10208
1/13/2021,521,668,743,889,3054,32
1/13/2022,7797,5492,5988,8299,16545,10250
1/14/2021,556,717,792,981,3322,40
1/14/2022,7807,5501,5997,8308,16554,10318
1/15/2021,592,765,856,1075,3613,41
1/15/2022,7811,5504,5999,8312,16554,10325
1/16/2021,596,766,857,1077,3622,41
1/16/2022,7812,5504,5999,8312,16555,10327
1/17/2021,598,767,857,1079,3624,41
1/17/2022,7812,5509,6001,8314,16560,10329
1/18/2021,609,779,884,1108,3647,41
1/18/2022,7817,5513,6001,8314,16561,10360
1/19/2021,646,806,935,1194,3828,42
1/19/2022,7828,5517,6004,8316,16569,10417
1/2/2021,263,344,341,399,958,4
1/2/2022,7688,5437,5931,8250,16484,9901
1/20/2021,684,853,1005,1309,4013,48
1/20/2022,7837,5520,6006,8324,16571,10449
1/21/2021,792,946,1128,1504,4238,61
1/21/2022,7853,5530,6010,8325,16578,10489
1/22/2021,870,1006,1192,1617,4385,73
1/22/2022,7855,5531,6013,8327,16580,10493
1/23/2021,876,1011,1197,1623,4509,105
1/23/2022,7857,5532,6013,8328,16583,10500
1/24/2021,877,1012,1197,1624,4521,107
1/24/2022,7863,5537,6019,8334,16591,10516
1/25/2021,897,1036,1232,1683,4658,108
1/25/2022,7869,5544,6024,8340,16596,10561
1/26/2021,942,1057,1269,1745,4803,110
1/26/2022,7871,5548,6025,8341,16600,10576
1/27/2021,978,1091,1313,1800,4979,123
1/27/2022,7882,5550,6027,8344,16604,10611
1/28/2021,1143,1183,1440,1947,5208,169
1/28/2022,7889,5558,6031,8345,16612,10631
1/29/2021,1232,1233,1519,2063,5457,219
1/29/2022,7892,5560,6031,8346,16612,10635
1/3/2021,263,344,341,400,960,4
1/3/2022,7703,5443,5936,8257,16497,9929
1/30/2021,1242,1253,1565,2096,5478,219
1/30/2022,7893,5560,6031,8346,16614,10636
1/31/2021,1242,1254,1568,2101,5489,219
1/31/2022,7901,5564,6033,8350,16619,10661
1/4/2021,280,371,363,435,1102,4
1/4/2022,7713,5450,5941,8260,16505,9969
1/5/2021,325,409,413,479,1342,4
1/5/2022,7733,5457,5948,8265,16509,10003
1/6/2021,342,435,436,516,1699,23
1/6/2022,7746,5460,5954,8268,16512,10030
1/7/2021,385,515,533,624,2088,28
1/7/2022,7751,5470,5961,8272,16516,10080
1/8/2021,427,562,574,677,2303,28
1/8/2022,7759,5475,5967,8281,16520,10084
1/9/2021,428,563,574,682,2306,28
1/9/2022,7764,5477,5969,8281,16521,10087
10/1/2021,6771,4935,5394,7615,15429,6633
10/10/2021,6836,4979,5432,7660,15504,6690
10/11/2021,6848,4989,5433,7669,15516,6703
10/12/2021,6864,4991,5436,7673,15527,6711
