date,Pima_cume,Pima
2020-12-01 00:00:00,8,
2020-12-02 00:00:00,9,1
2020-12-03 00:00:00,12,3
2020-12-04 00:00:00,13,1
2020-12-05 00:00:00,14,1
2020-12-09 00:00:00,16,2
2020-12-10 00:00:00,17,1
2020-12-11 00:00:00,20,3
2020-12-12 00:00:00,21,1
2020-12-13 00:00:00,22,1
2020-12-14 00:00:00,25,3
2020-12-15 00:00:00,40,15
2020-12-16 00:00:00,44,4
2020-12-17 00:00:00,1277,1233
2020-12-18 00:00:00,2682,1405
2020-12-19 00:00:00,3420,738
2020-12-20 00:00:00,3423,3
2020-12-21 00:00:00,4946,1523
2020-12-22 00:00:00,6448,1502
2020-12-23 00:00:00,8291,1843
2020-12-24 00:00:00,9326,1035
2020-12-25 00:00:00,9327,1
2020-12-26 00:00:00,10114,787
2020-12-27 00:00:00,10279,165
2020-12-28 00:00:00,12124,1845
2020-12-29 00:00:00,14198,2074
2020-12-30 00:00:00,16446,2248
2020-12-31 00:00:00,18102,1656
2021-01-01 00:00:00,18259,157
2021-01-02 00:00:00,18871,612
2021-01-03 00:00:00,19305,434
2021-01-04 00:00:00,21103,1798
2021-01-05 00:00:00,22836,1733
2021-01-06 00:00:00,24987,2151
2021-01-07 00:00:00,27229,2242
2021-01-08 00:00:00,29876,2647
2021-01-09 00:00:00,31393,1517
2021-01-10 00:00:00,31790,397
2021-01-11 00:00:00,34557,2767
2021-01-12 00:00:00,37278,2721
2021-01-13 00:00:00,39737,2459
2021-01-14 00:00:00,42154,2417
2021-01-15 00:00:00,46177,4023
2021-01-16 00:00:00,47574,1397
2021-01-17 00:00:00,48073,499
2021-01-18 00:00:00,52021,3948
2021-01-19 00:00:00,56102,4081
2021-01-20 00:00:00,60783,4681
2021-01-21 00:00:00,66093,5310
2021-01-22 00:00:00,72617,6524
2021-01-23 00:00:00,75168,2551
2021-01-24 00:00:00,76165,997
2021-01-25 00:00:00,83457,7292
2021-01-26 00:00:00,90436,6979
2021-01-27 00:00:00,97968,7532
2021-01-28 00:00:00,104864,6896
2021-01-29 00:00:00,112126,7262
2021-01-30 00:00:00,115928,3802
2021-01-31 00:00:00,117430,1502
2021-02-01 00:00:00,122751,5321
2021-02-02 00:00:00,129021,6270
2021-02-03 00:00:00,135970,6949
2021-02-04 00:00:00,143198,7228
2021-02-05 00:00:00,151926,8728
2021-02-06 00:00:00,156270,4344
2021-02-07 00:00:00,157354,1084
2021-02-08 00:00:00,164169,6815
2021-02-09 00:00:00,170339,6170
2021-02-10 00:00:00,177793,7454
2021-02-11 00:00:00,185493,7700
2021-02-12 00:00:00,194230,8737
2021-02-13 00:00:00,198508,4278
2021-02-14 00:00:00,199422,914
2021-02-15 00:00:00,205499,6077
2021-02-16 00:00:00,212342,6843
2021-02-17 00:00:00,219851,7509
2021-02-18 00:00:00,227020,7169
2021-02-19 00:00:00,231294,4274
2021-02-20 00:00:00,233352,2058
2021-02-21 00:00:00,233989,637
2021-02-22 00:00:00,237728,3739
2021-02-23 00:00:00,242225,4497
2021-02-24 00:00:00,248595,6370
2021-02-25 00:00:00,256747,8152
2021-02-26 00:00:00,266844,10097
2021-02-27 00:00:00,271207,4363
2021-02-28 00:00:00,273294,2087
2021-03-01 00:00:00,280060,6766
2021-03-02 00:00:00,286644,6584
