date,Cochise_cume,Cochise
2020-12-01,4,
2020-12-06,5,1
2020-12-15,6,1
2020-12-16,7,1
2020-12-17,18,11
2020-12-18,26,8
2020-12-19,33,7
2020-12-20,34,1
2020-12-21,46,12
2020-12-22,309,263
2020-12-23,732,423
2020-12-24,852,120
2020-12-26,873,21
2020-12-28,960,87
2020-12-29,1035,75
2020-12-30,1240,205
2020-12-31,1432,192
2021-01-01,1472,40
2021-01-02,1485,13
2021-01-03,1563,78
2021-01-04,1616,53
2021-01-05,1704,88
2021-01-06,1808,104
2021-01-07,1887,79
2021-01-08,2051,164
2021-01-09,2428,377
2021-01-10,2445,17
2021-01-11,2745,300
2021-01-12,3012,267
2021-01-13,3466,454
2021-01-14,3788,322
2021-01-15,4260,472
2021-01-16,4665,405
2021-01-17,4690,25
2021-01-18,4935,245
2021-01-19,5342,407
2021-01-20,6045,703
2021-01-21,6702,657
2021-01-22,7044,342
2021-01-23,7613,569
2021-01-24,7734,121
2021-01-25,8172,438
2021-01-26,8650,478
2021-01-27,9408,758
2021-01-28,10407,999
2021-01-29,11092,685
2021-01-30,11123,31
2021-01-31,11239,116
2021-02-01,11603,364
2021-02-02,11859,256
2021-02-03,12434,575
2021-02-04,12907,473
2021-02-05,13480,573
2021-02-06,13673,193
2021-02-07,13704,31
2021-02-08,14181,477
2021-02-09,15032,851
2021-02-10,16396,1364
2021-02-11,18414,2018
2021-02-12,19830,1416
2021-02-13,20183,353
2021-02-14,20197,14
2021-02-15,20595,398
2021-02-16,21272,677
2021-02-17,21792,520
2021-02-18,22518,726
2021-02-19,22894,376
2021-02-20,23264,370
2021-02-21,23391,127
2021-02-22,23680,289
2021-02-23,23915,235
2021-02-24,24860,945
2021-02-25,26937,2077
2021-02-26,28421,1484
2021-02-27,29319,898
2021-02-28,29414,95
2021-03-01,30112,698
2021-03-02,30678,566
2021-03-03,31858,1180
2021-03-04,33478,1620
2021-03-05,34567,1089
2021-03-06,35609,1042
2021-03-07,35680,71
2021-03-08,36233,553
2021-03-09,37212,979
2021-03-10,38836,1624
2021-03-11,40994,2158
2021-03-12,42520,1526
2021-03-13,43385,865
2021-03-14,43435,50
2021-03-15,44383,948
2021-03-16,45312,929
2021-03-17,46279,967
2021-03-18,47688,1409
2021-03-19,48744,1056
2021-03-20,49677,933
2021-03-21,49759,82
2021-03-22,50347,588
2021-03-23,50739,392
2021-03-24,51739,1000
2021-03-25,54149,2410
2021-03-26,55652,1503
2021-03-27,56721,1069
2021-03-28,56791,70
2021-03-29,57369,578
2021-03-30,58065,696
2021-03-31,59488,1423
2021-04-01,61813,2325
2021-04-02,63196,1383
2021-04-03,64531,1335
2021-04-04,64591,60
2021-04-05,65211,620
2021-04-06,66063,852
2021-04-07,67623,1560
2021-04-08,69252,1629
2021-04-09,70373,1121
2021-04-10,71168,795
2021-04-11,71275,107
2021-04-12,72020,745
2021-04-13,72619,599
2021-04-14,73645,1026
2021-04-15,75544,1899
2021-04-16,76649,1105
2021-04-17,77996,1347
2021-04-18,78066,70
2021-04-19,78728,662
2021-04-20,79260,532
2021-04-21,80283,1023
2021-04-22,81833,1550
2021-04-23,82869,1036
2021-04-24,83740,871
2021-04-25,83798,58
2021-04-26,84298,500
2021-04-27,84836,538
2021-04-28,85849,1013
2021-04-29,86901,1052
2021-04-30,87618,717
2021-05-01,88178,560
2021-05-02,88228,50
2021-05-03,88548,320
2021-05-04,89057,509
2021-05-05,89952,895
2021-05-06,90981,1029
2021-05-07,91723,742
2021-05-08,92209,486
2021-05-09,92256,47
2021-05-10,92598,342
2021-05-11,92931,333
2021-05-12,93522,591
2021-05-13,94543,1021
2021-05-14,95100,557
2021-05-15,95438,338
2021-05-16,95501,63
2021-05-17,95967,466
2021-05-18,96441,474
2021-05-19,97252,811
2021-05-20,98033,781
2021-05-21,98762,729
2021-05-22,99104,342
2021-05-23,99162,58
2021-05-24,99587,425
2021-05-25,99885,298
2021-05-26,100339,454
2021-05-27,101000,661
2021-05-28,101555,555
2021-05-29,101651,96
2021-05-30,101716,65
2021-05-31,101788,72
2021-06-01,102132,344
2021-06-02,102565,433
2021-06-03,103165,600
2021-06-04,103661,496
2021-06-05,103802,141
2021-06-06,103846,44
2021-06-07,104164,318
2021-06-08,104443,279
2021-06-09,104754,311
2021-06-10,105249,495
2021-06-11,105573,324
2021-06-12,105732,159
2021-06-13,105797,65
2021-06-14,106090,293
2021-06-15,106360,270
2021-06-16,106709,349
2021-06-17,107144,435
2021-06-18,107555,411
2021-06-19,107818,263
2021-06-20,107857,39
2021-06-21,108048,191
2021-06-22,108217,169
2021-06-23,108542,325
2021-06-24,108920,378
2021-06-25,109275,355
2021-06-26,109382,107
2021-06-27,109427,45
2021-06-28,109632,205
2021-06-29,109836,204
2021-06-30,110604,768
2021-07-01,111595,991
2021-07-02,111921,326
2021-07-03,112007,86
2021-07-04,112017,10
2021-07-05,112140,123
2021-07-06,112363,223
2021-07-07,112573,210
2021-07-08,112877,304
2021-07-09,113170,293
2021-07-10,113253,83
2021-07-11,113284,31
2021-07-12,113440,156
2021-07-13,113574,134
2021-07-14,114183,609
2021-07-15,114908,725
2021-07-16,115197,289
2021-07-17,115289,92
2021-07-18,115328,39
2021-07-19,115512,184
2021-07-20,115708,196
2021-07-21,115908,200
2021-07-22,116147,239
2021-07-23,116464,317
2021-07-24,116580,116
2021-07-25,116629,49
2021-07-26,116834,205
2021-07-27,117031,197
2021-07-28,117233,202
2021-07-29,117531,298
2021-07-30,117873,342
2021-07-31,118786,913
2021-08-01,118851,65
2021-08-02,119072,221
2021-08-03,119267,195
2021-08-04,119524,257
2021-08-05,119879,355
2021-08-06,120387,508
2021-08-07,120538,151
2021-08-08,120585,47
2021-08-09,120770,185
2021-08-10,120923,153
2021-08-11,121112,189
2021-08-12,121346,234
2021-08-13,121747,401
2021-08-14,121936,189
2021-08-15,121983,47
2021-08-16,122250,267
2021-08-17,122463,213
2021-08-18,122715,252
2021-08-19,122998,283
2021-08-20,123410,412
2021-08-21,124446,1036
2021-08-22,124511,65
2021-08-23,124822,311
2021-08-24,125035,213
2021-08-25,125272,237
2021-08-26,125569,297
2021-08-27,126008,439
2021-08-28,126178,170
2021-08-29,126234,56
2021-08-30,126457,223
2021-08-31,126630,173
2021-09-01,126855,225
2021-09-02,127076,221
2021-09-03,127451,375
2021-09-04,127591,140
2021-09-05,127649,58
2021-09-06,127699,50
2021-09-07,127881,182
2021-09-08,128079,198
2021-09-09,128364,285
2021-09-10,128770,406
2021-09-11,128920,150
2021-09-12,128982,62
2021-09-13,129151,169
2021-09-14,129345,194
2021-09-15,129490,145
2021-09-16,129747,257
2021-09-17,130052,305
2021-09-18,130167,115
2021-09-19,130207,40
2021-09-20,130360,153
2021-09-21,130528,168
2021-09-22,130693,165
2021-09-23,130931,238
2021-09-24,131305,374
2021-09-25,131414,109
2021-09-26,131446,32
2021-09-27,131574,128
2021-09-28,131703,129
2021-09-29,131867,164
2021-09-30,132082,215
2021-10-01,132396,314
2021-10-02,132464,68
2021-10-03,132503,39
2021-10-04,132632,129
2021-10-05,132777,145
2021-10-06,132957,180
2021-10-07,133159,202
2021-10-08,133421,262
2021-10-09,133500,79
2021-10-10,133545,45
2021-10-11,133672,127
2021-10-12,133798,126
2021-10-13,133951,153
2021-10-14,134144,193
2021-10-15,134392,248
2021-10-16,135224,832
2021-10-17,135266,42
2021-10-18,135423,157
2021-10-19,135554,131
2021-10-20,135658,104
2021-10-21,135826,168
2021-10-22,136282,456
2021-10-23,136478,196
2021-10-24,136619,141
2021-10-25,137128,509
2021-10-26,137668,540
2021-10-27,138256,588
2021-10-28,139067,811
2021-10-29,140024,957
2021-10-30,140201,177
2021-10-31,140310,109
2021-11-01,140869,559
2021-11-02,141363,494
2021-11-03,141942,579
2021-11-04,142796,854
2021-11-05,143802,1006
2021-11-06,144288,486
2021-11-07,144416,128
2021-11-08,144989,573
2021-11-09,145572,583
2021-11-10,146178,606
2021-11-11,146946,768
2021-11-12,148123,1177
2021-11-13,149924,1801
2021-11-14,150128,204
2021-11-15,150742,614
2021-11-16,151439,697
2021-11-17,152363,924
2021-11-18,153230,867
2021-11-19,154448,1218
2021-11-20,155010,562
2021-11-21,155195,185
2021-11-22,155764,569
2021-11-23,156346,582
2021-11-24,156958,612
2021-11-26,157265,307
2021-11-27,157552,287
2021-11-28,157703,151
2021-11-29,158311,608
2021-11-30,159087,776
2021-12-01,159867,780
2021-12-02,161041,1174
2021-12-03,162351,1310
2021-12-04,163223,872
2021-12-05,163402,179
2021-12-06,164071,669
2021-12-07,164725,654
2021-12-08,165516,791
2021-12-09,166528,1012
2021-12-10,167751,1223
2021-12-11,168759,1008
2021-12-12,168932,173
2021-12-13,169511,579
2021-12-14,170083,572
2021-12-15,170780,697
2021-12-16,171573,793
2021-12-17,172573,1000
2021-12-18,172815,242
2021-12-19,172969,154
2021-12-20,173655,686
2021-12-21,174128,473
2021-12-22,174842,714
2021-12-23,175434,592
2021-12-24,175551,117
2021-12-25,175552,1
2021-12-26,175676,124
2021-12-27,176074,398
2021-12-28,176526,452
2021-12-29,176946,420
2021-12-30,177500,554
2021-12-31,177660,160
2022-01-01,177679,19
2022-01-02,177795,116
2022-01-03,178179,384
2022-01-04,178589,410
2022-01-05,179172,583
2022-01-06,179915,743
2022-01-07,180970,1055
2022-01-08,181209,239
2022-01-09,181312,103
2022-01-10,181681,369
2022-01-11,182025,344
2022-01-12,182595,570
2022-01-13,183610,1015
2022-01-14,184377,767
2022-01-15,184528,151
2022-01-16,184605,77
2022-01-17,184869,264
2022-01-18,185153,284
2022-01-19,185503,350
2022-01-20,185943,440
2022-01-21,186529,586
2022-01-22,186665,136
2022-01-23,186750,85
2022-01-24,186982,232
2022-01-25,187228,246
2022-01-26,187527,299
2022-01-27,187842,315
2022-01-28,188445,603
2022-01-29,188588,143
2022-01-30,188643,55
2022-01-31,188817,174
2022-02-01,189039,222
2022-02-02,189239,200
2022-02-03,189470,231
2022-02-04,189812,342
2022-02-05,190242,430
2022-02-06,190300,58
2022-02-07,190514,214
2022-02-08,190574,60
