date,Yavapai_cume,Yavapai
2020-12-01,2,
2020-12-06,3,1
2020-12-12,4,1
2020-12-16,7,3
2020-12-17,11,4
2020-12-19,14,3
2020-12-20,18,4
2020-12-21,22,4
2020-12-22,392,370
2020-12-23,844,452
2020-12-24,902,58
2020-12-25,919,17
2020-12-26,959,40
2020-12-27,974,15
2020-12-28,1053,79
2020-12-29,1350,297
2020-12-30,2122,772
2020-12-31,2267,145
2021-01-01,2302,35
2021-01-02,2429,127
2021-01-03,2435,6
2021-01-04,2485,50
2021-01-05,2564,79
2021-01-06,2662,98
2021-01-07,3342,680
2021-01-08,4101,759
2021-01-09,4294,193
2021-01-10,4303,9
2021-01-11,4396,93
2021-01-12,4629,233
2021-01-13,5157,528
2021-01-14,5502,345
2021-01-15,5624,122
2021-01-16,5963,339
2021-01-17,5995,32
2021-01-18,6190,195
2021-01-19,6968,778
2021-01-20,7964,996
2021-01-21,9426,1462
2021-01-22,11145,1719
2021-01-23,12632,1487
2021-01-24,13983,1351
2021-01-25,14955,972
2021-01-26,15574,619
2021-01-27,17445,1871
2021-01-28,19534,2089
2021-01-29,21425,1891
2021-01-30,22408,983
2021-01-31,23357,949
2021-02-01,25479,2122
2021-02-02,27822,2343
2021-02-03,30427,2605
2021-02-04,32491,2064
2021-02-05,34491,2000
2021-02-06,35767,1276
2021-02-07,36820,1053
2021-02-08,38493,1673
2021-02-09,40203,1710
2021-02-10,42515,2312
2021-02-11,44277,1762
2021-02-12,45907,1630
2021-02-13,47266,1359
2021-02-14,48296,1030
2021-02-15,49114,818
2021-02-16,50704,1590
2021-02-17,51726,1022
2021-02-18,52341,615
2021-02-19,52954,613
2021-02-20,53271,317
2021-02-21,53498,227
2021-02-22,53827,329
2021-02-23,55401,1574
2021-02-24,58615,3214
2021-02-25,61620,3005
2021-02-26,65029,3409
2021-02-27,66251,1222
2021-02-28,67462,1211
2021-03-01,70364,2902
2021-03-02,72795,2431
2021-03-03,75653,2858
2021-03-04,77477,1824
2021-03-05,79630,2153
2021-03-06,81321,1691
2021-03-07,82960,1639
2021-03-08,85667,2707
2021-03-09,88704,3037
2021-03-10,91849,3145
2021-03-11,94024,2175
2021-03-12,96026,2002
2021-03-13,97860,1834
2021-03-14,99600,1740
2021-03-15,101775,2175
2021-03-16,104074,2299
2021-03-17,106078,2004
2021-03-18,107423,1345
2021-03-19,108763,1340
2021-03-20,109803,1040
2021-03-21,110116,313
2021-03-22,111303,1187
2021-03-23,112471,1168
2021-03-24,114070,1599
2021-03-25,115621,1551
2021-03-26,117192,1571
2021-03-27,118133,941
2021-03-28,118363,230
2021-03-29,119474,1111
2021-03-30,120643,1169
2021-03-31,121901,1258
2021-04-01,123411,1510
2021-04-02,124848,1437
2021-04-03,125696,848
2021-04-04,125935,239
2021-04-05,127416,1481
2021-04-06,129145,1729
2021-04-07,130836,1691
2021-04-08,132826,1990
2021-04-09,134902,2076
2021-04-10,135740,838
2021-04-11,136446,706
2021-04-12,137778,1332
2021-04-13,138627,849
2021-04-14,140314,1687
2021-04-15,142121,1807
2021-04-16,143740,1619
2021-04-17,145462,1722
2021-04-18,146233,771
2021-04-19,147869,1636
2021-04-20,148788,919
2021-04-21,150197,1409
2021-04-22,151787,1590
2021-04-23,153325,1538
2021-04-24,154580,1255
2021-04-25,155099,519
2021-04-26,156337,1238
2021-04-27,157236,899
2021-04-28,158422,1186
2021-04-29,159347,925
2021-04-30,160388,1041
2021-05-01,161024,636
2021-05-02,161252,228
2021-05-03,162028,776
2021-05-04,162959,931
2021-05-05,163655,696
2021-05-06,164290,635
2021-05-07,164936,646
2021-05-08,165420,484
2021-05-09,165581,161
2021-05-10,166215,634
2021-05-11,166757,542
2021-05-12,167506,749
2021-05-13,168105,599
2021-05-14,168871,766
2021-05-15,169363,492
2021-05-16,169558,195
2021-05-17,170013,455
2021-05-18,170546,533
2021-05-19,171162,616
2021-05-20,171863,701
2021-05-21,172409,546
2021-05-22,172700,291
2021-05-23,172898,198
2021-05-24,173307,409
2021-05-25,173709,402
2021-05-26,174150,441
2021-05-27,174533,383
2021-05-28,174979,446
2021-05-29,175187,208
2021-05-30,175335,148
2021-05-31,175441,106
2021-06-01,175871,430
2021-06-02,176282,411
2021-06-03,176725,443
2021-06-04,177174,449
2021-06-05,177396,222
2021-06-06,177535,139
2021-06-07,177833,298
2021-06-08,178181,348
2021-06-09,178514,333
2021-06-10,178830,316
2021-06-11,179195,365
2021-06-12,179420,225
2021-06-13,179549,129
2021-06-14,179818,269
2021-06-15,180128,310
2021-06-16,180443,315
2021-06-17,180704,261
2021-06-18,181048,344
2021-06-19,181190,142
2021-06-20,181272,82
2021-06-21,181459,187
2021-06-22,181725,266
2021-06-23,182011,286
2021-06-24,182227,216
2021-06-25,182517,290
2021-06-26,182639,122
2021-06-27,182720,81
2021-06-28,182927,207
2021-06-29,183127,200
2021-06-30,183398,271
2021-07-01,183635,237
2021-07-02,183902,267
2021-07-03,184035,133
2021-07-04,184051,16
2021-07-05,184206,155
2021-07-06,184419,213
2021-07-07,184671,252
2021-07-08,184866,195
2021-07-09,185099,233
2021-07-10,185235,136
2021-07-11,185294,59
2021-07-12,185455,161
2021-07-13,185631,176
2021-07-14,185802,171
2021-07-15,185986,184
2021-07-16,186302,316
2021-07-17,186479,177
2021-07-18,186578,99
2021-07-19,186818,240
2021-07-20,187080,262
2021-07-21,187411,331
2021-07-22,187705,294
2021-07-23,188016,311
2021-07-24,188269,253
2021-07-25,188420,151
2021-07-26,188696,276
2021-07-27,189008,312
2021-07-28,189315,307
2021-07-29,189575,260
2021-07-30,190066,491
2021-07-31,190295,229
2021-08-01,190441,146
2021-08-02,190723,282
2021-08-03,191023,300
2021-08-04,191338,315
2021-08-05,191651,313
2021-08-06,192072,421
2021-08-07,192350,278
2021-08-08,192508,158
2021-08-09,192825,317
2021-08-10,193084,259
2021-08-11,193361,277
2021-08-12,193751,390
2021-08-13,194282,531
2021-08-14,194613,331
2021-08-15,194800,187
2021-08-16,195182,382
2021-08-17,195590,408
2021-08-18,196002,412
2021-08-19,196410,408
2021-08-20,196948,538
2021-08-21,197233,285
2021-08-22,197403,170
2021-08-23,197738,335
2021-08-24,198083,345
2021-08-25,198523,440
2021-08-26,198903,380
2021-08-27,199441,538
2021-08-28,199714,273
2021-08-29,199907,193
2021-08-30,200262,355
2021-08-31,200597,335
2021-09-01,200978,381
2021-09-02,201278,300
2021-09-03,201745,467
2021-09-04,202002,257
2021-09-05,202160,158
2021-09-06,202223,63
2021-09-07,202538,315
2021-09-08,202872,334
2021-09-09,203189,317
2021-09-10,203714,525
2021-09-11,203920,206
2021-09-12,204079,159
2021-09-13,204356,277
2021-09-14,204621,265
2021-09-15,204901,280
2021-09-16,205182,281
2021-09-17,205569,387
2021-09-18,205756,187
2021-09-19,205870,114
2021-09-20,206112,242
2021-09-21,206338,226
2021-09-22,206618,280
2021-09-23,206890,272
2021-09-24,207303,413
2021-09-25,207537,234
2021-09-26,207629,92
2021-09-27,207914,285
2021-09-28,208153,239
2021-09-29,208464,311
2021-09-30,208775,311
2021-10-01,209126,351
2021-10-02,209294,168
2021-10-03,209370,76
2021-10-04,209616,246
2021-10-05,209859,243
2021-10-06,210120,261
2021-10-07,210333,213
2021-10-08,210638,305
2021-10-09,210765,127
2021-10-10,210848,83
2021-10-11,211069,221
2021-10-12,211267,198
2021-10-13,211494,227
2021-10-14,211734,240
2021-10-15,212008,274
2021-10-16,212132,124
2021-10-17,212224,92
2021-10-18,212455,231
2021-10-19,212660,205
2021-10-20,212890,230
2021-10-21,213103,213
2021-10-22,213992,889
2021-10-23,214513,521
2021-10-24,214864,351
2021-10-25,216008,1144
2021-10-26,217133,1125
