date,Apache_cume,Apache
2020-12-01,2,
2020-12-02,4,2
2020-12-03,7,3
2020-12-04,9,2
2020-12-07,11,2
2020-12-08,13,2
2020-12-09,16,3
2020-12-13,17,1
2020-12-14,24,7
2020-12-15,62,38
2020-12-16,171,109
2020-12-17,292,121
2020-12-18,423,131
2020-12-19,447,24
2020-12-21,520,73
2020-12-22,556,36
2020-12-23,953,397
2020-12-24,964,11
2020-12-25,966,2
2020-12-26,969,3
2020-12-28,1066,97
2020-12-29,1420,354
2020-12-30,1631,211
2020-12-31,1815,184
2021-01-01,1819,4
2021-01-02,1833,14
2021-01-04,2028,195
2021-01-05,2355,327
2021-01-06,2775,420
2021-01-07,3182,407
2021-01-08,3434,252
2021-01-09,3454,20
2021-01-11,4075,621
2021-01-12,4470,395
2021-01-13,4836,366
2021-01-14,5434,598
2021-01-15,5793,359
2021-01-16,5813,20
2021-01-17,5815,2
2021-01-18,5884,69
2021-01-19,6414,530
2021-01-20,7298,884
2021-01-21,8221,923
2021-01-22,8741,520
2021-01-23,8773,32
2021-01-24,8778,5
2021-01-25,9224,446
2021-01-26,9717,493
2021-01-27,10344,627
2021-01-28,11319,975
2021-01-29,11794,475
2021-01-30,11809,15
2021-01-31,11883,74
2021-02-01,12421,538
2021-02-02,12887,466
2021-02-03,13641,754
2021-02-04,14985,1344
2021-02-05,15661,676
2021-02-06,15947,286
2021-02-07,15953,6
2021-02-08,16226,273
2021-02-09,16531,305
2021-02-10,17661,1130
2021-02-11,18653,992
2021-02-12,19045,392
2021-02-13,19204,159
2021-02-14,19208,4
2021-02-15,19305,97
2021-02-16,20094,789
2021-02-17,20845,751
2021-02-18,21799,954
2021-02-19,22284,485
2021-02-20,22540,256
2021-02-21,22569,29
2021-02-22,23171,602
2021-02-23,23679,508
2021-02-24,24206,527
2021-02-25,24969,763
2021-02-26,25199,230
2021-02-27,25490,291
2021-02-28,25494,4
2021-03-01,25916,422
2021-03-02,26245,329
2021-03-03,26782,537
2021-03-04,27207,425
2021-03-05,27593,386
2021-03-06,27695,102
2021-03-07,27699,4
2021-03-08,27958,259
2021-03-09,28275,317
2021-03-10,28999,724
2021-03-11,29521,522
2021-03-12,29911,390
2021-03-13,29986,75
2021-03-14,29989,3
2021-03-15,30209,220
2021-03-16,30620,411
2021-03-17,30958,338
2021-03-18,31241,283
2021-03-19,31437,196
2021-03-20,31619,182
2021-03-21,31626,7
2021-03-22,31919,293
2021-03-23,32203,284
2021-03-24,32632,429
2021-03-25,32907,275
2021-03-26,33102,195
2021-03-27,33172,70
2021-03-28,33177,5
2021-03-29,33401,224
2021-03-30,33643,242
2021-03-31,33923,280
2021-04-01,34122,199
2021-04-02,34327,205
2021-04-03,34429,102
2021-04-04,34436,7
2021-04-05,34630,194
2021-04-06,34854,224
2021-04-07,35065,211
2021-04-08,35290,225
2021-04-09,35490,200
2021-04-10,35561,71
2021-04-11,35574,13
2021-04-12,35792,218
2021-04-13,35964,172
2021-04-14,36119,155
2021-04-15,36272,153
2021-04-16,36442,170
2021-04-17,36462,20
2021-04-18,36467,5
2021-04-19,36622,155
2021-04-20,36763,141
2021-04-21,36876,113
2021-04-22,37005,129
2021-04-23,37126,121
2021-04-24,37183,57
2021-04-25,37190,7
2021-04-26,37323,133
2021-04-27,37461,138
2021-04-28,37604,143
2021-04-29,37745,141
2021-04-30,37892,147
2021-05-01,37956,64
2021-05-02,37959,3
2021-05-03,38078,119
2021-05-04,38209,131
2021-05-05,38311,102
2021-05-06,38392,81
2021-05-07,38496,104
2021-05-08,38518,22
2021-05-09,38523,5
2021-05-10,38639,116
2021-05-11,38752,113
2021-05-12,38860,108
2021-05-13,39053,193
2021-05-14,39335,282
2021-05-15,39764,429
2021-05-16,39772,8
2021-05-17,40092,320
2021-05-18,40393,301
2021-05-19,40597,204
2021-05-20,40804,207
2021-05-21,40936,132
2021-05-22,41012,76
2021-05-23,41019,7
2021-05-24,41161,142
2021-05-25,41306,145
2021-05-26,41452,146
2021-05-27,41602,150
2021-05-28,41723,121
2021-05-29,41742,19
2021-05-30,41747,5
2021-05-31,41754,7
2021-06-01,41886,132
2021-06-02,41989,103
2021-06-03,42102,113
2021-06-04,42364,262
2021-06-05,42717,353
2021-06-06,42728,11
2021-06-07,43017,289
2021-06-08,43359,342
2021-06-09,43644,285
2021-06-10,43785,141
2021-06-11,43935,150
2021-06-12,43972,37
2021-06-13,43978,6
2021-06-14,44119,141
2021-06-15,44266,147
2021-06-16,44416,150
2021-06-17,44514,98
2021-06-18,44576,62
2021-06-19,44609,33
2021-06-20,44613,4
2021-06-21,44722,109
2021-06-22,44828,106
2021-06-23,44932,104
2021-06-24,45002,70
2021-06-25,45096,94
2021-06-26,45135,39
2021-06-27,45140,5
2021-06-28,45240,100
2021-06-29,45364,124
2021-06-30,45485,121
2021-07-01,45551,66
2021-07-02,45623,72
2021-07-03,45629,6
2021-07-04,45631,2
2021-07-05,45636,5
2021-07-06,45765,129
2021-07-07,45843,78
2021-07-08,45920,77
2021-07-09,45974,54
2021-07-10,45979,5
2021-07-11,45981,2
2021-07-12,46081,100
2021-07-13,46161,80
2021-07-14,46260,99
2021-07-15,46319,59
2021-07-16,46410,91
2021-07-17,46424,14
2021-07-18,46431,7
2021-07-19,46494,63
2021-07-20,46586,92
2021-07-21,46665,79
2021-07-22,46741,76
2021-07-23,46856,115
2021-07-24,46862,6
2021-07-25,46866,4
2021-07-26,46947,81
2021-07-27,47067,120
2021-07-28,47183,116
2021-07-29,47291,108
2021-07-30,47393,102
2021-07-31,47410,17
2021-08-01,47413,3
2021-08-02,47530,117
2021-08-03,47665,135
2021-08-04,47766,101
2021-08-05,47838,72
2021-08-06,47957,119
2021-08-07,47970,13
2021-08-08,47975,5
2021-08-09,48098,123
2021-08-10,48191,93
2021-08-11,48301,110
2021-08-12,48395,94
2021-08-13,48541,146
2021-08-14,48568,27
2021-08-15,48584,16
2021-08-16,48684,100
2021-08-17,48796,112
2021-08-18,48920,124
2021-08-19,49022,102
2021-08-20,49154,132
2021-08-21,49172,18
2021-08-22,49184,12
2021-08-23,49299,115
2021-08-24,49411,112
2021-08-25,49517,106
2021-08-26,49636,119
2021-08-27,49786,150
2021-08-28,49814,28
2021-08-29,49822,8
2021-08-30,49916,94
2021-08-31,50008,92
2021-09-01,50106,98
2021-09-02,50189,83
2021-09-03,50317,128
2021-09-04,50337,20
2021-09-05,50342,5
2021-09-06,50347,5
2021-09-07,50430,83
2021-09-08,50537,107
2021-09-09,50607,70
2021-09-10,50704,97
2021-09-11,50722,18
2021-09-12,50728,6
2021-09-13,50813,85
2021-09-14,50885,72
2021-09-15,50962,77
2021-09-16,51023,61
2021-09-17,51157,134
2021-09-18,51166,9
2021-09-19,51173,7
2021-09-20,51239,66
2021-09-21,51325,86
2021-09-22,51383,58
2021-09-23,51436,53
2021-09-24,51560,124
2021-09-25,51606,46
2021-09-26,51650,44
2021-09-27,51724,74
2021-09-28,51848,124
2021-09-29,52028,180
2021-09-30,52292,264
2021-10-01,52501,209
2021-10-02,52570,69
2021-10-03,52624,54
2021-10-04,52747,123
2021-10-05,52927,180
2021-10-06,53080,153
2021-10-07,53283,203
2021-10-08,53465,182
2021-10-09,53541,76
2021-10-10,53569,28
2021-10-11,53621,52
2021-10-12,53768,147
2021-10-13,53993,225
2021-10-14,54147,154
2021-10-15,54281,134
2021-10-16,54334,53
2021-10-17,54356,22
2021-10-18,54501,145
2021-10-19,54639,138
2021-10-20,54794,155
2021-10-21,54892,98
2021-10-22,55020,128
2021-10-23,55107,87
2021-10-24,55179,72
2021-10-25,55360,181
2021-10-26,55558,198
2021-10-27,55911,353
2021-10-28,56226,315
2021-10-29,56436,210
2021-10-30,56493,57
2021-10-31,56574,81
2021-11-01,56820,246
2021-11-02,57060,240
2021-11-03,57315,255
2021-11-04,57808,493
2021-11-05,58028,220
2021-11-06,58190,162
2021-11-07,58366,176
2021-11-08,58618,252
2021-11-09,58911,293
2021-11-10,59296,385
2021-11-11,59533,237
2021-11-12,59930,397
2021-11-13,60081,151
2021-11-14,60289,208
2021-11-15,60557,268
2021-11-16,60994,437
2021-11-17,61317,323
2021-11-18,61613,296
2021-11-19,62002,389
2021-11-20,62186,184
2021-11-21,62300,114
2021-11-22,62691,391
2021-11-23,63053,362
2021-11-24,63304,251
2021-11-26,63550,246
2021-11-27,63650,100
2021-11-28,63796,146
2021-11-29,64092,296
2021-11-30,64469,377
2021-12-01,64811,342
2021-12-02,65055,244
2021-12-03,65597,542
2021-12-04,65854,257
2021-12-05,65984,130
2021-12-06,66241,257
2021-12-07,66562,321
2021-12-08,66876,314
2021-12-09,67162,286
2021-12-10,67471,309
2021-12-11,67633,162
2021-12-12,67726,93
2021-12-13,67993,267
2021-12-14,68250,257
2021-12-15,68504,254
2021-12-16,68742,238
2021-12-17,68949,207
2021-12-18,69024,75
2021-12-19,69105,81
2021-12-20,69338,233
2021-12-21,69583,245
2021-12-22,69904,321
2021-12-23,70044,140
2021-12-24,70079,35
2021-12-25,70080,1
2021-12-26,70110,30
2021-12-27,70378,268
2021-12-28,70662,284
2021-12-29,70963,301
2021-12-30,71168,205
2021-12-31,71207,39
2022-01-01,71208,1
2022-01-02,71269,61
2022-01-03,71478,209
2022-01-04,71695,217
2022-01-05,71921,226
2022-01-06,72095,174
2022-01-07,72389,294
2022-01-08,72523,134
2022-01-09,72631,108
2022-01-10,72822,191
2022-01-11,73005,183
2022-01-12,73284,279
2022-01-13,73493,209
2022-01-14,73716,223
2022-01-15,73790,74
2022-01-16,73884,94
2022-01-17,73928,44
2022-01-18,74148,220
2022-01-19,74381,233
2022-01-20,74597,216
2022-01-21,74783,186
2022-01-22,74857,74
2022-01-23,74921,64
2022-01-24,75063,142
2022-01-25,75217,154
2022-01-26,75332,115
2022-01-27,75499,167
2022-01-28,75663,164
2022-01-29,75729,66
2022-01-30,75780,51
2022-01-31,75899,119
2022-02-01,76023,124
2022-02-02,76086,63
2022-02-03,76149,63
2022-02-04,76220,71
2022-02-05,76231,11
2022-02-06,76251,20
2022-02-07,76283,32
2022-02-08,76308,25
