date,20-34_Pinal,35-44_Pinal,45-54_Pinal,55-64_Pinal,65+_Pinal,<20_Pinal
1/1/2021,528,793,788,674,645,6
1/1/2022,38145,29404,30156,36691,83021,22071
1/10/2021,997,1412,1513,1376,3012,13
1/10/2022,38627,29680,30395,37020,83476,23136
1/11/2021,1033,1472,1580,1439,3208,17
1/11/2022,38684,29697,30429,37052,83528,23259
1/12/2021,1108,1564,1682,1531,3514,17
1/12/2022,38750,29729,30458,37079,83566,23394
1/13/2021,1196,1661,1801,1690,3927,17
1/13/2022,38819,29758,30496,37123,83616,23497
1/14/2021,1275,1810,1918,1824,4441,18
1/14/2022,38908,29800,30531,37159,83661,23645
1/15/2021,1376,1948,2071,1959,4837,19
1/15/2022,38963,29823,30548,37182,83675,23779
1/16/2021,1431,2026,2160,2047,5454,20
1/16/2022,38982,29835,30556,37190,83682,23818
1/17/2021,1448,2053,2186,2080,5508,21
1/17/2022,39024,29859,30571,37205,83722,23911
1/18/2021,1505,2159,2254,2174,5721,22
1/18/2022,39093,29883,30595,37219,83751,24010
1/19/2021,1567,2222,2327,2251,6234,24
1/19/2022,39140,29908,30625,37243,83776,24084
1/2/2021,598,883,891,768,733,7
1/2/2022,38167,29417,30165,36711,83056,22097
1/20/2021,1627,2328,2422,2363,7047,29
1/20/2022,39192,29942,30650,37277,83809,24178
1/21/2021,1713,2441,2561,2520,7804,32
1/21/2022,39225,29968,30677,37306,83833,24270
1/22/2021,1838,2575,2709,2700,8595,34
1/22/2022,39254,29987,30692,37321,83842,24357
1/23/2021,1913,2710,2855,2847,9946,36
1/23/2022,39272,30001,30696,37333,83850,24388
1/24/2021,1938,2739,2893,2872,10089,37
1/24/2022,39304,30032,30719,37356,83873,24447
1/25/2021,2005,2799,2963,2986,10691,39
1/25/2022,39348,30049,30739,37371,83890,24545
1/26/2021,2063,2861,3053,3090,11250,40
1/26/2022,39391,30074,30752,37391,83919,24643
1/27/2021,2164,2960,3190,3264,11962,41
1/27/2022,39444,30099,30780,37417,83940,24711
1/28/2021,2236,3061,3299,3405,12971,41
1/28/2022,39496,30128,30794,37436,83960,24778
1/29/2021,2327,3158,3429,3565,13946,47
1/29/2022,39522,30140,30810,37447,83965,24884
1/3/2021,618,919,925,788,764,8
1/3/2022,38217,29446,30199,36768,83124,22200
1/30/2021,2385,3230,3530,3689,15877,49
1/30/2022,39539,30146,30825,37454,83978,24916
1/31/2021,2413,3242,3552,3709,16018,50
1/31/2022,39584,30162,30836,37479,83993,24971
1/4/2021,678,1000,1000,876,1010,8
1/4/2022,38279,29480,30227,36815,83204,22333
1/5/2021,759,1097,1089,976,1252,9
1/5/2022,38339,29514,30252,36855,83263,22512
1/6/2021,859,1208,1218,1100,1553,9
1/6/2022,38405,29544,30296,36894,83328,22641
