date,Maricopa_cume,Maricopa
2020-12-01,196,
2020-12-02,215,19
2020-12-03,227,12
2020-12-04,233,6
2020-12-05,235,2
2020-12-07,245,10
2020-12-08,255,10
2020-12-09,264,9
2020-12-10,280,16
2020-12-11,287,7
2020-12-12,295,8
2020-12-13,305,10
2020-12-14,321,16
2020-12-15,363,42
2020-12-16,424,61
2020-12-17,1695,1271
2020-12-18,3385,1690
2020-12-19,5058,1673
2020-12-20,6077,1019
2020-12-21,9311,3234
2020-12-22,13466,4155
2020-12-23,18269,4803
2020-12-24,19842,1573
2020-12-25,19848,6
2020-12-26,24882,5034
2020-12-27,27146,2264
2020-12-28,32386,5240
2020-12-29,40242,7856
2020-12-30,48908,8666
2020-12-31,52989,4081
2021-01-01,54724,1735
2021-01-02,60886,6162
2021-01-03,63488,2602
2021-01-04,68235,4747
2021-01-05,72621,4386
2021-01-06,77591,4970
2021-01-07,82990,5399
2021-01-08,87626,4636
2021-01-09,92309,4683
2021-01-10,94954,2645
2021-01-11,104650,9696
2021-01-12,120748,16098
2021-01-13,138179,17431
2021-01-14,155031,16852
2021-01-15,170525,15494
2021-01-16,182136,11611
2021-01-17,190575,8439
2021-01-18,203438,12863
2021-01-19,221175,17737
2021-01-20,240208,19033
2021-01-21,260260,20052
2021-01-22,282574,22314
2021-01-23,301671,19097
2021-01-24,314096,12425
2021-01-25,330500,16404
2021-01-26,352870,22370
2021-01-27,373435,20565
2021-01-28,392577,19142
2021-01-29,414289,21712
2021-01-30,430004,15715
2021-01-31,438161,8157
2021-02-01,457071,18910
2021-02-02,479598,22527
2021-02-03,501957,22359
2021-02-04,527460,25503
2021-02-05,550481,23021
2021-02-06,574739,24258
2021-02-07,587712,12973
2021-02-08,611649,23937
2021-02-09,639318,27669
2021-02-10,665797,26479
2021-02-11,692569,26772
2021-02-12,728568,35999
2021-02-13,757040,28472
2021-02-14,770462,13422
2021-02-15,790307,19845
2021-02-16,818275,27968
2021-02-17,847129,28854
2021-02-18,875735,28606
2021-02-19,904682,28947
2021-02-20,930422,25740
2021-02-21,943732,13310
2021-02-22,962946,19214
2021-02-23,992072,29126
2021-02-24,1023477,31405
2021-02-25,1053584,30107
2021-02-26,1090581,36997
2021-02-27,1121360,30779
2021-02-28,1139033,17673
2021-03-01,1166630,27597
2021-03-02,1194759,28129
2021-03-03,1224936,30177
2021-03-04,1256128,31192
2021-03-05,1288558,32430
2021-03-06,1316119,27561
2021-03-07,1333834,17715
2021-03-08,1363795,29961
2021-03-09,1395860,32065
2021-03-10,1431503,35643
2021-03-11,1468604,37101
2021-03-12,1510297,41693
2021-03-13,1541956,31659
2021-03-14,1562037,20081
2021-03-15,1590551,28514
2021-03-16,1621895,31344
2021-03-17,1658349,36454
2021-03-18,1694869,36520
2021-03-19,1729690,34821
2021-03-20,1761839,32149
2021-03-21,1784204,22365
2021-03-22,1810812,26608
2021-03-23,1838024,27212
2021-03-24,1874559,36535
