date,Yuma_cume,Yuma
2020-12-01,8,
2020-12-03,9,1
2020-12-04,10,1
2020-12-08,11,1
2020-12-10,12,1
2020-12-12,14,2
2020-12-16,20,6
2020-12-17,45,25
2020-12-18,46,1
2020-12-19,49,3
2020-12-20,52,3
2020-12-21,226,174
2020-12-22,872,646
2020-12-23,1605,733
2020-12-24,1825,220
2020-12-26,1924,99
2020-12-27,1925,1
2020-12-28,2339,414
2020-12-29,2670,331
2020-12-30,3079,409
2020-12-31,3164,85
2021-01-01,3214,50
2021-01-02,3221,7
2021-01-03,3225,4
2021-01-04,3453,228
2021-01-05,3787,334
2021-01-06,4258,471
2021-01-07,4472,214
2021-01-08,4744,272
2021-01-09,4761,17
2021-01-10,4779,18
2021-01-11,5389,610
2021-01-12,5976,587
2021-01-13,6620,644
2021-01-14,6802,182
2021-01-15,6992,190
2021-01-16,7009,17
2021-01-17,7021,12
2021-01-18,7068,47
2021-01-19,7467,399
2021-01-20,8021,554
2021-01-21,9608,1587
2021-01-22,11027,1419
2021-01-23,11198,171
2021-01-24,11219,21
2021-01-25,11652,433
2021-01-26,12452,800
2021-01-27,13784,1332
2021-01-28,15674,1890
2021-01-29,17492,1818
2021-01-30,18548,1056
2021-01-31,18573,25
2021-02-01,19377,804
2021-02-02,20405,1028
2021-02-03,21796,1391
2021-02-04,22767,971
2021-02-05,23415,648
2021-02-06,23491,76
2021-02-07,23529,38
2021-02-08,23825,296
2021-02-09,24655,830
2021-02-10,26596,1941
2021-02-11,28708,2112
2021-02-12,30323,1615
2021-02-13,31120,797
2021-02-14,31141,21
2021-02-15,31269,128
2021-02-16,31564,295
2021-02-17,31908,344
2021-02-18,32448,540
2021-02-19,33189,741
2021-02-20,33517,328
2021-02-21,33545,28
2021-02-22,33597,52
2021-02-23,34767,1170
2021-02-24,37124,2357
2021-02-25,39749,2625
2021-02-26,42158,2409
2021-02-27,43005,847
2021-02-28,43305,300
2021-03-01,44959,1654
2021-03-02,46147,1188
2021-03-03,47313,1166
2021-03-04,49804,2491
2021-03-05,53141,3337
2021-03-06,53391,250
2021-03-07,53554,163
2021-03-08,54376,822
2021-03-09,56195,1819
2021-03-10,58017,1822
2021-03-11,60945,2928
2021-03-12,63731,2786
2021-03-13,65183,1452
2021-03-14,65374,191
2021-03-15,66143,769
2021-03-16,67650,1507
2021-03-17,69660,2010
2021-03-18,73212,3552
2021-03-19,76145,2933
2021-03-20,77350,1205
2021-03-21,77664,314
2021-03-22,78126,462
2021-03-23,79513,1387
2021-03-24,81723,2210
2021-03-25,83768,2045
2021-03-26,85974,2206
2021-03-27,86565,591
2021-03-28,86786,221
2021-03-29,88170,1384
2021-03-30,91742,3572
2021-03-31,95414,3672
2021-04-01,99120,3706
2021-04-02,101810,2690
2021-04-03,103428,1618
2021-04-04,104925,1497
2021-04-05,106991,2066
2021-04-06,109661,2670
2021-04-07,112599,2938
2021-04-08,115725,3126
2021-04-09,118444,2719
2021-04-10,119711,1267
2021-04-11,120300,589
2021-04-12,121080,780
2021-04-13,122264,1184
2021-04-14,124851,2587
2021-04-15,127571,2720
2021-04-16,130601,3030
2021-04-17,131507,906
2021-04-18,132138,631
2021-04-19,134175,2037
2021-04-20,136960,2785
2021-04-21,139505,2545
2021-04-22,141770,2265
2021-04-23,144872,3102
2021-04-24,146218,1346
2021-04-25,147234,1016
2021-04-26,148579,1345
2021-04-27,152221,3642
2021-04-28,154779,2558
2021-04-29,157201,2422
2021-04-30,159580,2379
2021-05-01,160583,1003
2021-05-02,161192,609
2021-05-03,162300,1108
2021-05-04,163904,1604
2021-05-05,165421,1517
2021-05-06,167073,1652
2021-05-07,168684,1611
2021-05-08,169209,525
2021-05-09,169443,234
2021-05-10,170127,684
2021-05-11,171001,874
2021-05-12,172449,1448
2021-05-13,173618,1169
2021-05-14,174967,1349
2021-05-15,176074,1107
2021-05-16,176230,156
2021-05-17,176926,696
2021-05-18,177618,692
2021-05-19,178815,1197
2021-05-20,179744,929
2021-05-21,180746,1002
2021-05-22,181332,586
2021-05-23,181482,150
2021-05-24,181973,491
2021-05-25,182751,778
2021-05-26,183895,1144
2021-05-27,184946,1051
2021-05-28,186052,1106
2021-05-29,186258,206
2021-05-30,186405,147
2021-05-31,186512,107
2021-06-01,187175,663
2021-06-02,188363,1188
2021-06-03,189290,927
2021-06-04,190259,969
2021-06-05,191082,823
2021-06-06,191191,109
2021-06-07,191724,533
2021-06-08,192379,655
2021-06-09,193380,1001
2021-06-10,194294,914
2021-06-11,195300,1006
2021-06-12,195703,403
2021-06-13,195800,97
2021-06-14,196385,585
2021-06-15,197110,725
2021-06-16,197841,731
2021-06-17,198488,647
2021-06-18,199155,667
2021-06-19,199378,223
2021-06-20,199460,82
2021-06-21,199888,428
2021-06-22,200837,949
2021-06-23,202596,1759
2021-06-24,204117,1521
2021-06-25,204833,716
2021-06-26,205110,277
2021-06-27,205217,107
2021-06-28,205732,515
2021-06-29,206521,789
2021-06-30,207187,666
2021-07-01,208019,832
2021-07-02,208559,540
2021-07-03,208729,170
2021-07-04,208744,15
2021-07-05,208949,205
2021-07-06,209458,509
2021-07-07,210055,597
2021-07-08,210506,451
2021-07-09,210978,472
2021-07-10,211187,209
2021-07-11,211273,86
2021-07-12,211795,522
2021-07-13,212257,462
2021-07-14,212700,443
2021-07-15,213152,452
2021-07-16,213685,533
2021-07-17,213879,194
2021-07-18,213997,118
2021-07-19,214437,440
2021-07-20,214929,492
2021-07-21,215419,490
2021-07-22,215965,546
2021-07-23,216521,556
2021-07-24,216779,258
2021-07-25,216872,93
2021-07-26,217443,571
2021-07-27,218061,618
2021-07-28,218711,650
2021-07-29,219344,633
2021-07-30,219920,576
2021-07-31,220152,232
2021-08-01,220279,127
2021-08-02,220780,501
2021-08-03,221340,560
2021-08-04,221935,595
2021-08-05,222443,508
2021-08-06,223078,635
2021-08-07,223394,316
2021-08-08,223566,172
2021-08-09,224249,683
2021-08-10,225353,1104
2021-08-11,225954,601
2021-08-12,226592,638
2021-08-13,228159,1567
2021-08-14,228498,339
2021-08-15,228669,171
2021-08-16,229390,721
2021-08-17,230019,629
2021-08-18,230749,730
2021-08-19,231398,649
2021-08-20,232115,717
2021-08-21,232421,306
2021-08-22,232566,145
2021-08-23,233160,594
2021-08-24,233782,622
2021-08-25,234418,636
2021-08-26,235086,668
2021-08-27,235846,760
2021-08-28,236123,277
2021-08-29,236315,192
2021-08-30,236961,646
2021-08-31,237478,517
2021-09-01,238040,562
2021-09-02,238754,714
2021-09-03,239485,731
