date,20-34_Coconino,35-44_Coconino,45-54_Coconino,55-64_Coconino,65+_Coconino,<20_Coconino
1/1/2021,630,743,575,440,356,3
1/1/2022,24294,12603,11417,12657,17856,12788
1/10/2021,1129,1159,956,777,709,10
1/10/2022,24523,12682,11474,12713,17882,13234
1/11/2021,1198,1240,1033,828,771,11
1/11/2022,24541,12687,11474,12716,17887,13258
1/12/2021,1304,1326,1105,911,970,12
1/12/2022,24564,12699,11476,12727,17893,13305
1/13/2021,1360,1390,1183,973,1211,13
1/13/2022,24584,12704,11482,12732,17897,13316
1/14/2021,1457,1477,1277,1055,1467,13
1/14/2022,24635,12721,11489,12739,17909,13398
1/15/2021,1572,1571,1357,1142,2215,13
1/15/2022,24658,12723,11491,12743,17911,13433
1/16/2021,1580,1584,1370,1155,2300,13
1/16/2022,24669,12724,11493,12744,17911,13454
1/17/2021,1586,1592,1378,1159,2307,13
1/17/2022,24678,12724,11496,12745,17913,13460
1/18/2021,1654,1663,1437,1214,2370,14
1/18/2022,24690,12729,11498,12750,17919,13485
1/19/2021,1740,1723,1501,1288,2608,15
1/19/2022,24701,12738,11506,12758,17920,13522
1/2/2021,655,759,583,453,363,3
1/2/2022,24298,12608,11421,12657,17856,12796
1/20/2021,1986,1991,1822,1583,2809,20
1/20/2022,24710,12747,11510,12764,17925,13570
1/21/2021,2130,2107,1920,1681,3017,21
1/21/2022,24733,12757,11517,12773,17929,13599
1/22/2021,2222,2184,2014,1783,3342,22
1/22/2022,24746,12764,11521,12773,17931,13642
1/23/2021,2263,2219,2045,1813,3494,25
1/23/2022,24753,12764,11521,12774,17931,13655
1/24/2021,2268,2222,2045,1814,3509,25
1/24/2022,24765,12767,11527,12774,17936,13680
1/25/2021,2317,2272,2108,1904,3729,26
1/25/2022,24772,12770,11532,12776,17937,13701
1/26/2021,2378,2326,2164,1978,4004,27
1/26/2022,24784,12775,11537,12782,17945,13730
1/27/2021,2631,2468,2312,2130,4304,29
1/27/2022,24796,12780,11538,12786,17948,13783
1/28/2021,2823,2588,2445,2282,4638,33
1/28/2022,24819,12788,11546,12786,17952,13821
1/29/2021,2915,2674,2522,2391,4908,37
