date,20-34_Graham,35-44_Graham,45-54_Graham,55-64_Graham,65+_Graham,<20_Graham
1/1/2021,163,177,156,182,237,3
1/1/2022,3651,2678,2519,2839,4438,2297
1/10/2021,255,287,290,298,510,4
1/10/2022,3694,2693,2530,2853,4449,2410
1/11/2021,261,299,297,312,547,4
1/11/2022,3695,2696,2530,2853,4451,2432
1/12/2021,270,306,311,340,604,6
1/12/2022,3700,2698,2532,2855,4453,2444
1/13/2021,280,316,322,358,693,6
1/13/2022,3710,2703,2539,2857,4457,2470
1/14/2021,293,346,347,402,805,6
1/14/2022,3719,2711,2540,2859,4457,2510
1/15/2021,401,460,455,526,930,21
1/15/2022,3720,2712,2546,2859,4457,2510
1/16/2021,402,460,455,526,984,21
1/16/2022,3720,2712,2546,2859,4457,2510
1/17/2021,402,460,455,526,985,21
1/17/2022,3726,2715,2547,2861,4457,2515
1/18/2021,414,464,466,540,1031,21
1/18/2022,3733,2715,2547,2863,4458,2530
1/19/2021,421,478,474,560,1073,22
1/19/2022,3737,2717,2547,2863,4458,2539
1/2/2021,164,177,156,183,238,3
1/2/2022,3651,2678,2521,2839,4438,2298
1/20/2021,444,486,488,578,1133,22
1/20/2022,3748,2720,2548,2863,4460,2566
1/21/2021,457,492,497,600,1239,23
1/21/2022,3761,2721,2548,2864,4460,2584
1/22/2021,524,547,532,641,1297,27
1/22/2022,3762,2721,2548,2865,4460,2585
1/23/2021,530,558,542,648,1506,27
1/23/2022,3763,2722,2548,2865,4460,2585
1/24/2021,530,558,544,648,1506,27
1/24/2022,3771,2726,2548,2866,4461,2605
1/25/2021,541,567,557,666,1536,28
1/25/2022,3775,2728,2549,2867,4461,2614
1/26/2021,549,571,560,673,1602,28
1/26/2022,3778,2728,2550,2868,4462,2623
1/27/2021,562,579,579,685,1668,29
1/27/2022,3787,2730,2553,2869,4464,2629
1/28/2021,584,607,611,711,1732,29
1/28/2022,3792,2732,2555,2873,4465,2657
1/29/2021,628,639,629,745,1947,35
1/29/2022,3795,2735,2556,2873,4465,2664
1/3/2021,164,177,156,183,238,3
1/3/2022,3657,2681,2521,2840,4439,2309
1/30/2021,662,663,651,753,1953,38
1/30/2022,3796,2735,2556,2873,4465,2664
1/31/2021,662,663,651,754,1953,38
1/31/2022,3796,2737,2557,2874,4466,2672
1/4/2021,183,208,184,201,273,3
1/4/2022,3659,2683,2521,2842,4440,2323
1/5/2021,193,222,198,215,329,3
1/5/2022,3662,2683,2522,2844,4440,2334
1/6/2021,211,245,215,234,367,4
1/6/2022,3673,2686,2523,2846,4444,2349
1/7/2021,233,257,238,252,454,4
1/7/2022,3681,2690,2525,2846,4446,2389
1/8/2021,255,287,290,298,509,4
1/8/2022,3683,2692,2527,2849,4447,2400
1/9/2021,255,287,290,298,510,4
1/9/2022,3686,2692,2527,2849,4447,2401
10/1/2021,3244,2457,2349,2708,4295,1466
10/10/2021,3280,2479,2367,2714,4304,1482
10/11/2021,3285,2486,2369,2714,4305,1484
10/12/2021,3287,2489,2373,2715,4307,1487
10/13/2021,3291,2489,2375,2717,4308,1489
10/14/2021,3299,2494,2380,2717,4308,1490
10/15/2021,3312,2500,2383,2719,4309,1492
10/16/2021,3317,2501,2384,2719,4310,1494
