date,cases
2021-07-14 00:00:00,11
2021-07-13 00:00:00,166
2021-07-12 00:00:00,756
2021-07-11 00:00:00,617
2021-07-10 00:00:00,642
2021-07-09 00:00:00,826
2021-07-08 00:00:00,852
2021-07-07 00:00:00,893
2021-07-06 00:00:00,882
2021-07-05 00:00:00,724
2021-07-04 00:00:00,187
2021-07-03 00:00:00,345
2021-07-02 00:00:00,595
2021-07-01 00:00:00,610
2021-06-30 00:00:00,630
2021-06-29 00:00:00,592
2021-06-28 00:00:00,610
2021-06-27 00:00:00,351
2021-06-26 00:00:00,413
2021-06-25 00:00:00,513
2021-06-24 00:00:00,525
2021-06-23 00:00:00,552
2021-06-22 00:00:00,520
2021-06-21 00:00:00,571
2021-06-20 00:00:00,266
2021-06-19 00:00:00,338
2021-06-18 00:00:00,428
2021-06-17 00:00:00,496
2021-06-16 00:00:00,488
2021-06-15 00:00:00,478
2021-06-14 00:00:00,509
2021-06-13 00:00:00,255
2021-06-12 00:00:00,260
2021-06-11 00:00:00,377
2021-06-10 00:00:00,405
2021-06-09 00:00:00,496
2021-06-08 00:00:00,460
2021-06-07 00:00:00,493
2021-06-06 00:00:00,301
2021-06-05 00:00:00,313
2021-06-04 00:00:00,432
2021-06-03 00:00:00,475
2021-06-02 00:00:00,510
2021-06-01 00:00:00,531
2021-05-31 00:00:00,231
2021-05-30 00:00:00,273
2021-05-29 00:00:00,309
2021-05-28 00:00:00,463
2021-05-27 00:00:00,472
2021-05-26 00:00:00,500
2021-05-25 00:00:00,564
2021-05-24 00:00:00,595
2021-05-23 00:00:00,342
2021-05-22 00:00:00,333
2021-05-21 00:00:00,512
2021-05-20 00:00:00,538
2021-05-19 00:00:00,610
2021-05-18 00:00:00,607
2021-05-17 00:00:00,696
2021-05-16 00:00:00,433
2021-05-15 00:00:00,393
2021-05-14 00:00:00,578
2021-05-13 00:00:00,697
2021-05-12 00:00:00,632
2021-05-11 00:00:00,668
2021-05-10 00:00:00,739
2021-05-09 00:00:00,425
2021-05-08 00:00:00,471
2021-05-07 00:00:00,696
2021-05-06 00:00:00,743
2021-05-05 00:00:00,763
2021-05-04 00:00:00,863
2021-05-03 00:00:00,809
2021-05-02 00:00:00,490
2021-05-01 00:00:00,500
2021-04-30 00:00:00,745
2021-04-29 00:00:00,721
2021-04-28 00:00:00,817
2021-04-27 00:00:00,801
2021-04-26 00:00:00,910
2021-04-25 00:00:00,480
2021-04-24 00:00:00,480
2021-04-23 00:00:00,747
2021-04-22 00:00:00,772
2021-04-21 00:00:00,874
2021-04-20 00:00:00,890
2021-04-19 00:00:00,934
2021-04-18 00:00:00,445
2021-04-17 00:00:00,497
2021-04-16 00:00:00,750
2021-04-15 00:00:00,822
2021-04-14 00:00:00,848
2021-04-13 00:00:00,852
2021-04-12 00:00:00,917
2021-04-11 00:00:00,484
2021-04-10 00:00:00,505
2021-04-09 00:00:00,710
2021-04-08 00:00:00,714
2021-04-07 00:00:00,713
2021-04-06 00:00:00,787
2021-04-05 00:00:00,859
2021-04-04 00:00:00,276
2021-04-03 00:00:00,470
2021-04-02 00:00:00,641
2021-04-01 00:00:00,699
2021-03-31 00:00:00,740
2021-03-30 00:00:00,819
2021-03-29 00:00:00,758
2021-03-28 00:00:00,377
2021-03-27 00:00:00,441
2021-03-26 00:00:00,669
2021-03-25 00:00:00,692
2021-03-24 00:00:00,691
2021-03-23 00:00:00,696
2021-03-22 00:00:00,749
2021-03-21 00:00:00,357
2021-03-20 00:00:00,423
2021-03-19 00:00:00,529
2021-03-18 00:00:00,588
2021-03-17 00:00:00,674
2021-03-16 00:00:00,670
2021-03-15 00:00:00,753
2021-03-14 00:00:00,357
2021-03-13 00:00:00,434
2021-03-12 00:00:00,635
2021-03-11 00:00:00,685
2021-03-10 00:00:00,751
2021-03-09 00:00:00,778
2021-03-08 00:00:00,902
2021-03-07 00:00:00,462
2021-03-06 00:00:00,546
2021-03-05 00:00:00,789
2021-03-04 00:00:00,778
2021-03-03 00:00:00,918
2021-03-02 00:00:00,996
2021-03-01 00:00:00,1065
2021-02-28 00:00:00,544
2021-02-27 00:00:00,651
2021-02-26 00:00:00,934
2021-02-25 00:00:00,1007
2021-02-24 00:00:00,1119
2021-02-23 00:00:00,1167
2021-02-22 00:00:00,1430
2021-02-21 00:00:00,752
2021-02-20 00:00:00,900
2021-02-19 00:00:00,1324
2021-02-18 00:00:00,1589
2021-02-17 00:00:00,1667
2021-02-16 00:00:00,1823
2021-02-15 00:00:00,1703
2021-02-14 00:00:00,761
2021-02-13 00:00:00,1019
2021-02-12 00:00:00,1497
2021-02-11 00:00:00,1705
2021-02-10 00:00:00,1998
2021-02-09 00:00:00,1980
2021-02-08 00:00:00,2405
2021-02-07 00:00:00,1137
2021-02-06 00:00:00,1567
2021-02-05 00:00:00,2209
2021-02-04 00:00:00,2528
2021-02-03 00:00:00,2949
2021-02-02 00:00:00,3294
2021-02-01 00:00:00,3829
2021-01-31 00:00:00,1910
2021-01-30 00:00:00,2517
2021-01-29 00:00:00,3505
2021-01-28 00:00:00,4258
2021-01-27 00:00:00,4967
2021-01-26 00:00:00,5001
