date,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA
2020-10-09 00:00:00,81,7,0.0864197530864198,,,
2020-10-08 00:00:00,3228,161,0.0498760842627014,103.0,22.0,0.2135922330097087
2020-10-07 00:00:00,6549,282,0.0430600091617041,477.0,58.0,0.1215932914046122
2020-10-06 00:00:00,7896,337,0.0426798378926039,703.0,73.0,0.1038406827880512
2020-10-05 00:00:00,8033,342,0.0425743806796963,716.0,101.0,0.1410614525139665
2020-10-04 00:00:00,3225,189,0.0586046511627907,276.0,27.0,0.0978260869565217
2020-10-03 00:00:00,4915,207,0.0421159715157681,342.0,33.0,0.0964912280701754
2020-10-02 00:00:00,6840,268,0.0391812865497076,724.0,91.0,0.1256906077348067
2020-10-01 00:00:00,6287,253,0.0402417687291236,518.0,79.0,0.1525096525096525
2020-09-30 00:00:00,6559,262,0.0399451135843879,459.0,62.0,0.1350762527233116
2020-09-29 00:00:00,6008,199,0.0331225033288948,717.0,89.0,0.1241283124128313
2020-09-28 00:00:00,5501,209,0.0379930921650609,745.0,96.0,0.1288590604026846
2020-09-27 00:00:00,2660,115,0.0432330827067669,301.0,28.0,0.0930232558139535
2020-09-26 00:00:00,4027,189,0.0469332008939657,351.0,29.0,0.0826210826210826
2020-09-25 00:00:00,5568,200,0.0359195402298851,769.0,87.0,0.1131339401820546
2020-09-24 00:00:00,5679,199,0.0350413805247403,557.0,61.0,0.1095152603231598
2020-09-23 00:00:00,6882,241,0.0350188898575995,472.0,67.0,0.1419491525423729
2020-09-22 00:00:00,6478,238,0.0367397344859525,737.0,83.0,0.1126187245590231
2020-09-21 00:00:00,5814,217,0.0373237014103887,825.0,99.0,0.12
2020-09-20 00:00:00,2681,123,0.0458784035807535,287.0,19.0,0.0662020905923345
2020-09-19 00:00:00,3775,149,0.0394701986754967,382.0,33.0,0.0863874345549738
2020-09-18 00:00:00,5402,216,0.0399851906701222,837.0,91.0,0.1087216248506571
