date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity
2020-10-09 00:00:00,111,10,0.0900900900900901,,,
2020-10-08 00:00:00,4688,224,0.0477815699658703,125,26,0.208
2020-10-07 00:00:00,11039,441,0.0399492707672796,629,69,0.109697933227345
2020-10-06 00:00:00,13625,554,0.0406605504587156,990,93,0.0939393939393939
2020-10-05 00:00:00,13893,568,0.0408838983660836,1042,122,0.1170825335892515
2020-10-04 00:00:00,4990,265,0.0531062124248497,370,31,0.0837837837837838
2020-10-03 00:00:00,7085,297,0.0419195483415667,493,40,0.0811359026369168
2020-10-02 00:00:00,11879,459,0.0386396161293038,1018,114,0.1119842829076621
2020-10-01 00:00:00,11285,444,0.039344262295082,764,112,0.1465968586387435
2020-09-30 00:00:00,11251,438,0.0389298729001867,601,82,0.1364392678868552
2020-09-29 00:00:00,10600,385,0.0363207547169811,999,135,0.1351351351351352
2020-09-28 00:00:00,10499,439,0.0418135060481951,1096,135,0.1231751824817518
2020-09-27 00:00:00,4243,178,0.0419514494461466,428,39,0.0911214953271028
2020-09-26 00:00:00,6150,300,0.0487804878048781,513,38,0.0740740740740741
2020-09-25 00:00:00,10333,380,0.0367753798509629,1143,118,0.1032370953630796
2020-09-24 00:00:00,10688,364,0.0340568862275449,809,84,0.103831891223733
2020-09-23 00:00:00,11709,425,0.0362968656588949,656,90,0.1371951219512195
2020-09-22 00:00:00,11543,447,0.0387247682578186,1031,111,0.1076624636275461
2020-09-21 00:00:00,10935,470,0.0429812528577961,1137,131,0.1152154793315743
2020-09-20 00:00:00,4209,205,0.0487051556189119,402,28,0.0696517412935323
2020-09-19 00:00:00,5700,240,0.0421052631578947,524,44,0.083969465648855
2020-09-18 00:00:00,9907,406,0.0409811244574543,1194,115,0.0963149078726968
2020-09-17 00:00:00,9003,402,0.044651782739087,802,102,0.1271820448877806
2020-09-16 00:00:00,9560,464,0.0485355648535565,789,119,0.1508238276299113
2020-09-15 00:00:00,9297,392,0.0421641389695601,1052,112,0.1064638783269962
