date,pcr_tests,pcr_positivity,ser_tests,ser_positivity
2020-08-20 00:00:00,16,0.0,,
2020-08-19 00:00:00,1842,0.0521172638436482,357,0.1400560224089636
2020-08-18 00:00:00,5717,0.0594717509183138,1627,0.130301167793485
2020-08-17 00:00:00,9790,0.0469867211440245,1554,0.1492921492921493
2020-08-16 00:00:00,4104,0.0475146198830409,465,0.0967741935483871
2020-08-15 00:00:00,5509,0.0658921764385551,581,0.1204819277108434
2020-08-14 00:00:00,9194,0.0509027626713074,1609,0.1417029210689869
2020-08-13 00:00:00,8038,0.0625777556606121,1460,0.1671232876712329
2020-08-12 00:00:00,9690,0.0514963880288958,1430,0.1468531468531469
2020-08-11 00:00:00,9927,0.0613478392263524,1879,0.1585949973390101
2020-08-10 00:00:00,10349,0.0633877669340033,1535,0.1342019543973941
2020-08-09 00:00:00,5008,0.0583067092651757,419,0.0859188544152745
2020-08-08 00:00:00,5833,0.0673752785873479,552,0.1050724637681159
2020-08-07 00:00:00,8186,0.0754947471292451,1689,0.1397276494967436
2020-08-06 00:00:00,8226,0.0788961828349137,1447,0.1651693158258466
2020-08-05 00:00:00,8011,0.082137061540382,1278,0.2018779342723005
2020-08-04 00:00:00,8054,0.0835609634963993,1868,0.1295503211991435
2020-08-03 00:00:00,9598,0.0944988539279017,1906,0.1332633788037775
2020-08-02 00:00:00,4301,0.0904440827714485,416,0.0985576923076923
2020-08-01 00:00:00,6396,0.0797373358348968,558,0.1182795698924731
2020-07-31 00:00:00,9645,0.0800414722654225,2007,0.1345291479820628
2020-07-30 00:00:00,8130,0.1043050430504305,1870,0.1513368983957219
2020-07-29 00:00:00,8446,0.0985081695477149,1947,0.1319979455572676
2020-07-28 00:00:00,8513,0.1099494890167978,2446,0.1242845461978741
2020-07-27 00:00:00,10201,0.1144985785707284,2224,0.1169064748201439
2020-07-26 00:00:00,4910,0.1160896130346232,365,0.0931506849315069
2020-07-25 00:00:00,7196,0.1181211784324625,534,0.1198501872659176
2020-07-24 00:00:00,10277,0.1119976646881386,2358,0.1391009329940628
2020-07-23 00:00:00,9895,0.118544719555331,2002,0.1278721278721279
2020-07-22 00:00:00,11405,0.1175800087680842,1866,0.1286173633440515
2020-07-21 00:00:00,11654,0.1216749613866484,2577,0.1187427240977881
2020-07-20 00:00:00,11597,0.1371044235578167,2502,0.13189448441247
2020-07-19 00:00:00,5558,0.1272040302267003,391,0.1150895140664962
2020-07-18 00:00:00,9698,0.1339451433285214,567,0.0970017636684303
2020-07-17 00:00:00,15705,0.1273479783508437,2344,0.1258532423208191
2020-07-16 00:00:00,13810,0.1486603910209993,1875,0.1397333333333333
2020-07-15 00:00:00,15826,0.1563250347529382,1880,0.1361702127659575
2020-07-14 00:00:00,16266,0.1662977990901267,2420,0.1194214876033058
2020-07-13 00:00:00,15031,0.1766349544275165,2418,0.1153846153846154
2020-07-12 00:00:00,6546,0.1955392606171708,478,0.1087866108786611
2020-07-11 00:00:00,9890,0.1862487360970678,710,0.1295774647887324
2020-07-10 00:00:00,17088,0.1762055243445693,2491,0.0887193898032919
2020-07-09 00:00:00,18885,0.1744770982261054,2302,0.0942658557775847
2020-07-08 00:00:00,18516,0.1902138690861957,2220,0.1009009009009009
2020-07-07 00:00:00,19289,0.1886567473689668,2785,0.0746858168761221
2020-07-06 00:00:00,18859,0.1941778461212153,2289,0.0799475753604194
2020-07-05 00:00:00,6552,0.2420634920634921,405,0.0641975308641975
2020-07-04 00:00:00,6255,0.2139088729016787,527,0.0759013282732448
2020-07-03 00:00:00,13507,0.1953061375583031,847,0.051948051948052
2020-07-02 00:00:00,20825,0.1845378151260504,2627,0.0845070422535211
