date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_tests,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE
2021-02-16 00:00:00,14,0,0.0,1.0,0.0,0.0,,,,,,,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,1.0,0.0,0.0,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,
2021-02-15 00:00:00,3445,272,0.0789550072568941,78.0,36.0,0.4615384615384616,8.0,1.0,0.125,,,,80.0,3.0,0.0375,5.0,3.0,0.6,90.0,9.0,0.1,,,,14.0,2.0,0.1428571428571429,,,,132.0,11.0,0.0833333333333333,4.0,3.0,0.75,509.0,33.0,0.0648330058939096,2.0,1.0,0.5,36.0,4.0,0.1111111111111111,,,,134.0,16.0,0.1194029850746269,4.0,2.0,0.5,2071.0,172.0,0.0830516658619025,62.0,26.0,0.4193548387096775,2.0,1.0,0.5,,,,,,,,,,3.0,0.0,0.0,,,,26.0,0.0,0.0,1.0,1.0,1.0,81.0,5.0,0.0617283950617284,,,,38.0,1.0,0.0263157894736842,,,
2021-02-14 00:00:00,3895,386,0.0991014120667522,108.0,44.0,0.4074074074074074,5.0,1.0,0.2,,,,49.0,10.0,0.2040816326530612,1.0,0.0,0.0,104.0,13.0,0.125,1.0,1.0,1.0,7.0,1.0,0.1428571428571429,,,,226.0,19.0,0.084070796460177,8.0,0.0,0.0,565.0,50.0,0.0884955752212389,4.0,1.0,0.25,33.0,10.0,0.3030303030303031,,,,65.0,2.0,0.0307692307692308,,,,2457.0,247.0,0.1005291005291005,94.0,42.0,0.4468085106382979,4.0,1.0,0.25,,,,,,,,,,1.0,0.0,0.0,,,,25.0,4.0,0.16,,,,57.0,5.0,0.087719298245614,,,,43.0,7.0,0.1627906976744186,,,
2021-02-13 00:00:00,6452,644,0.0998140111593305,172.0,81.0,0.4709302325581396,18.0,1.0,0.0555555555555556,2.0,0.0,0.0,114.0,15.0,0.1315789473684211,1.0,1.0,1.0,127.0,9.0,0.0708661417322835,,,,16.0,2.0,0.125,1.0,1.0,1.0,370.0,46.0,0.1243243243243243,7.0,3.0,0.4285714285714286,947.0,103.0,0.1087645195353749,8.0,3.0,0.375,46.0,6.0,0.1304347826086957,1.0,0.0,0.0,63.0,5.0,0.0793650793650794,,,,4131.0,415.0,0.1004599370612443,150.0,72.0,0.48,7.0,0.0,0.0,,,,,,,,,,5.0,1.0,0.2,,,,23.0,0.0,0.0,,,,181.0,8.0,0.0441988950276243,,,,99.0,14.0,0.1414141414141414,,,
2021-02-12 00:00:00,11873,994,0.0837193632611808,936.0,461.0,0.4925213675213676,70.0,3.0,0.0428571428571429,1.0,1.0,1.0,243.0,24.0,0.0987654320987654,30.0,12.0,0.4,277.0,26.0,0.0938628158844765,33.0,15.0,0.4545454545454546,60.0,5.0,0.0833333333333333,1.0,1.0,1.0,664.0,74.0,0.1114457831325301,45.0,30.0,0.6666666666666666,1565.0,149.0,0.0952076677316294,72.0,32.0,0.4444444444444444,144.0,17.0,0.1180555555555556,3.0,2.0,0.6666666666666666,280.0,22.0,0.0785714285714286,15.0,10.0,0.6666666666666666,7372.0,591.0,0.0801682040151926,698.0,338.0,0.4842406876790832,6.0,1.0,0.1666666666666667,1.0,1.0,1.0,6.0,0.0,0.0,,,,13.0,1.0,0.0769230769230769,,,,79.0,8.0,0.1012658227848101,7.0,2.0,0.2857142857142857,288.0,30.0,0.1041666666666667,8.0,2.0,0.25,137.0,6.0,0.0437956204379562,12.0,7.0,0.5833333333333334
2021-02-11 00:00:00,14845,1145,0.0771303469181543,1081.0,462.0,0.4273820536540241,75.0,3.0,0.04,3.0,2.0,0.6666666666666666,260.0,15.0,0.0576923076923077,69.0,36.0,0.5217391304347826,279.0,37.0,0.1326164874551971,76.0,30.0,0.3947368421052632,67.0,4.0,0.0597014925373134,2.0,0.0,0.0,776.0,96.0,0.1237113402061856,41.0,11.0,0.2682926829268293,2852.0,154.0,0.0539971949509116,70.0,31.0,0.4428571428571429,132.0,11.0,0.0833333333333333,3.0,1.0,0.3333333333333333,507.0,40.0,0.0788954635108481,13.0,5.0,0.3846153846153847,8681.0,707.0,0.0814422301578159,740.0,321.0,0.4337837837837838,20.0,1.0,0.05,1.0,1.0,1.0,2.0,1.0,0.5,,,,28.0,5.0,0.1785714285714286,1.0,0.0,0.0,107.0,6.0,0.0560747663551402,5.0,3.0,0.6,266.0,23.0,0.0864661654135338,31.0,9.0,0.2903225806451613,199.0,7.0,0.0351758793969849,10.0,3.0,0.3
2021-02-10 00:00:00,15959,1370,0.0858449777554985,819.0,402.0,0.4908424908424908,62.0,9.0,0.1451612903225807,1.0,1.0,1.0,249.0,29.0,0.1164658634538153,26.0,17.0,0.653846153846154,320.0,28.0,0.0875,18.0,12.0,0.6666666666666666,97.0,5.0,0.0515463917525773,2.0,2.0,1.0,785.0,104.0,0.132484076433121,48.0,27.0,0.5625,3325.0,245.0,0.0736842105263158,65.0,29.0,0.4461538461538462,185.0,27.0,0.145945945945946,7.0,4.0,0.5714285714285714,1299.0,48.0,0.0369515011547344,16.0,7.0,0.4375,8367.0,803.0,0.095972272021035,597.0,282.0,0.4723618090452262,20.0,1.0,0.05,1.0,1.0,1.0,,,,1.0,0.0,0.0,26.0,2.0,0.0769230769230769,,,,68.0,5.0,0.0735294117647059,8.0,2.0,0.25,230.0,16.0,0.0695652173913044,7.0,4.0,0.5714285714285714,156.0,10.0,0.0641025641025641,10.0,7.0,0.7
2021-02-09 00:00:00,16491,1385,0.0839852040506943,949.0,391.0,0.4120126448893573,64.0,7.0,0.109375,,,,260.0,28.0,0.1076923076923077,19.0,11.0,0.5789473684210528,279.0,21.0,0.0752688172043011,22.0,11.0,0.5,66.0,4.0,0.0606060606060606,1.0,0.0,0.0,1564.0,104.0,0.0664961636828645,55.0,26.0,0.4727272727272728,3104.0,208.0,0.0670103092783505,68.0,26.0,0.3823529411764706,151.0,15.0,0.0993377483443709,3.0,1.0,0.3333333333333333,361.0,41.0,0.1135734072022161,20.0,6.0,0.3,9154.0,840.0,0.0917631636443085,719.0,298.0,0.4144645340751043,74.0,1.0,0.0135135135135135,2.0,2.0,1.0,5.0,0.0,0.0,3.0,1.0,0.3333333333333333,40.0,6.0,0.15,,,,79.0,11.0,0.1392405063291139,3.0,1.0,0.3333333333333333,196.0,24.0,0.1224489795918367,19.0,3.0,0.1578947368421053,171.0,18.0,0.1052631578947368,12.0,2.0,0.1666666666666667
2021-02-08 00:00:00,17622,1626,0.0922710248552945,905.0,428.0,0.4729281767955802,83.0,10.0,0.1204819277108434,2.0,1.0,0.5,347.0,41.0,0.1181556195965418,31.0,18.0,0.5806451612903226,365.0,32.0,0.0876712328767123,19.0,8.0,0.4210526315789474,83.0,11.0,0.1325301204819277,2.0,1.0,0.5,887.0,106.0,0.1195039458850057,59.0,26.0,0.4406779661016949,2172.0,197.0,0.0906998158379374,69.0,34.0,0.4927536231884058,240.0,28.0,0.1166666666666667,4.0,3.0,0.75,455.0,63.0,0.1384615384615385,30.0,13.0,0.4333333333333334,11211.0,1012.0,0.0902684863080903,646.0,303.0,0.4690402476780186,16.0,3.0,0.1875,1.0,1.0,1.0,6.0,2.0,0.3333333333333333,,,,50.0,4.0,0.08,3.0,2.0,0.6666666666666666,86.0,16.0,0.186046511627907,6.0,1.0,0.1666666666666667,291.0,31.0,0.1065292096219931,5.0,2.0,0.4,210.0,7.0,0.0333333333333333,19.0,11.0,0.5789473684210528
2021-02-07 00:00:00,7164,826,0.1152987158012284,162.0,77.0,0.4753086419753086,20.0,5.0,0.25,,,,92.0,9.0,0.0978260869565217,2.0,2.0,1.0,126.0,14.0,0.1111111111111111,18.0,8.0,0.4444444444444444,17.0,2.0,0.1176470588235294,,,,434.0,50.0,0.1152073732718894,2.0,1.0,0.5,842.0,93.0,0.1104513064133017,8.0,2.0,0.25,50.0,8.0,0.16,,,,192.0,31.0,0.1614583333333334,,,,4791.0,556.0,0.11605092882488,130.0,63.0,0.4846153846153846,,,,,,,2.0,0.0,0.0,,,,18.0,1.0,0.0555555555555556,,,,41.0,5.0,0.1219512195121951,,,,70.0,9.0,0.1285714285714286,1.0,1.0,1.0,83.0,5.0,0.0602409638554217,,,
