date,Greenlee_cume,Greenlee
1/12/2021,20,
1/13/2021,50,30
1/14/2021,60,10
1/18/2021,70,10
1/19/2021,80,10
1/20/2021,100,20
1/21/2021,133,33
1/22/2021,155,22
1/23/2021,175,20
1/24/2021,215,40
1/25/2021,236,21
1/27/2021,237,1
1/28/2021,279,42
1/29/2021,333,54
1/5/2021,415,82
1/6/2021,446,31
1/7/2021,488,42
1/8/2021,521,33
1/9/2021,815,294
12/21/2020,1031,216
12/22/2020,1457,426
12/23/2020,1468,11
12/24/2020,1523,55
12/29/2020,1633,110
12/30/2020,2000,367
12/31/2020,2156,156
2/1/2021,2183,27
2/10/2021,2261,78
2/11/2021,2295,34
2/12/2021,2380,85
2/15/2021,2574,194
2/16/2021,2596,22
2/17/2021,2650,54
2/18/2021,2809,159
2/2/2021,3066,257
2/22/2021,3417,351
2/23/2021,3470,53
2/24/2021,3576,106
2/25/2021,3748,172
2/26/2021,4075,327
2/28/2021,4146,71
2/3/2021,4497,351
2/4/2021,4720,223
2/5/2021,4907,187
2/8/2021,5101,194
2/9/2021,5117,16
3/1/2021,5141,24
3/10/2021,5319,178
3/11/2021,5428,109
3/12/2021,5495,67
3/15/2021,5685,190
3/16/2021,5740,55
3/17/2021,5845,105
3/18/2021,5985,140
3/19/2021,6127,142
3/2/2021,6360,233
3/22/2021,6521,161
3/23/2021,6552,31
3/24/2021,6626,74
3/25/2021,6663,37
3/26/2021,6725,62
3/28/2021,6735,10
3/29/2021,6754,19
3/3/2021,6791,37
3/30/2021,6843,52
3/31/2021,6905,62
3/4/2021,6916,11
3/5/2021,7158,242
3/8/2021,7233,75
3/9/2021,7237,4
4/1/2021,7326,89
4/12/2021,7376,50
4/13/2021,7478,102
4/14/2021,7513,35
4/15/2021,7527,14
4/16/2021,7590,63
4/2/2021,7637,47
4/20/2021,7704,67
4/22/2021,7715,11
4/27/2021,7738,23
4/30/2021,7771,33
4/5/2021,7808,37
4/6/2021,7829,21
4/7/2021,7868,39
4/8/2021,7907,39
4/9/2021,7931,24
5/10/2021,7952,21
5/12/2021,7962,10
5/13/2021,7978,16
5/18/2021,7997,19
5/20/2021,8007,10
5/21/2021,8025,18
5/24/2021,8036,11
5/25/2021,8056,20
5/27/2021,8083,27
5/4/2021,8086,3
5/5/2021,8112,26
5/6/2021,8119,7
6/1/2021,8138,19
6/10/2021,8144,6
6/15/2021,8155,11
6/16/2021,8163,8
6/17/2021,8185,22
6/2/2021,8192,7
6/22/2021,8206,14
6/23/2021,8207,1
6/24/2021,8227,20
6/29/2021,8240,13
6/3/2021,8247,7
6/8/2021,8254,7
6/9/2021,8264,10
7/1/2021,8270,6
7/12/2021,8271,1
7/13/2021,8275,4
7/15/2021,8279,4
7/19/2021,8291,12
7/2/2021,8294,3
7/20/2021,8298,4
7/21/2021,8304,6
7/22/2021,8305,1
7/23/2021,8317,12
7/26/2021,8324,7
7/27/2021,8334,10
7/28/2021,8343,9
7/29/2021,8348,5
7/30/2021,8356,8
7/6/2021,8361,5
7/7/2021,8378,17
7/8/2021,8382,4
8/10/2021,8387,5
8/11/2021,8396,9
8/12/2021,8409,13
8/2/2021,8412,3
8/3/2021,8420,8
8/4/2021,8427,7
8/5/2021,8433,6
8/9/2021,8445,12
