Category,value
tests,755849
YUMA,12765
YAVAPAI,22174
SANTA CRUZ,2310
PINAL,46083
PIMA,67024
NAVAJO,6203
MOHAVE,16958
MARICOPA,541883
LA PAZ,1911
GREENLEE,305
GRAHAM,1635
GILA,7543
COCONINO,10155
COCHISE,6939
APACHE,1657
Unknown,692
65 years and older,183592
55 - 64 years,150601
45 - 54 years,136387
20 - 44 years,250804
Less than 20 years,33773
positive,0.2218247295425409
