date,20-34_Cochise,35-44_Cochise,45-54_Cochise,55-64_Cochise,65+_Cochise,<20_Cochise
1/1/2021,339,319,270,280,201,3
1/10/2021,461,453,380,389,630,6
1/11/2021,473,467,402,405,828,6
1/12/2021,479,472,407,414,1042,6
1/13/2021,498,504,429,438,1352,6
1/14/2021,503,512,442,449,1600,6
1/15/2021,508,519,452,459,2026,6
1/16/2021,524,524,460,471,2382,6
1/17/2021,527,525,463,472,2395,6
1/18/2021,530,530,470,481,2572,6
1/19/2021,547,542,482,496,2777,6
1/2/2021,340,322,273,283,204,3
1/20/2021,556,557,497,519,3154,6
1/21/2021,562,571,511,539,3531,6
1/22/2021,575,579,519,547,3698,6
1/23/2021,601,616,554,581,4057,6
1/24/2021,611,620,561,601,4129,6
1/25/2021,633,639,597,645,4316,6
1/26/2021,655,682,646,703,4532,8
1/27/2021,684,719,688,750,4915,8
1/28/2021,734,757,744,825,5527,9
1/29/2021,776,800,813,895,5893,10
1/3/2021,352,336,284,297,229,3
1/30/2021,778,805,815,900,5911,10
1/31/2021,783,808,819,908,5938,10
1/4/2021,358,345,289,299,250,3
1/5/2021,377,372,303,314,259,3
1/6/2021,398,391,321,339,274,4
1/7/2021,406,397,332,347,304,4
1/8/2021,436,430,361,370,334,5
1/9/2021,454,451,380,387,627,6
12/1/2020,,,,1,1,
12/10/2020,,,,1,1,
12/11/2020,,,,1,1,
12/12/2020,,,,1,1,
12/13/2020,,,,1,1,
12/14/2020,,,,1,1,
12/15/2020,,,1,1,1,
12/16/2020,,,2,1,1,
12/17/2020,,,7,4,4,
12/18/2020,1,2,8,7,4,
12/19/2020,1,4,10,8,5,
12/2/2020,,,,1,1,
12/20/2020,1,4,10,8,5,
12/21/2020,3,5,11,12,7,
12/22/2020,74,78,62,60,18,
12/23/2020,181,177,154,150,43,1
12/24/2020,211,206,179,165,53,1
12/25/2020,211,206,179,165,53,1
12/26/2020,213,211,181,176,54,1
12/27/2020,213,211,181,176,54,1
12/28/2020,229,227,199,196,65,1
12/29/2020,247,245,211,215,72,1
12/3/2020,,,,1,1,
12/30/2020,291,283,245,248,127,1
12/31/2020,337,317,268,279,185,3
12/4/2020,,,,1,1,
12/5/2020,,,,1,1,
12/6/2020,,,,1,1,
12/7/2020,,,,1,1,
12/8/2020,,,,1,1,
12/9/2020,,,,1,1,
2/1/2021,791,824,830,927,6096,10
2/10/2021,1054,1063,1076,1221,8004,19
2/11/2021,1171,1178,1208,1381,9033,23
2/12/2021,1241,1236,1272,1460,9707,29
2/13/2021,1265,1251,1296,1492,9890,30
2/14/2021,1265,1252,1296,1492,9902,30
2/15/2021,1268,1263,1310,1507,10056,30
2/16/2021,1275,1269,1319,1530,10287,32
2/17/2021,1281,1277,1333,1554,10463,32
2/18/2021,1286,1289,1350,1576,10653,32
2/19/2021,1290,1294,1362,1592,10835,33
2/2/2021,798,836,841,945,6236,11
2/20/2021,1295,1300,1371,1599,10847,33
2/21/2021,1296,1300,1374,1603,10853,33
2/22/2021,1298,1304,1380,1611,10888,33
2/23/2021,1300,1304,1381,1612,10933,33
2/24/2021,1332,1326,1409,1635,11164,34
2/25/2021,1372,1349,1460,1737,11905,36
2/26/2021,1408,1379,1498,1816,12358,39
2/27/2021,1468,1436,1557,1904,12670,41
2/28/2021,1470,1438,1559,1906,12699,41
2/3/2021,824,866,865,975,6503,12
2/4/2021,844,884,881,1002,6766,13
2/5/2021,879,924,939,1040,6954,14
2/6/2021,882,925,945,1053,7037,14
2/7/2021,883,928,946,1055,7054,14
2/8/2021,893,937,957,1069,7168,15
2/9/2021,929,972,1000,1122,7467,16
3/1/2021,1472,1443,1565,1934,12929,44
3/10/2021,1727,1716,1912,3845,15590,61
3/11/2021,1779,1768,1979,4079,15878,64
3/12/2021,1817,1804,2007,4252,16055,68
3/13/2021,1841,1826,2031,4389,16206,69
3/14/2021,1843,1828,2032,4398,16222,69
3/15/2021,1904,1869,2072,4701,16444,71
3/16/2021,1967,1924,2156,4908,16634,79
3/17/2021,2010,1973,2219,5131,16867,91
3/18/2021,2149,2055,2388,5441,17240,104
3/19/2021,2222,2120,2509,5700,17476,115
3/2/2021,1480,1455,1580,1977,13167,44
3/20/2021,2281,2173,2721,6023,17711,119
3/21/2021,2286,2180,2735,6031,17717,119
3/22/2021,2315,2224,2838,6197,17845,121
3/23/2021,2353,2255,2910,6272,17916,130
3/24/2021,2428,2321,3005,6436,18052,155
3/25/2021,2754,2587,3274,6713,18293,207
3/26/2021,2946,2691,3425,6884,18451,240
3/27/2021,3082,2822,3568,6948,18493,253
3/28/2021,3088,2827,3570,6952,18499,257
3/29/2021,3149,2860,3620,7058,18564,268
3/3/2021,1515,1498,1628,2099,13672,48
3/30/2021,3251,2929,3673,7117,18618,299
3/31/2021,3395,3039,3866,7218,18728,326
3/4/2021,1572,1562,1701,2637,14260,50
3/5/2021,1606,1591,1736,2868,14620,54
3/6/2021,1618,1604,1769,3134,15071,54
3/7/2021,1620,1607,1776,3153,15091,55
3/8/2021,1631,1619,1786,3288,15246,55
3/9/2021,1684,1685,1875,3650,15424,59
4/1/2021,3595,3219,4029,7396,18895,356
4/10/2021,4996,4203,4898,8236,19714,642
4/11/2021,5022,4211,4905,8252,19724,651
4/12/2021,5126,4294,4970,8328,19810,672
4/13/2021,5189,4335,5015,8370,19872,689
4/14/2021,5289,4414,5061,8416,19918,699
4/15/2021,5450,4593,5195,8518,20005,712
4/16/2021,5551,4674,5272,8589,20073,726
4/17/2021,5594,4712,5298,8618,20099,734
4/18/2021,5602,4715,5302,8622,20101,740
4/19/2021,5669,4749,5357,8676,20138,752
4/2/2021,3786,3349,4167,7493,19009,387
4/20/2021,5717,4787,5390,8719,20193,759
4/21/2021,5830,4858,5440,8781,20243,779
4/22/2021,5938,4953,5510,8856,20293,803
4/23/2021,6037,5015,5581,8901,20322,821
4/24/2021,6080,5040,5604,8921,20343,843
4/25/2021,6085,5045,5609,8924,20347,847
4/26/2021,6128,5079,5651,8959,20388,865
4/27/2021,6164,5105,5681,8996,20415,879
4/28/2021,6241,5143,5749,9034,20461,892
4/29/2021,6341,5217,5816,9088,20532,909
4/3/2021,3898,3439,4233,7533,19052,409
4/30/2021,6408,5253,5851,9131,20583,922
4/4/2021,3907,3441,4238,7538,19055,418
4/5/2021,3968,3491,4293,7606,19121,433
